
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.0000000000,-0.0000630000,1.0006790161,0.0000090000,0.0004550000,0.1534399986,0.0000000000,1.0000000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_INF_20181119,,Exported,"Aqua4Plus 1.9.10"
# Records,  6050 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,0.13,14.022,
,Maximum,9.69,14.614,
,Mean,5.25,14.369,
,Variance,2.315,0.0113,
,Std Deviation,1.522,0.1063,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
4499,5-Jan-19 10:30:00,6.31,14.235
4500,5-Jan-19 10:45:00,6.38,14.239
4501,5-Jan-19 11:00:00,6.31,14.243
4502,5-Jan-19 11:15:00,6.38,14.237
4503,5-Jan-19 11:30:00,6.31,14.237
4504,5-Jan-19 11:45:00,6.38,14.237
4505,5-Jan-19 12:00:00,6.38,14.225
4506,5-Jan-19 12:15:00,6.44,14.228
4507,5-Jan-19 12:30:00,6.44,14.221
4508,5-Jan-19 12:45:00,6.50,14.230
4509,5-Jan-19 13:00:00,6.56,14.232
4510,5-Jan-19 13:15:00,6.63,14.231
4511,5-Jan-19 13:30:00,6.69,14.233
4512,5-Jan-19 13:45:00,6.75,14.236
4513,5-Jan-19 14:00:00,6.75,14.241
4514,5-Jan-19 14:15:00,6.75,14.241
4515,5-Jan-19 14:30:00,6.75,14.243
4516,5-Jan-19 14:45:00,6.75,14.249
4517,5-Jan-19 15:00:00,6.75,14.254
4518,5-Jan-19 15:15:00,6.75,14.256
4519,5-Jan-19 15:30:00,6.75,14.261
4520,5-Jan-19 15:45:00,6.69,14.259
4521,5-Jan-19 16:00:00,6.69,14.270
4522,5-Jan-19 16:15:00,6.63,14.268
4523,5-Jan-19 16:30:00,6.56,14.279
4524,5-Jan-19 16:45:00,6.50,14.281
4525,5-Jan-19 17:00:00,6.44,14.289
4526,5-Jan-19 17:15:00,6.38,14.291
4527,5-Jan-19 17:30:00,6.38,14.293
4528,5-Jan-19 17:45:00,6.31,14.299
4529,5-Jan-19 18:00:00,6.31,14.304
4530,5-Jan-19 18:15:00,6.25,14.308
4531,5-Jan-19 18:30:00,6.19,14.314
4532,5-Jan-19 18:45:00,6.19,14.312
4533,5-Jan-19 19:00:00,6.19,14.318
4534,5-Jan-19 19:15:00,6.13,14.317
4535,5-Jan-19 19:30:00,6.13,14.324
4536,5-Jan-19 19:45:00,6.06,14.325
4537,5-Jan-19 20:00:00,6.06,14.324
4538,5-Jan-19 20:15:00,6.00,14.327
4539,5-Jan-19 20:30:00,6.00,14.329
4540,5-Jan-19 20:45:00,6.00,14.333
4541,5-Jan-19 21:00:00,5.94,14.332
4542,5-Jan-19 21:15:00,5.94,14.335
4543,5-Jan-19 21:30:00,5.94,14.337
4544,5-Jan-19 21:45:00,5.88,14.341
4545,5-Jan-19 22:00:00,5.88,14.336
4546,5-Jan-19 22:15:00,5.88,14.342
4547,5-Jan-19 22:30:00,5.88,14.344
4548,5-Jan-19 22:45:00,5.88,14.342
4549,5-Jan-19 23:00:00,5.88,14.340
4550,5-Jan-19 23:15:00,5.88,14.343
4551,5-Jan-19 23:30:00,5.88,14.344
4552,5-Jan-19 23:45:00,5.88,14.342
4553,6-Jan-19 00:00:00,5.88,14.347
4554,6-Jan-19 00:15:00,5.81,14.345
4555,6-Jan-19 00:30:00,5.81,14.348
4556,6-Jan-19 00:45:00,5.81,14.351
4557,6-Jan-19 01:00:00,5.81,14.355
4558,6-Jan-19 01:15:00,5.81,14.358
4559,6-Jan-19 01:30:00,5.81,14.360
4560,6-Jan-19 01:45:00,5.75,14.360
4561,6-Jan-19 02:00:00,5.75,14.363
4562,6-Jan-19 02:15:00,5.75,14.365
4563,6-Jan-19 02:30:00,5.69,14.364
4564,6-Jan-19 02:45:00,5.69,14.367
4565,6-Jan-19 03:00:00,5.69,14.368
4566,6-Jan-19 03:15:00,5.69,14.366
4567,6-Jan-19 03:30:00,5.69,14.367
4568,6-Jan-19 03:45:00,5.69,14.367
4569,6-Jan-19 04:00:00,5.69,14.364
4570,6-Jan-19 04:15:00,5.69,14.365
4571,6-Jan-19 04:30:00,5.69,14.367
4572,6-Jan-19 04:45:00,5.69,14.366
4573,6-Jan-19 05:00:00,5.69,14.370
4574,6-Jan-19 05:15:00,5.69,14.370
4575,6-Jan-19 05:30:00,5.69,14.372
4576,6-Jan-19 05:45:00,5.69,14.372
4577,6-Jan-19 06:00:00,5.69,14.377
4578,6-Jan-19 06:15:00,5.69,14.373
4579,6-Jan-19 06:30:00,5.69,14.377
4580,6-Jan-19 06:45:00,5.69,14.380
4581,6-Jan-19 07:00:00,5.69,14.380
4582,6-Jan-19 07:15:00,5.69,14.381
4583,6-Jan-19 07:30:00,5.69,14.383
4584,6-Jan-19 07:45:00,5.69,14.385
4585,6-Jan-19 08:00:00,5.69,14.385
4586,6-Jan-19 08:15:00,5.69,14.388
4587,6-Jan-19 08:30:00,5.69,14.390
4588,6-Jan-19 08:45:00,5.75,14.394
4589,6-Jan-19 09:00:00,5.75,14.400
4590,6-Jan-19 09:15:00,5.75,14.403
4591,6-Jan-19 09:30:00,5.81,14.403
4592,6-Jan-19 09:45:00,5.88,14.409
4593,6-Jan-19 10:00:00,5.88,14.410
4594,6-Jan-19 10:15:00,5.94,14.413
4595,6-Jan-19 10:30:00,6.00,14.417
4596,6-Jan-19 10:45:00,6.06,14.416
4597,6-Jan-19 11:00:00,6.13,14.416
4598,6-Jan-19 11:15:00,6.13,14.419
4599,6-Jan-19 11:30:00,6.19,14.418
4600,6-Jan-19 11:45:00,6.19,14.413
4601,6-Jan-19 12:00:00,6.19,14.413
4602,6-Jan-19 12:15:00,6.19,14.416
4603,6-Jan-19 12:30:00,6.19,14.411
4604,6-Jan-19 12:45:00,6.25,14.411
4605,6-Jan-19 13:00:00,6.31,14.410
4606,6-Jan-19 13:15:00,6.31,14.412
4607,6-Jan-19 13:30:00,6.31,14.415
4608,6-Jan-19 13:45:00,6.38,14.413
4609,6-Jan-19 14:00:00,6.38,14.410
4610,6-Jan-19 14:15:00,6.44,14.410
4611,6-Jan-19 14:30:00,6.50,14.410
4612,6-Jan-19 14:45:00,6.56,14.415
4613,6-Jan-19 15:00:00,6.63,14.412
4614,6-Jan-19 15:15:00,6.63,14.412
4615,6-Jan-19 15:30:00,6.69,14.416
4616,6-Jan-19 15:45:00,6.69,14.416
4617,6-Jan-19 16:00:00,6.63,14.422
4618,6-Jan-19 16:15:00,6.56,14.424
4619,6-Jan-19 16:30:00,6.50,14.430
4620,6-Jan-19 16:45:00,6.44,14.432
4621,6-Jan-19 17:00:00,6.38,14.431
4622,6-Jan-19 17:15:00,6.31,14.437
4623,6-Jan-19 17:30:00,6.25,14.443
4624,6-Jan-19 17:45:00,6.19,14.446
4625,6-Jan-19 18:00:00,6.13,14.453
4626,6-Jan-19 18:15:00,6.06,14.454
4627,6-Jan-19 18:30:00,6.06,14.454
4628,6-Jan-19 18:45:00,6.00,14.463
4629,6-Jan-19 19:00:00,6.00,14.465
4630,6-Jan-19 19:15:00,5.94,14.467
4631,6-Jan-19 19:30:00,5.94,14.471
4632,6-Jan-19 19:45:00,5.88,14.471
4633,6-Jan-19 20:00:00,5.88,14.477
4634,6-Jan-19 20:15:00,5.88,14.479
4635,6-Jan-19 20:30:00,5.81,14.480
4636,6-Jan-19 20:45:00,5.81,14.482
4637,6-Jan-19 21:00:00,5.81,14.483
4638,6-Jan-19 21:15:00,5.81,14.484
4639,6-Jan-19 21:30:00,5.75,14.491
4640,6-Jan-19 21:45:00,5.81,14.489
4641,6-Jan-19 22:00:00,5.75,14.488
4642,6-Jan-19 22:15:00,5.75,14.486
4643,6-Jan-19 22:30:00,5.75,14.489
4644,6-Jan-19 22:45:00,5.75,14.492
4645,6-Jan-19 23:00:00,5.75,14.496
4646,6-Jan-19 23:15:00,5.81,14.494
4647,6-Jan-19 23:30:00,5.81,14.495
4648,6-Jan-19 23:45:00,5.88,14.492
4649,7-Jan-19 00:00:00,5.81,14.488
4650,7-Jan-19 00:15:00,5.81,14.492
4651,7-Jan-19 00:30:00,5.81,14.496
4652,7-Jan-19 00:45:00,5.81,14.493
4653,7-Jan-19 01:00:00,5.81,14.493
4654,7-Jan-19 01:15:00,5.81,14.497
4655,7-Jan-19 01:30:00,5.81,14.500
4656,7-Jan-19 01:45:00,5.81,14.502
4657,7-Jan-19 02:00:00,5.81,14.503
4658,7-Jan-19 02:15:00,5.81,14.506
4659,7-Jan-19 02:30:00,5.81,14.502
4660,7-Jan-19 02:45:00,5.88,14.504
4661,7-Jan-19 03:00:00,5.88,14.504
4662,7-Jan-19 03:15:00,5.88,14.509
4663,7-Jan-19 03:30:00,5.88,14.508
4664,7-Jan-19 03:45:00,5.81,14.503
4665,7-Jan-19 04:00:00,5.81,14.509
4666,7-Jan-19 04:15:00,5.81,14.507
4667,7-Jan-19 04:30:00,5.75,14.502
4668,7-Jan-19 04:45:00,5.75,14.510
4669,7-Jan-19 05:00:00,5.75,14.517
4670,7-Jan-19 05:15:00,5.75,14.511
4671,7-Jan-19 05:30:00,5.69,14.514
4672,7-Jan-19 05:45:00,5.69,14.514
4673,7-Jan-19 06:00:00,5.69,14.525
4674,7-Jan-19 06:15:00,5.63,14.527
4675,7-Jan-19 06:30:00,5.63,14.528
4676,7-Jan-19 06:45:00,5.63,14.527
4677,7-Jan-19 07:00:00,5.56,14.536
4678,7-Jan-19 07:15:00,5.56,14.532
4679,7-Jan-19 07:30:00,5.56,14.540
4680,7-Jan-19 07:45:00,5.56,14.538
4681,7-Jan-19 08:00:00,5.56,14.538
4682,7-Jan-19 08:15:00,5.56,14.545
4683,7-Jan-19 08:30:00,5.56,14.551
4684,7-Jan-19 08:45:00,5.56,14.547
4685,7-Jan-19 09:00:00,5.56,14.553
4686,7-Jan-19 09:15:00,5.56,14.556
4687,7-Jan-19 09:30:00,5.63,14.556
4688,7-Jan-19 09:45:00,5.63,14.559
4689,7-Jan-19 10:00:00,5.69,14.559
4690,7-Jan-19 10:15:00,5.69,14.565
4691,7-Jan-19 10:30:00,5.75,14.551
4692,7-Jan-19 10:45:00,5.75,14.551
4693,7-Jan-19 11:00:00,5.75,14.555
4694,7-Jan-19 11:15:00,5.75,14.547
4695,7-Jan-19 11:30:00,5.81,14.545
4696,7-Jan-19 11:45:00,5.88,14.529
4697,7-Jan-19 12:00:00,5.88,14.523
4698,7-Jan-19 12:15:00,5.81,14.520
4699,7-Jan-19 12:30:00,5.88,14.516
4700,7-Jan-19 12:45:00,5.88,14.516
4701,7-Jan-19 13:00:00,5.88,14.518
4702,7-Jan-19 13:15:00,5.94,14.515
4703,7-Jan-19 13:30:00,5.94,14.510
4704,7-Jan-19 13:45:00,5.94,14.504
4705,7-Jan-19 14:00:00,5.94,14.497
4706,7-Jan-19 14:15:00,5.94,14.500
4707,7-Jan-19 14:30:00,5.94,14.497
4708,7-Jan-19 14:45:00,5.94,14.495
4709,7-Jan-19 15:00:00,5.94,14.498
4710,7-Jan-19 15:15:00,5.94,14.497
4711,7-Jan-19 15:30:00,5.94,14.493
4712,7-Jan-19 15:45:00,5.88,14.492
4713,7-Jan-19 16:00:00,5.88,14.491
4714,7-Jan-19 16:15:00,5.81,14.493
4715,7-Jan-19 16:30:00,5.75,14.490
4716,7-Jan-19 16:45:00,5.69,14.492
4717,7-Jan-19 17:00:00,5.69,14.493
4718,7-Jan-19 17:15:00,5.63,14.490
4719,7-Jan-19 17:30:00,5.56,14.486
4720,7-Jan-19 17:45:00,5.56,14.485
4721,7-Jan-19 18:00:00,5.56,14.487
4722,7-Jan-19 18:15:00,5.50,14.483
4723,7-Jan-19 18:30:00,5.50,14.476
4724,7-Jan-19 18:45:00,5.50,14.478
4725,7-Jan-19 19:00:00,5.44,14.479
4726,7-Jan-19 19:15:00,5.44,14.487
4727,7-Jan-19 19:30:00,5.44,14.486
4728,7-Jan-19 19:45:00,5.44,14.487
4729,7-Jan-19 20:00:00,5.44,14.484
4730,7-Jan-19 20:15:00,5.44,14.483
4731,7-Jan-19 20:30:00,5.44,14.480
4732,7-Jan-19 20:45:00,5.44,14.480
4733,7-Jan-19 21:00:00,5.44,14.482
4734,7-Jan-19 21:15:00,5.44,14.479
4735,7-Jan-19 21:30:00,5.44,14.475
4736,7-Jan-19 21:45:00,5.44,14.474
4737,7-Jan-19 22:00:00,5.44,14.473
4738,7-Jan-19 22:15:00,5.44,14.475
4739,7-Jan-19 22:30:00,5.44,14.447
4740,7-Jan-19 22:45:00,5.50,14.444
4741,7-Jan-19 23:00:00,5.50,14.449
4742,7-Jan-19 23:15:00,5.50,14.440
4743,7-Jan-19 23:30:00,5.50,14.436
4744,7-Jan-19 23:45:00,5.50,14.436
4745,8-Jan-19 00:00:00,5.50,14.444
4746,8-Jan-19 00:15:00,5.50,14.439
4747,8-Jan-19 00:30:00,5.50,14.447
4748,8-Jan-19 00:45:00,5.56,14.443
4749,8-Jan-19 01:00:00,5.56,14.441
4750,8-Jan-19 01:15:00,5.63,14.437
4751,8-Jan-19 01:30:00,5.63,14.439
4752,8-Jan-19 01:45:00,5.63,14.439
4753,8-Jan-19 02:00:00,5.69,14.438
4754,8-Jan-19 02:15:00,5.69,14.435
4755,8-Jan-19 02:30:00,5.69,14.437
4756,8-Jan-19 02:45:00,5.75,14.441
4757,8-Jan-19 03:00:00,5.75,14.434
4758,8-Jan-19 03:15:00,5.75,14.429
4759,8-Jan-19 03:30:00,5.75,14.427
4760,8-Jan-19 03:45:00,5.81,14.421
4761,8-Jan-19 04:00:00,5.75,14.420
4762,8-Jan-19 04:15:00,5.81,14.413
4763,8-Jan-19 04:30:00,5.81,14.411
4764,8-Jan-19 04:45:00,5.81,14.410
4765,8-Jan-19 05:00:00,5.75,14.410
4766,8-Jan-19 05:15:00,5.69,14.404
4767,8-Jan-19 05:30:00,5.69,14.402
4768,8-Jan-19 05:45:00,5.63,14.403
4769,8-Jan-19 06:00:00,5.63,14.393
4770,8-Jan-19 06:15:00,5.69,14.401
4771,8-Jan-19 06:30:00,5.63,14.395
4772,8-Jan-19 06:45:00,5.69,14.390
4773,8-Jan-19 07:00:00,5.69,14.385
4774,8-Jan-19 07:15:00,5.69,14.390
4775,8-Jan-19 07:30:00,5.75,14.386
4776,8-Jan-19 07:45:00,5.75,14.386
4777,8-Jan-19 08:00:00,5.75,14.386
4778,8-Jan-19 08:15:00,5.81,14.385
4779,8-Jan-19 08:30:00,5.81,14.386
4780,8-Jan-19 08:45:00,5.88,14.383
4781,8-Jan-19 09:00:00,5.88,14.383
4782,8-Jan-19 09:15:00,5.88,14.382
4783,8-Jan-19 09:30:00,5.88,14.379
4784,8-Jan-19 09:45:00,5.94,14.380
4785,8-Jan-19 10:00:00,6.06,14.382
4786,8-Jan-19 10:15:00,6.13,14.382
4787,8-Jan-19 10:30:00,6.19,14.376
4788,8-Jan-19 10:45:00,6.25,14.370
4789,8-Jan-19 11:00:00,6.38,14.368
4790,8-Jan-19 11:15:00,6.50,14.355
4791,8-Jan-19 11:30:00,6.56,14.348
4792,8-Jan-19 11:45:00,6.69,14.339
4793,8-Jan-19 12:00:00,6.75,14.335
4794,8-Jan-19 12:15:00,6.88,14.331
4795,8-Jan-19 12:30:00,6.94,14.329
4796,8-Jan-19 12:45:00,7.06,14.320
4797,8-Jan-19 13:00:00,7.06,14.317
4798,8-Jan-19 13:15:00,7.19,14.314
4799,8-Jan-19 13:30:00,7.31,14.316
4800,8-Jan-19 13:45:00,7.38,14.307
4801,8-Jan-19 14:00:00,7.38,14.304
4802,8-Jan-19 14:15:00,7.38,14.303
4803,8-Jan-19 14:30:00,7.38,14.302
4804,8-Jan-19 14:45:00,7.31,14.297
4805,8-Jan-19 15:00:00,7.31,14.296
4806,8-Jan-19 15:15:00,7.25,14.294
4807,8-Jan-19 15:30:00,7.25,14.293
4808,8-Jan-19 15:45:00,7.25,14.291
4809,8-Jan-19 16:00:00,7.25,14.287
4810,8-Jan-19 16:15:00,7.19,14.285
4811,8-Jan-19 16:30:00,7.13,14.282
4812,8-Jan-19 16:45:00,7.13,14.282
4813,8-Jan-19 17:00:00,7.13,14.281
4814,8-Jan-19 17:15:00,7.06,14.281
4815,8-Jan-19 17:30:00,7.00,14.277
4816,8-Jan-19 17:45:00,7.00,14.279
4817,8-Jan-19 18:00:00,6.94,14.277
4818,8-Jan-19 18:15:00,6.88,14.274
4819,8-Jan-19 18:30:00,6.88,14.271
4820,8-Jan-19 18:45:00,6.94,14.270
4821,8-Jan-19 19:00:00,6.88,14.265
4822,8-Jan-19 19:15:00,6.88,14.264
4823,8-Jan-19 19:30:00,6.94,14.257
4824,8-Jan-19 19:45:00,6.94,14.258
4825,8-Jan-19 20:00:00,6.94,14.253
4826,8-Jan-19 20:15:00,6.94,14.249
4827,8-Jan-19 20:30:00,6.94,14.246
4828,8-Jan-19 20:45:00,6.94,14.244
4829,8-Jan-19 21:00:00,7.00,14.244
4830,8-Jan-19 21:15:00,7.00,14.244
4831,8-Jan-19 21:30:00,7.00,14.245
4832,8-Jan-19 21:45:00,7.00,14.244
4833,8-Jan-19 22:00:00,7.06,14.255
4834,8-Jan-19 22:15:00,7.06,14.271
4835,8-Jan-19 22:30:00,7.00,14.268
4836,8-Jan-19 22:45:00,6.88,14.275
4837,8-Jan-19 23:00:00,6.81,14.279
4838,8-Jan-19 23:15:00,6.69,14.280
4839,8-Jan-19 23:30:00,6.50,14.287
4840,8-Jan-19 23:45:00,6.44,14.283
4841,9-Jan-19 00:00:00,6.31,14.283
4842,9-Jan-19 00:15:00,6.25,14.285
4843,9-Jan-19 00:30:00,6.19,14.284
4844,9-Jan-19 00:45:00,6.19,14.287
4845,9-Jan-19 01:00:00,6.19,14.289
4846,9-Jan-19 01:15:00,6.13,14.294
4847,9-Jan-19 01:30:00,6.13,14.302
4848,9-Jan-19 01:45:00,6.06,14.301
4849,9-Jan-19 02:00:00,6.06,14.303
4850,9-Jan-19 02:15:00,6.00,14.307
4851,9-Jan-19 02:30:00,5.88,14.308
4852,9-Jan-19 02:45:00,5.88,14.308
4853,9-Jan-19 03:00:00,5.81,14.309
4854,9-Jan-19 03:15:00,5.75,14.312
4855,9-Jan-19 03:30:00,5.69,14.306
4856,9-Jan-19 03:45:00,5.63,14.302
4857,9-Jan-19 04:00:00,5.63,14.301
4858,9-Jan-19 04:15:00,5.56,14.300
4859,9-Jan-19 04:30:00,5.50,14.306
4860,9-Jan-19 04:45:00,5.44,14.298
4861,9-Jan-19 05:00:00,5.38,14.300
4862,9-Jan-19 05:15:00,5.38,14.303
4863,9-Jan-19 05:30:00,5.31,14.298
4864,9-Jan-19 05:45:00,5.31,14.296
4865,9-Jan-19 06:00:00,5.25,14.297
4866,9-Jan-19 06:15:00,5.25,14.291
4867,9-Jan-19 06:30:00,5.25,14.290
4868,9-Jan-19 06:45:00,5.25,14.291
4869,9-Jan-19 07:00:00,5.19,14.286
4870,9-Jan-19 07:15:00,5.19,14.293
4871,9-Jan-19 07:30:00,5.19,14.300
4872,9-Jan-19 07:45:00,5.19,14.288
4873,9-Jan-19 08:00:00,5.19,14.289
4874,9-Jan-19 08:15:00,5.19,14.293
4875,9-Jan-19 08:30:00,5.25,14.291
4876,9-Jan-19 08:45:00,5.25,14.294
4877,9-Jan-19 09:00:00,5.25,14.297
4878,9-Jan-19 09:15:00,5.31,14.291
4879,9-Jan-19 09:30:00,5.31,14.291
4880,9-Jan-19 09:45:00,5.31,14.293
4881,9-Jan-19 10:00:00,5.31,14.296
4882,9-Jan-19 10:15:00,5.38,14.294
4883,9-Jan-19 10:30:00,5.38,14.291
4884,9-Jan-19 10:45:00,5.44,14.296
4885,9-Jan-19 11:00:00,5.44,14.288
4886,9-Jan-19 11:15:00,5.44,14.289
4887,9-Jan-19 11:30:00,5.50,14.279
4888,9-Jan-19 11:45:00,5.63,14.270
4889,9-Jan-19 12:00:00,5.69,14.271
4890,9-Jan-19 12:15:00,5.69,14.273
4891,9-Jan-19 12:30:00,5.81,14.268
4892,9-Jan-19 12:45:00,5.88,14.274
4893,9-Jan-19 13:00:00,6.00,14.268
4894,9-Jan-19 13:15:00,6.13,14.270
4895,9-Jan-19 13:30:00,6.25,14.270
4896,9-Jan-19 13:45:00,6.31,14.277
4897,9-Jan-19 14:00:00,6.38,14.274
4898,9-Jan-19 14:15:00,6.38,14.283
4899,9-Jan-19 14:30:00,6.38,14.283
4900,9-Jan-19 14:45:00,6.38,14.285
4901,9-Jan-19 15:00:00,6.31,14.285
4902,9-Jan-19 15:15:00,6.19,14.288
4903,9-Jan-19 15:30:00,6.13,14.291
4904,9-Jan-19 15:45:00,6.06,14.291
4905,9-Jan-19 16:00:00,6.00,14.305
4906,9-Jan-19 16:15:00,5.88,14.310
4907,9-Jan-19 16:30:00,5.75,14.301
4908,9-Jan-19 16:45:00,5.63,14.307
4909,9-Jan-19 17:00:00,5.50,14.311
4910,9-Jan-19 17:15:00,5.44,14.313
4911,9-Jan-19 17:30:00,5.38,14.315
4912,9-Jan-19 17:45:00,5.25,14.315
4913,9-Jan-19 18:00:00,5.19,14.320
4914,9-Jan-19 18:15:00,5.19,14.319
4915,9-Jan-19 18:30:00,5.13,14.324
4916,9-Jan-19 18:45:00,5.06,14.317
4917,9-Jan-19 19:00:00,5.00,14.316
4918,9-Jan-19 19:15:00,5.00,14.312
4919,9-Jan-19 19:30:00,5.00,14.323
4920,9-Jan-19 19:45:00,4.94,14.320
4921,9-Jan-19 20:00:00,4.94,14.326
4922,9-Jan-19 20:15:00,4.88,14.326
4923,9-Jan-19 20:30:00,4.88,14.322
4924,9-Jan-19 20:45:00,4.81,14.324
4925,9-Jan-19 21:00:00,4.81,14.327
4926,9-Jan-19 21:15:00,4.69,14.323
4927,9-Jan-19 21:30:00,4.69,14.326
4928,9-Jan-19 21:45:00,4.69,14.331
4929,9-Jan-19 22:00:00,4.63,14.329
4930,9-Jan-19 22:15:00,4.63,14.335
4931,9-Jan-19 22:30:00,4.56,14.332
4932,9-Jan-19 22:45:00,4.50,14.341
4933,9-Jan-19 23:00:00,4.50,14.332
4934,9-Jan-19 23:15:00,4.44,14.345
4935,9-Jan-19 23:30:00,4.44,14.342
4936,9-Jan-19 23:45:00,4.38,14.339
4937,10-Jan-19 00:00:00,4.38,14.337
4938,10-Jan-19 00:15:00,4.31,14.337
4939,10-Jan-19 00:30:00,4.31,14.343
4940,10-Jan-19 00:45:00,4.25,14.352
4941,10-Jan-19 01:00:00,4.25,14.346
4942,10-Jan-19 01:15:00,4.13,14.354
4943,10-Jan-19 01:30:00,4.19,14.355
4944,10-Jan-19 01:45:00,4.19,14.355
4945,10-Jan-19 02:00:00,4.13,14.355
4946,10-Jan-19 02:15:00,4.06,14.358
4947,10-Jan-19 02:30:00,4.06,14.361
4948,10-Jan-19 02:45:00,4.06,14.361
4949,10-Jan-19 03:00:00,4.00,14.354
4950,10-Jan-19 03:15:00,4.00,14.352
4951,10-Jan-19 03:30:00,3.94,14.349
4952,10-Jan-19 03:45:00,3.88,14.346
4953,10-Jan-19 04:00:00,3.88,14.346
4954,10-Jan-19 04:15:00,3.81,14.339
4955,10-Jan-19 04:30:00,3.69,14.342
4956,10-Jan-19 04:45:00,3.69,14.346
4957,10-Jan-19 05:00:00,3.63,14.347
4958,10-Jan-19 05:15:00,3.56,14.344
4959,10-Jan-19 05:30:00,3.50,14.346
4960,10-Jan-19 05:45:00,3.50,14.359
4961,10-Jan-19 06:00:00,3.50,14.356
4962,10-Jan-19 06:15:00,3.50,14.361
4963,10-Jan-19 06:30:00,3.50,14.370
4964,10-Jan-19 06:45:00,3.56,14.365
4965,10-Jan-19 07:00:00,3.56,14.370
4966,10-Jan-19 07:15:00,3.56,14.367
4967,10-Jan-19 07:30:00,3.56,14.373
4968,10-Jan-19 07:45:00,3.63,14.375
4969,10-Jan-19 08:00:00,3.63,14.379
4970,10-Jan-19 08:15:00,3.63,14.382
4971,10-Jan-19 08:30:00,3.63,14.384
4972,10-Jan-19 08:45:00,3.69,14.388
4973,10-Jan-19 09:00:00,3.63,14.392
4974,10-Jan-19 09:15:00,3.63,14.388
4975,10-Jan-19 09:30:00,3.63,14.394
4976,10-Jan-19 09:45:00,3.63,14.398
4977,10-Jan-19 10:00:00,3.69,14.398
4978,10-Jan-19 10:15:00,3.63,14.397
4979,10-Jan-19 10:30:00,3.69,14.398
4980,10-Jan-19 10:45:00,3.69,14.394
4981,10-Jan-19 11:00:00,3.75,14.399
4982,10-Jan-19 11:15:00,3.75,14.395
4983,10-Jan-19 11:30:00,3.81,14.397
4984,10-Jan-19 11:45:00,3.88,14.399
4985,10-Jan-19 12:00:00,4.00,14.393
4986,10-Jan-19 12:15:00,4.13,14.396
4987,10-Jan-19 12:30:00,4.25,14.394
4988,10-Jan-19 12:45:00,4.44,14.395
4989,10-Jan-19 13:00:00,4.50,14.397
4990,10-Jan-19 13:15:00,4.44,14.393
4991,10-Jan-19 13:30:00,4.50,14.397
4992,10-Jan-19 13:45:00,4.44,14.398
4993,10-Jan-19 14:00:00,4.38,14.404
4994,10-Jan-19 14:15:00,4.38,14.400
4995,10-Jan-19 14:30:00,4.38,14.406
4996,10-Jan-19 14:45:00,4.38,14.403
4997,10-Jan-19 15:00:00,4.31,14.410
4998,10-Jan-19 15:15:00,4.19,14.413
4999,10-Jan-19 15:30:00,4.13,14.415
5000,10-Jan-19 15:45:00,4.06,14.418
5001,10-Jan-19 16:00:00,3.94,14.420
5002,10-Jan-19 16:15:00,3.94,14.422
5003,10-Jan-19 16:30:00,3.88,14.429
5004,10-Jan-19 16:45:00,3.81,14.431
5005,10-Jan-19 17:00:00,3.75,14.432
5006,10-Jan-19 17:15:00,3.63,14.432
5007,10-Jan-19 17:30:00,3.56,14.436
5008,10-Jan-19 17:45:00,3.50,14.437
5009,10-Jan-19 18:00:00,3.50,14.440
5010,10-Jan-19 18:15:00,3.50,14.437
5011,10-Jan-19 18:30:00,3.44,14.438
5012,10-Jan-19 18:45:00,3.44,14.435
5013,10-Jan-19 19:00:00,3.44,14.432
5014,10-Jan-19 19:15:00,3.38,14.434
5015,10-Jan-19 19:30:00,3.38,14.441
5016,10-Jan-19 19:45:00,3.31,14.433
5017,10-Jan-19 20:00:00,3.31,14.443
5018,10-Jan-19 20:15:00,3.31,14.441
5019,10-Jan-19 20:30:00,3.31,14.441
5020,10-Jan-19 20:45:00,3.31,14.443
5021,10-Jan-19 21:00:00,3.31,14.444
5022,10-Jan-19 21:15:00,3.31,14.449
5023,10-Jan-19 21:30:00,3.31,14.451
5024,10-Jan-19 21:45:00,3.31,14.449
5025,10-Jan-19 22:00:00,3.31,14.449
5026,10-Jan-19 22:15:00,3.31,14.452
5027,10-Jan-19 22:30:00,3.31,14.447
5028,10-Jan-19 22:45:00,3.31,14.445
5029,10-Jan-19 23:00:00,3.31,14.456
5030,10-Jan-19 23:15:00,3.31,14.449
5031,10-Jan-19 23:30:00,3.31,14.446
5032,10-Jan-19 23:45:00,3.25,14.447
5033,11-Jan-19 00:00:00,3.25,14.440
