
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,4-Jun-12 14:50:11,0.0000040000,-0.0002440000,1.0035119057,-0.0000720000,0.0041340003,0.0370159969,0.0000000000,1.0000000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21204020 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 7"
Sensor Name,Barometric Pressure (2),,Uploaded,"Aqua4Plus 1.9.10"
File Name,BV_20190208,,Exported,"Aqua4Plus 1.9.10"
# Records,  3630 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,15 psia,
,Minimum,-7.19,13.681,
,Maximum,20.81,14.187,
,Mean,5.13,13.931,
,Variance,29.015,0.0088,
,Std Deviation,5.387,0.0941,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
553,14-Feb-19 09:00:00,3.81,13.921
554,14-Feb-19 09:15:00,4.00,13.924
555,14-Feb-19 09:30:00,4.19,13.922
556,14-Feb-19 09:45:00,4.44,13.924
557,14-Feb-19 10:00:00,4.94,13.923
558,14-Feb-19 10:15:00,5.44,13.921
559,14-Feb-19 10:30:00,6.25,13.922
560,14-Feb-19 10:45:00,7.06,13.923
561,14-Feb-19 11:00:00,8.44,13.924
562,14-Feb-19 11:15:00,10.19,13.922
563,14-Feb-19 11:30:00,11.44,13.913
564,14-Feb-19 11:45:00,12.31,13.910
565,14-Feb-19 12:00:00,12.81,13.906
566,14-Feb-19 12:15:00,12.81,13.908
567,14-Feb-19 12:30:00,12.56,13.904
568,14-Feb-19 12:45:00,12.63,13.899
569,14-Feb-19 13:00:00,12.81,13.895
570,14-Feb-19 13:15:00,12.94,13.891
571,14-Feb-19 13:30:00,12.94,13.887
572,14-Feb-19 13:45:00,12.81,13.887
573,14-Feb-19 14:00:00,12.63,13.882
574,14-Feb-19 14:15:00,12.50,13.880
575,14-Feb-19 14:30:00,12.44,13.878
576,14-Feb-19 14:45:00,12.44,13.878
577,14-Feb-19 15:00:00,12.56,13.875
578,14-Feb-19 15:15:00,12.75,13.868
579,14-Feb-19 15:30:00,13.00,13.865
580,14-Feb-19 15:45:00,12.94,13.862
581,14-Feb-19 16:00:00,12.75,13.860
582,14-Feb-19 16:15:00,12.69,13.859
583,14-Feb-19 16:30:00,12.56,13.851
584,14-Feb-19 16:45:00,12.50,13.853
585,14-Feb-19 17:00:00,12.38,13.855
586,14-Feb-19 17:15:00,12.13,13.851
587,14-Feb-19 17:30:00,11.94,13.855
588,14-Feb-19 17:45:00,11.56,13.849
589,14-Feb-19 18:00:00,11.19,13.849
590,14-Feb-19 18:15:00,10.75,13.853
591,14-Feb-19 18:30:00,10.44,13.850
592,14-Feb-19 18:45:00,10.31,13.852
593,14-Feb-19 19:00:00,10.00,13.856
594,14-Feb-19 19:15:00,9.88,13.848
595,14-Feb-19 19:30:00,9.75,13.845
596,14-Feb-19 19:45:00,9.56,13.842
597,14-Feb-19 20:00:00,9.38,13.838
598,14-Feb-19 20:15:00,9.00,13.834
599,14-Feb-19 20:30:00,8.88,13.828
600,14-Feb-19 20:45:00,9.19,13.836
601,14-Feb-19 21:00:00,9.31,13.832
602,14-Feb-19 21:15:00,9.44,13.830
603,14-Feb-19 21:30:00,9.50,13.830
604,14-Feb-19 21:45:00,9.50,13.833
605,14-Feb-19 22:00:00,9.44,13.832
606,14-Feb-19 22:15:00,9.38,13.831
607,14-Feb-19 22:30:00,9.44,13.824
608,14-Feb-19 22:45:00,9.56,13.826
609,14-Feb-19 23:00:00,9.69,13.816
610,14-Feb-19 23:15:00,9.63,13.813
611,14-Feb-19 23:30:00,9.69,13.821
612,14-Feb-19 23:45:00,9.88,13.827
613,15-Feb-19 00:00:00,10.00,13.827
614,15-Feb-19 00:15:00,10.06,13.820
615,15-Feb-19 00:30:00,10.13,13.822
616,15-Feb-19 00:45:00,10.06,13.813
617,15-Feb-19 01:00:00,10.13,13.818
618,15-Feb-19 01:15:00,10.00,13.816
619,15-Feb-19 01:30:00,9.69,13.815
620,15-Feb-19 01:45:00,9.44,13.816
621,15-Feb-19 02:00:00,9.25,13.813
622,15-Feb-19 02:15:00,9.13,13.809
623,15-Feb-19 02:30:00,9.00,13.804
624,15-Feb-19 02:45:00,8.88,13.801
625,15-Feb-19 03:00:00,8.69,13.797
626,15-Feb-19 03:15:00,8.69,13.794
627,15-Feb-19 03:30:00,8.75,13.790
628,15-Feb-19 03:45:00,8.75,13.789
629,15-Feb-19 04:00:00,8.81,13.787
630,15-Feb-19 04:15:00,8.75,13.786
631,15-Feb-19 04:30:00,8.38,13.785
632,15-Feb-19 04:45:00,7.88,13.785
633,15-Feb-19 05:00:00,7.19,13.784
634,15-Feb-19 05:15:00,6.44,13.783
635,15-Feb-19 05:30:00,6.06,13.782
636,15-Feb-19 05:45:00,5.69,13.780
637,15-Feb-19 06:00:00,5.31,13.784
638,15-Feb-19 06:15:00,5.13,13.782
639,15-Feb-19 06:30:00,5.00,13.783
640,15-Feb-19 06:45:00,5.13,13.783
641,15-Feb-19 07:00:00,5.25,13.787
642,15-Feb-19 07:15:00,5.31,13.787
643,15-Feb-19 07:30:00,5.50,13.789
644,15-Feb-19 07:45:00,5.69,13.791
645,15-Feb-19 08:00:00,5.88,13.796
646,15-Feb-19 08:15:00,6.06,13.797
647,15-Feb-19 08:30:00,6.31,13.796
648,15-Feb-19 08:45:00,6.63,13.798
649,15-Feb-19 09:00:00,6.94,13.794
650,15-Feb-19 09:15:00,7.38,13.793
651,15-Feb-19 09:30:00,8.06,13.791
652,15-Feb-19 09:45:00,9.06,13.790
653,15-Feb-19 10:00:00,10.69,13.790
654,15-Feb-19 10:15:00,10.88,13.789
655,15-Feb-19 10:30:00,11.13,13.787
656,15-Feb-19 10:45:00,11.56,13.785
657,15-Feb-19 11:00:00,12.06,13.783
658,15-Feb-19 11:15:00,13.06,13.782
659,15-Feb-19 11:30:00,13.31,13.782
660,15-Feb-19 11:45:00,13.56,13.782
661,15-Feb-19 12:00:00,13.88,13.779
662,15-Feb-19 12:15:00,14.00,13.776
663,15-Feb-19 12:30:00,14.06,13.771
664,15-Feb-19 12:45:00,14.25,13.769
665,15-Feb-19 13:00:00,14.38,13.764
666,15-Feb-19 13:15:00,14.56,13.761
667,15-Feb-19 13:30:00,14.63,13.759
668,15-Feb-19 13:45:00,14.44,13.755
669,15-Feb-19 14:00:00,14.50,13.752
670,15-Feb-19 14:15:00,14.69,13.755
671,15-Feb-19 14:30:00,14.69,13.755
672,15-Feb-19 14:45:00,14.56,13.757
673,15-Feb-19 15:00:00,14.44,13.760
674,15-Feb-19 15:15:00,14.44,13.761
675,15-Feb-19 15:30:00,14.44,13.758
676,15-Feb-19 15:45:00,14.50,13.760
677,15-Feb-19 16:00:00,14.44,13.760
678,15-Feb-19 16:15:00,14.25,13.761
679,15-Feb-19 16:30:00,14.06,13.758
680,15-Feb-19 16:45:00,13.94,13.760
681,15-Feb-19 17:00:00,13.75,13.760
682,15-Feb-19 17:15:00,13.63,13.761
683,15-Feb-19 17:30:00,13.50,13.759
684,15-Feb-19 17:45:00,13.38,13.761
685,15-Feb-19 18:00:00,13.31,13.763
686,15-Feb-19 18:15:00,13.19,13.763
687,15-Feb-19 18:30:00,13.06,13.765
688,15-Feb-19 18:45:00,13.00,13.765
689,15-Feb-19 19:00:00,12.94,13.766
690,15-Feb-19 19:15:00,12.88,13.766
691,15-Feb-19 19:30:00,12.81,13.770
692,15-Feb-19 19:45:00,12.75,13.771
693,15-Feb-19 20:00:00,12.69,13.771
694,15-Feb-19 20:15:00,12.69,13.772
695,15-Feb-19 20:30:00,12.56,13.772
696,15-Feb-19 20:45:00,12.38,13.773
697,15-Feb-19 21:00:00,12.06,13.773
698,15-Feb-19 21:15:00,11.88,13.774
699,15-Feb-19 21:30:00,11.63,13.776
700,15-Feb-19 21:45:00,11.31,13.775
701,15-Feb-19 22:00:00,11.13,13.778
702,15-Feb-19 22:15:00,10.94,13.777
703,15-Feb-19 22:30:00,10.75,13.775
704,15-Feb-19 22:45:00,10.44,13.779
705,15-Feb-19 23:00:00,10.25,13.781
706,15-Feb-19 23:15:00,10.06,13.780
707,15-Feb-19 23:30:00,9.88,13.778
708,15-Feb-19 23:45:00,9.69,13.778
709,16-Feb-19 00:00:00,9.50,13.779
710,16-Feb-19 00:15:00,9.38,13.777
711,16-Feb-19 00:30:00,9.19,13.781
712,16-Feb-19 00:45:00,9.00,13.783
713,16-Feb-19 01:00:00,8.75,13.782
714,16-Feb-19 01:15:00,8.50,13.785
715,16-Feb-19 01:30:00,8.19,13.787
716,16-Feb-19 01:45:00,7.75,13.784
717,16-Feb-19 02:00:00,7.38,13.779
718,16-Feb-19 02:15:00,7.13,13.773
719,16-Feb-19 02:30:00,6.88,13.774
720,16-Feb-19 02:45:00,6.75,13.771
721,16-Feb-19 03:00:00,6.69,13.770
722,16-Feb-19 03:15:00,6.63,13.765
723,16-Feb-19 03:30:00,6.63,13.760
724,16-Feb-19 03:45:00,6.56,13.766
725,16-Feb-19 04:00:00,6.56,13.766
726,16-Feb-19 04:15:00,6.50,13.764
727,16-Feb-19 04:30:00,6.44,13.762
728,16-Feb-19 04:45:00,6.31,13.766
729,16-Feb-19 05:00:00,6.25,13.760
730,16-Feb-19 05:15:00,6.19,13.769
731,16-Feb-19 05:30:00,6.13,13.761
732,16-Feb-19 05:45:00,5.75,13.761
733,16-Feb-19 06:00:00,5.31,13.766
734,16-Feb-19 06:15:00,4.88,13.773
735,16-Feb-19 06:30:00,4.44,13.775
736,16-Feb-19 06:45:00,4.00,13.777
737,16-Feb-19 07:00:00,3.75,13.784
738,16-Feb-19 07:15:00,3.56,13.788
739,16-Feb-19 07:30:00,3.38,13.791
740,16-Feb-19 07:45:00,3.19,13.792
741,16-Feb-19 08:00:00,3.06,13.798
742,16-Feb-19 08:15:00,2.94,13.798
743,16-Feb-19 08:30:00,2.75,13.798
744,16-Feb-19 08:45:00,2.56,13.797
745,16-Feb-19 09:00:00,2.50,13.801
746,16-Feb-19 09:15:00,2.44,13.802
747,16-Feb-19 09:30:00,2.38,13.811
748,16-Feb-19 09:45:00,2.38,13.808
749,16-Feb-19 10:00:00,2.31,13.812
750,16-Feb-19 10:15:00,2.31,13.814
751,16-Feb-19 10:30:00,2.19,13.816
752,16-Feb-19 10:45:00,2.13,13.818
753,16-Feb-19 11:00:00,2.19,13.816
754,16-Feb-19 11:15:00,2.44,13.814
755,16-Feb-19 11:30:00,2.88,13.816
756,16-Feb-19 11:45:00,3.00,13.815
757,16-Feb-19 12:00:00,3.19,13.814
758,16-Feb-19 12:15:00,3.81,13.810
759,16-Feb-19 12:30:00,4.31,13.809
760,16-Feb-19 12:45:00,4.69,13.806
761,16-Feb-19 13:00:00,4.94,13.801
762,16-Feb-19 13:15:00,5.00,13.800
763,16-Feb-19 13:30:00,5.13,13.801
764,16-Feb-19 13:45:00,5.38,13.802
765,16-Feb-19 14:00:00,5.81,13.803
766,16-Feb-19 14:15:00,6.19,13.805
767,16-Feb-19 14:30:00,6.56,13.803
768,16-Feb-19 14:45:00,7.13,13.803
769,16-Feb-19 15:00:00,7.00,13.796
770,16-Feb-19 15:15:00,7.06,13.797
771,16-Feb-19 15:30:00,7.06,13.797
772,16-Feb-19 15:45:00,7.19,13.796
773,16-Feb-19 16:00:00,7.50,13.794
774,16-Feb-19 16:15:00,7.63,13.799
775,16-Feb-19 16:30:00,7.63,13.802
776,16-Feb-19 16:45:00,7.38,13.804
777,16-Feb-19 17:00:00,7.19,13.805
778,16-Feb-19 17:15:00,6.75,13.810
779,16-Feb-19 17:30:00,6.13,13.812
780,16-Feb-19 17:45:00,5.69,13.814
781,16-Feb-19 18:00:00,5.06,13.814
782,16-Feb-19 18:15:00,4.50,13.819
783,16-Feb-19 18:30:00,4.06,13.820
784,16-Feb-19 18:45:00,3.94,13.826
785,16-Feb-19 19:00:00,3.69,13.827
786,16-Feb-19 19:15:00,3.31,13.829
787,16-Feb-19 19:30:00,2.81,13.832
788,16-Feb-19 19:45:00,2.44,13.836
789,16-Feb-19 20:00:00,2.06,13.839
790,16-Feb-19 20:15:00,1.81,13.840
791,16-Feb-19 20:30:00,1.56,13.845
792,16-Feb-19 20:45:00,1.38,13.849
793,16-Feb-19 21:00:00,1.25,13.849
794,16-Feb-19 21:15:00,1.13,13.852
795,16-Feb-19 21:30:00,0.88,13.852
796,16-Feb-19 21:45:00,0.69,13.858
797,16-Feb-19 22:00:00,0.56,13.857
798,16-Feb-19 22:15:00,0.50,13.859
799,16-Feb-19 22:30:00,0.44,13.857
800,16-Feb-19 22:45:00,0.38,13.855
801,16-Feb-19 23:00:00,0.38,13.855
802,16-Feb-19 23:15:00,0.38,13.855
803,16-Feb-19 23:30:00,0.44,13.855
804,16-Feb-19 23:45:00,0.56,13.852
805,17-Feb-19 00:00:00,0.69,13.853
806,17-Feb-19 00:15:00,0.81,13.854
807,17-Feb-19 00:30:00,0.81,13.857
808,17-Feb-19 00:45:00,0.56,13.861
809,17-Feb-19 01:00:00,0.38,13.866
810,17-Feb-19 01:15:00,0.31,13.871
811,17-Feb-19 01:30:00,0.25,13.868
812,17-Feb-19 01:45:00,0.25,13.870
813,17-Feb-19 02:00:00,0.19,13.871
814,17-Feb-19 02:15:00,0.31,13.868
815,17-Feb-19 02:30:00,0.38,13.869
816,17-Feb-19 02:45:00,0.56,13.868
817,17-Feb-19 03:00:00,0.63,13.868
818,17-Feb-19 03:15:00,0.69,13.865
819,17-Feb-19 03:30:00,0.63,13.870
820,17-Feb-19 03:45:00,0.56,13.871
821,17-Feb-19 04:00:00,0.50,13.870
822,17-Feb-19 04:15:00,0.50,13.875
823,17-Feb-19 04:30:00,0.50,13.883
824,17-Feb-19 04:45:00,0.44,13.881
825,17-Feb-19 05:00:00,0.38,13.883
826,17-Feb-19 05:15:00,0.31,13.883
827,17-Feb-19 05:30:00,0.25,13.878
828,17-Feb-19 05:45:00,0.13,13.882
829,17-Feb-19 06:00:00,0.06,13.887
830,17-Feb-19 06:15:00,0.06,13.889
831,17-Feb-19 06:30:00,0.06,13.894
832,17-Feb-19 06:45:00,0.06,13.889
833,17-Feb-19 07:00:00,0.00,13.883
834,17-Feb-19 07:15:00,-0.06,13.874
835,17-Feb-19 07:30:00,-0.06,13.880
836,17-Feb-19 07:45:00,0.19,13.888
837,17-Feb-19 08:00:00,0.31,13.893
838,17-Feb-19 08:15:00,0.44,13.886
839,17-Feb-19 08:30:00,0.56,13.880
840,17-Feb-19 08:45:00,0.63,13.892
841,17-Feb-19 09:00:00,0.69,13.903
842,17-Feb-19 09:15:00,0.63,13.913
843,17-Feb-19 09:30:00,0.69,13.907
844,17-Feb-19 09:45:00,0.69,13.907
845,17-Feb-19 10:00:00,0.56,13.906
846,17-Feb-19 10:15:00,0.44,13.901
847,17-Feb-19 10:30:00,0.44,13.903
848,17-Feb-19 10:45:00,0.38,13.904
849,17-Feb-19 11:00:00,0.38,13.903
850,17-Feb-19 11:15:00,0.38,13.906
851,17-Feb-19 11:30:00,0.31,13.911
852,17-Feb-19 11:45:00,0.31,13.907
853,17-Feb-19 12:00:00,0.31,13.894
854,17-Feb-19 12:15:00,0.19,13.896
855,17-Feb-19 12:30:00,0.25,13.888
856,17-Feb-19 12:45:00,0.31,13.881
857,17-Feb-19 13:00:00,0.38,13.874
858,17-Feb-19 13:15:00,0.38,13.863
859,17-Feb-19 13:30:00,0.50,13.860
860,17-Feb-19 13:45:00,0.56,13.855
861,17-Feb-19 14:00:00,0.50,13.861
862,17-Feb-19 14:15:00,0.38,13.857
863,17-Feb-19 14:30:00,0.38,13.852
864,17-Feb-19 14:45:00,0.44,13.851
865,17-Feb-19 15:00:00,0.38,13.850
866,17-Feb-19 15:15:00,0.31,13.846
867,17-Feb-19 15:30:00,0.31,13.850
868,17-Feb-19 15:45:00,0.31,13.861
869,17-Feb-19 16:00:00,0.38,13.828
870,17-Feb-19 16:15:00,0.44,13.834
871,17-Feb-19 16:30:00,0.50,13.824
872,17-Feb-19 16:45:00,0.44,13.831
873,17-Feb-19 17:00:00,0.38,13.829
874,17-Feb-19 17:15:00,0.31,13.826
875,17-Feb-19 17:30:00,0.31,13.825
876,17-Feb-19 17:45:00,0.31,13.823
877,17-Feb-19 18:00:00,0.31,13.829
878,17-Feb-19 18:15:00,0.31,13.838
879,17-Feb-19 18:30:00,0.31,13.838
880,17-Feb-19 18:45:00,0.31,13.827
881,17-Feb-19 19:00:00,0.31,13.827
882,17-Feb-19 19:15:00,0.38,13.839
883,17-Feb-19 19:30:00,0.38,13.836
884,17-Feb-19 19:45:00,0.38,13.833
885,17-Feb-19 20:00:00,0.38,13.833
886,17-Feb-19 20:15:00,0.44,13.829
887,17-Feb-19 20:30:00,0.44,13.830
888,17-Feb-19 20:45:00,0.44,13.826
889,17-Feb-19 21:00:00,0.44,13.825
890,17-Feb-19 21:15:00,0.44,13.832
891,17-Feb-19 21:30:00,0.44,13.827
892,17-Feb-19 21:45:00,0.44,13.822
893,17-Feb-19 22:00:00,0.50,13.824
894,17-Feb-19 22:15:00,0.50,13.822
895,17-Feb-19 22:30:00,0.56,13.815
896,17-Feb-19 22:45:00,0.56,13.814
897,17-Feb-19 23:00:00,0.56,13.814
898,17-Feb-19 23:15:00,0.56,13.819
899,17-Feb-19 23:30:00,0.56,13.814
900,17-Feb-19 23:45:00,0.50,13.814
901,18-Feb-19 00:00:00,0.56,13.812
902,18-Feb-19 00:15:00,0.63,13.804
903,18-Feb-19 00:30:00,0.63,13.802
904,18-Feb-19 00:45:00,0.75,13.799
905,18-Feb-19 01:00:00,0.81,13.802
906,18-Feb-19 01:15:00,1.00,13.800
907,18-Feb-19 01:30:00,1.19,13.802
908,18-Feb-19 01:45:00,1.38,13.796
909,18-Feb-19 02:00:00,1.50,13.794
910,18-Feb-19 02:15:00,1.75,13.790
911,18-Feb-19 02:30:00,1.56,13.789
912,18-Feb-19 02:45:00,1.50,13.789
913,18-Feb-19 03:00:00,1.44,13.786
914,18-Feb-19 03:15:00,1.50,13.782
915,18-Feb-19 03:30:00,1.56,13.780
916,18-Feb-19 03:45:00,1.56,13.774
917,18-Feb-19 04:00:00,1.69,13.781
918,18-Feb-19 04:15:00,1.75,13.783
919,18-Feb-19 04:30:00,2.31,13.770
920,18-Feb-19 04:45:00,3.38,13.788
921,18-Feb-19 05:00:00,4.00,13.797
922,18-Feb-19 05:15:00,4.13,13.797
923,18-Feb-19 05:30:00,4.38,13.802
924,18-Feb-19 05:45:00,4.63,13.803
925,18-Feb-19 06:00:00,4.56,13.806
926,18-Feb-19 06:15:00,4.50,13.804
927,18-Feb-19 06:30:00,4.88,13.815
928,18-Feb-19 06:45:00,5.25,13.821
929,18-Feb-19 07:00:00,5.56,13.826
930,18-Feb-19 07:15:00,5.81,13.831
931,18-Feb-19 07:30:00,5.94,13.833
932,18-Feb-19 07:45:00,6.06,13.839
933,18-Feb-19 08:00:00,6.31,13.840
934,18-Feb-19 08:15:00,6.44,13.846
935,18-Feb-19 08:30:00,6.56,13.848
936,18-Feb-19 08:45:00,7.06,13.849
937,18-Feb-19 09:00:00,9.13,13.860
938,18-Feb-19 09:15:00,8.69,13.862
939,18-Feb-19 09:30:00,8.25,13.867
940,18-Feb-19 09:45:00,8.00,13.869
941,18-Feb-19 10:00:00,7.56,13.872
942,18-Feb-19 10:15:00,7.25,13.877
943,18-Feb-19 10:30:00,7.06,13.881
944,18-Feb-19 10:45:00,6.94,13.887
945,18-Feb-19 11:00:00,6.94,13.887
946,18-Feb-19 11:15:00,6.94,13.892
947,18-Feb-19 11:30:00,7.00,13.895
948,18-Feb-19 11:45:00,7.06,13.895
949,18-Feb-19 12:00:00,7.25,13.896
950,18-Feb-19 12:15:00,7.50,13.896
951,18-Feb-19 12:30:00,7.75,13.894
952,18-Feb-19 12:45:00,7.88,13.900
953,18-Feb-19 13:00:00,7.88,13.904
954,18-Feb-19 13:15:00,7.75,13.900
955,18-Feb-19 13:30:00,7.63,13.907
956,18-Feb-19 13:45:00,7.50,13.907
957,18-Feb-19 14:00:00,7.25,13.911
958,18-Feb-19 14:15:00,7.19,13.913
959,18-Feb-19 14:30:00,7.06,13.915
960,18-Feb-19 14:45:00,7.19,13.923
961,18-Feb-19 15:00:00,7.69,13.923
962,18-Feb-19 15:15:00,7.81,13.929
963,18-Feb-19 15:30:00,8.00,13.932
964,18-Feb-19 15:45:00,8.38,13.936
965,18-Feb-19 16:00:00,8.25,13.942
966,18-Feb-19 16:15:00,7.63,13.946
967,18-Feb-19 16:30:00,7.19,13.947
968,18-Feb-19 16:45:00,6.56,13.953
969,18-Feb-19 17:00:00,5.88,13.960
970,18-Feb-19 17:15:00,5.38,13.963
971,18-Feb-19 17:30:00,5.00,13.968
972,18-Feb-19 17:45:00,4.69,13.970
973,18-Feb-19 18:00:00,4.31,13.978
974,18-Feb-19 18:15:00,3.94,13.981
975,18-Feb-19 18:30:00,3.69,13.985
976,18-Feb-19 18:45:00,3.50,13.991
977,18-Feb-19 19:00:00,3.38,13.993
978,18-Feb-19 19:15:00,3.25,13.998
979,18-Feb-19 19:30:00,2.94,14.000
980,18-Feb-19 19:45:00,2.81,14.005
981,18-Feb-19 20:00:00,2.69,14.006
982,18-Feb-19 20:15:00,2.50,14.008
983,18-Feb-19 20:30:00,2.25,14.010
984,18-Feb-19 20:45:00,2.06,14.012
985,18-Feb-19 21:00:00,1.94,14.014
986,18-Feb-19 21:15:00,1.94,14.020
987,18-Feb-19 21:30:00,1.88,14.022
988,18-Feb-19 21:45:00,1.81,14.018
989,18-Feb-19 22:00:00,1.69,14.024
990,18-Feb-19 22:15:00,1.63,14.034
991,18-Feb-19 22:30:00,1.50,14.036
992,18-Feb-19 22:45:00,1.44,14.038
993,18-Feb-19 23:00:00,1.31,14.042
994,18-Feb-19 23:15:00,1.13,14.042
995,18-Feb-19 23:30:00,1.06,14.045
996,18-Feb-19 23:45:00,0.94,14.048
997,19-Feb-19 00:00:00,0.94,14.054
998,19-Feb-19 00:15:00,0.94,14.055
999,19-Feb-19 00:30:00,0.88,14.055
1000,19-Feb-19 00:45:00,0.81,14.056
1001,19-Feb-19 01:00:00,0.75,14.059
1002,19-Feb-19 01:15:00,0.75,14.061
1003,19-Feb-19 01:30:00,0.63,14.066
1004,19-Feb-19 01:45:00,0.50,14.070
1005,19-Feb-19 02:00:00,0.44,14.068
1006,19-Feb-19 02:15:00,0.38,14.069
1007,19-Feb-19 02:30:00,0.31,14.072
1008,19-Feb-19 02:45:00,0.25,14.075
1009,19-Feb-19 03:00:00,0.13,14.075
1010,19-Feb-19 03:15:00,0.06,14.074
1011,19-Feb-19 03:30:00,-0.06,14.079
1012,19-Feb-19 03:45:00,-0.19,14.079
1013,19-Feb-19 04:00:00,-0.38,14.079
1014,19-Feb-19 04:15:00,-0.50,14.081
1015,19-Feb-19 04:30:00,-0.56,14.084
1016,19-Feb-19 04:45:00,-0.69,14.086
1017,19-Feb-19 05:00:00,-0.63,14.088
1018,19-Feb-19 05:15:00,-0.63,14.090
1019,19-Feb-19 05:30:00,-0.69,14.095
1020,19-Feb-19 05:45:00,-0.69,14.093
1021,19-Feb-19 06:00:00,-0.75,14.097
1022,19-Feb-19 06:15:00,-0.81,14.099
1023,19-Feb-19 06:30:00,-0.88,14.095
1024,19-Feb-19 06:45:00,-1.13,14.097
1025,19-Feb-19 07:00:00,-1.38,14.098
1026,19-Feb-19 07:15:00,-1.38,14.100
1027,19-Feb-19 07:30:00,-1.19,14.109
1028,19-Feb-19 07:45:00,-0.94,14.110
1029,19-Feb-19 08:00:00,-0.69,14.115
1030,19-Feb-19 08:15:00,-0.44,14.121
1031,19-Feb-19 08:30:00,-0.19,14.122
1032,19-Feb-19 08:45:00,0.19,14.127
1033,19-Feb-19 09:00:00,0.69,14.131
1034,19-Feb-19 09:15:00,2.50,14.131
1035,19-Feb-19 09:30:00,3.13,14.130
1036,19-Feb-19 09:45:00,3.19,14.133
1037,19-Feb-19 10:00:00,3.56,14.135
1038,19-Feb-19 10:15:00,3.50,14.135
1039,19-Feb-19 10:30:00,3.75,14.135
1040,19-Feb-19 10:45:00,5.13,14.134
1041,19-Feb-19 11:00:00,4.38,14.129
1042,19-Feb-19 11:15:00,4.69,14.127
1043,19-Feb-19 11:30:00,5.44,14.127
1044,19-Feb-19 11:45:00,5.81,14.122
1045,19-Feb-19 12:00:00,5.88,14.119
1046,19-Feb-19 12:15:00,5.69,14.118
1047,19-Feb-19 12:30:00,5.75,14.116
1048,19-Feb-19 12:45:00,6.00,14.113
1049,19-Feb-19 13:00:00,6.06,14.105
1050,19-Feb-19 13:15:00,6.13,14.100
1051,19-Feb-19 13:30:00,5.94,14.098
1052,19-Feb-19 13:45:00,6.31,14.097
1053,19-Feb-19 14:00:00,6.50,14.095
1054,19-Feb-19 14:15:00,6.25,14.093
1055,19-Feb-19 14:30:00,6.31,14.093
1056,19-Feb-19 14:45:00,6.25,14.097
1057,19-Feb-19 15:00:00,6.31,14.096
1058,19-Feb-19 15:15:00,6.44,14.091
1059,19-Feb-19 15:30:00,6.31,14.094
1060,19-Feb-19 15:45:00,6.13,14.095
1061,19-Feb-19 16:00:00,5.94,14.101
1062,19-Feb-19 16:15:00,5.75,14.102
1063,19-Feb-19 16:30:00,5.63,14.096
1064,19-Feb-19 16:45:00,5.56,14.090
1065,19-Feb-19 17:00:00,5.38,14.100
1066,19-Feb-19 17:15:00,5.25,14.105
1067,19-Feb-19 17:30:00,5.06,14.101
1068,19-Feb-19 17:45:00,4.81,14.096
1069,19-Feb-19 18:00:00,4.63,14.100
1070,19-Feb-19 18:15:00,4.44,14.103
1071,19-Feb-19 18:30:00,4.31,14.108
1072,19-Feb-19 18:45:00,4.19,14.109
1073,19-Feb-19 19:00:00,4.06,14.114
1074,19-Feb-19 19:15:00,4.00,14.121
1075,19-Feb-19 19:30:00,3.88,14.116
1076,19-Feb-19 19:45:00,3.88,14.113
1077,19-Feb-19 20:00:00,3.88,14.107
1078,19-Feb-19 20:15:00,3.75,14.105
1079,19-Feb-19 20:30:00,3.63,14.105
1080,19-Feb-19 20:45:00,3.56,14.107
1081,19-Feb-19 21:00:00,3.44,14.106
1082,19-Feb-19 21:15:00,3.38,14.112
1083,19-Feb-19 21:30:00,3.31,14.112
1084,19-Feb-19 21:45:00,3.25,14.118
1085,19-Feb-19 22:00:00,3.19,14.119
1086,19-Feb-19 22:15:00,3.13,14.117
1087,19-Feb-19 22:30:00,3.06,14.123
1088,19-Feb-19 22:45:00,2.94,14.111
1089,19-Feb-19 23:00:00,2.75,14.116
1090,19-Feb-19 23:15:00,2.44,14.119
1091,19-Feb-19 23:30:00,1.94,14.115
1092,19-Feb-19 23:45:00,1.50,14.100
1093,20-Feb-19 00:00:00,1.31,14.105
1094,20-Feb-19 00:15:00,1.19,14.092
1095,20-Feb-19 00:30:00,1.00,14.095
1096,20-Feb-19 00:45:00,0.94,14.089
1097,20-Feb-19 01:00:00,0.81,14.090
1098,20-Feb-19 01:15:00,0.69,14.092
1099,20-Feb-19 01:30:00,0.63,14.085
1100,20-Feb-19 01:45:00,0.56,14.073
1101,20-Feb-19 02:00:00,0.44,14.068
1102,20-Feb-19 02:15:00,0.38,14.075
1103,20-Feb-19 02:30:00,0.38,14.073
1104,20-Feb-19 02:45:00,0.31,14.066
