Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Flag,DOY,site
8/8/2018 10:10,5.314,23.2352,1.8439,0.6888,93.84072,96.824,10.1309,113.589,7.805,253.3666,101.06,0.05,0.13,0,220.4236111,ccr50
8/8/2018 10:10,5.343,23.2358,1.8358,0.6485,93.849374,97.168,10.1754,113.522,7.796,254.0102,98.704,0.0501,0.127,0,220.4236111,ccr50
8/8/2018 10:10,5.378,23.0954,1.9733,0.6888,93.808231,97.291,10.1696,112.908,7.786,254.0859,96.675,0.0501,0.124,0,220.4236111,ccr50
8/8/2018 10:10,5.417,22.8701,1.9693,0.5948,93.35663,96.687,10.1211,111.906,7.774,254.1995,95.02,0.0499,0.123,0,220.4236111,ccr50
8/8/2018 10:10,5.446,22.698,1.9369,0.5814,93.132491,96.865,10.0254,110.353,7.772,255.3731,94.776,0.0499,0.121,0,220.4236111,ccr50
8/8/2018 10:10,5.475,22.5181,1.9572,0.5814,93.343759,97.412,9.8856,108.269,7.765,255.9788,92.717,0.0501,0.119,0,220.4236111,ccr50
8/8/2018 10:10,5.507,22.2803,1.9531,0.6888,93.837538,98.437,9.7347,106.039,7.758,256.1302,90.27,0.0505,0.121,0,220.4236111,ccr50
8/8/2018 10:10,5.541,21.9651,2.7982,0.6485,94.154108,98.981,9.5561,103.503,7.752,255.6381,89.047,0.0507,0.125,0,220.4236111,ccr50
8/8/2018 10:10,5.594,21.572,2.7659,0.7022,93.723366,99.22,9.3679,100.937,7.743,256.2816,86.726,0.0508,0.133,0,220.4236111,ccr50
8/8/2018 10:10,5.64,21.2247,2.8225,0.6217,92.946239,98.8,9.1558,98.111,7.735,257.1902,84.438,0.0505,0.14,0,220.4236111,ccr50
8/8/2018 10:10,5.676,20.9619,2.7901,0.5948,92.712463,99.65,8.9502,95.295,7.728,257.1145,82.842,0.0508,0.145,0,220.4236111,ccr50
8/8/2018 10:10,5.716,20.707,3.3967,0.6082,92.825057,100.272,8.7397,92.458,7.726,257.9095,81.168,0.051,0.15,0,220.4236111,ccr50
8/8/2018 10:10,5.754,20.4634,3.3684,0.6351,93.074235,101.363,8.4992,89.35,7.718,257.7202,79.799,0.0514,0.156,0,220.4236111,ccr50
8/8/2018 10:10,5.787,20.2512,3.3643,0.6217,92.789375,101.405,8.2596,86.303,7.713,258.2502,78.174,0.0514,0.158,0,220.4236111,ccr50
8/8/2018 10:10,5.824,20.0264,3.3522,0.5679,92.287623,101.554,8.0129,83.252,7.709,258.8938,76.355,0.0514,0.157,0,220.4236111,ccr50
8/8/2018 10:10,5.86,19.7738,3.4776,0.5814,91.795495,101.373,7.7371,79.896,7.704,259.5374,74.734,0.0513,0.153,0,220.4236111,ccr50
8/8/2018 10:10,5.895,19.5016,3.4614,0.6485,91.320229,101.415,7.5034,77.075,7.699,259.9917,73.007,0.0512,0.146,0,220.4236111,ccr50
8/8/2018 10:10,5.934,19.2201,3.4452,0.7828,91.154421,101.768,7.3036,74.686,7.692,259.8781,71.43,0.0513,0.143,0,220.4236111,ccr50
8/8/2018 10:10,5.97,18.9595,3.4978,0.6351,91.199173,102.452,7.105,72.382,7.687,259.9159,70.037,0.0516,0.143,0,220.4236111,ccr50
8/8/2018 10:10,6.002,18.6875,3.9102,0.5948,91.324356,103.268,6.9566,70.686,7.681,260.2567,68.488,0.0519,0.141,0,220.4236111,ccr50
8/8/2018 10:10,6.046,18.3739,3.886,0.6217,91.35586,103.877,6.8346,69.333,7.675,260.6352,66.312,0.0521,0.142,0,220.4236111,ccr50
8/8/2018 10:10,6.098,18.0596,3.9062,0.6082,91.606409,104.842,6.7292,68.053,7.661,262.5281,63.969,0.0524,0.148,0,220.4236111,ccr50
8/8/2018 10:10,6.141,17.7519,3.8981,0.6888,91.815899,105.83,6.652,66.984,7.655,262.831,61.946,0.0528,0.154,0,220.4236111,ccr50
8/8/2018 10:10,6.187,17.4596,4.8362,0.6485,91.987762,106.799,6.5809,65.994,7.644,263.5124,60.024,0.0531,0.16,0,220.4236111,ccr50
8/8/2018 10:10,6.239,17.1814,4.8524,0.6888,92.25542,107.891,6.5322,65.275,7.634,264.3831,58.545,0.0536,0.168,0,220.4236111,ccr50
8/8/2018 10:10,6.279,16.8932,4.8443,0.5814,92.28621,108.676,6.5125,64.913,7.626,264.1938,57.731,0.0538,0.173,0,220.4236111,ccr50
8/8/2018 10:10,6.305,16.6379,4.8524,0.6888,92.247233,109.313,6.5352,65.011,7.618,264.4967,56.547,0.054,0.173,0,220.4236111,ccr50
8/8/2018 10:10,6.333,16.4265,4.905,0.5814,92.30429,110.181,6.5973,65.527,7.611,264.6481,55.644,0.0543,0.167,0,220.4236111,ccr50
8/8/2018 10:10,6.359,16.2462,4.8928,0.7559,92.304784,110.812,6.6951,66.438,7.606,264.3452,54.841,0.0546,0.155,0,220.4236111,ccr50
8/8/2018 10:10,6.391,16.1261,4.8686,0.5948,92.276681,111.385,6.8208,67.609,7.598,265.3295,53.361,0.0548,0.143,0,220.4236111,ccr50
8/8/2018 10:10,6.428,16.0431,4.9131,0.6217,92.280052,111.833,6.9319,68.627,7.591,265.1402,52.384,0.0549,0.134,0,220.4236111,ccr50
8/8/2018 10:10,6.459,15.9,4.1003,0.8768,92.330552,112.271,7.031,69.509,7.58,265.216,51.439,0.0551,0.126,0,220.4236111,ccr50
8/8/2018 10:10,6.496,15.6986,4.0639,0.8097,92.42219,112.55,7.1303,70.269,7.573,265.4431,50.05,0.0552,0.122,0,220.4236111,ccr50
8/8/2018 10:10,6.543,15.5048,4.1003,0.8097,92.463566,113.054,7.2062,70.742,7.562,266.8438,48.832,0.0554,0.128,0,220.4236111,ccr50
8/8/2018 10:10,6.583,15.3407,4.1003,0.9305,92.487437,113.581,7.2721,71.163,7.553,267.9038,47.609,0.0555,0.136,0,220.4236111,ccr50
8/8/2018 10:10,6.632,15.2218,4.0315,0.8634,92.63066,114.366,7.3508,71.764,7.541,269.0395,46.188,0.0558,0.146,0,220.4236111,ccr50
8/8/2018 10:10,6.678,15.1299,3.9951,0.7694,92.731707,114.903,7.4421,72.513,7.529,269.6074,45.382,0.056,0.156,0,220.4236111,ccr50
8/8/2018 10:10,6.708,15.0593,4.0113,0.8365,92.867514,115.451,7.5571,73.515,7.519,269.5317,44.791,0.0562,0.16,0,220.4236111,ccr50
8/8/2018 10:10,6.74,15.0152,4.0113,0.9439,92.997177,115.853,7.6706,74.559,7.513,270.2888,43.768,0.0564,0.16,0,220.4236111,ccr50
8/8/2018 10:10,6.772,14.9633,4.0194,0.8231,92.927379,115.991,7.7672,75.407,7.506,270.3645,43.131,0.0564,0.158,0,220.4236111,ccr50
8/8/2018 10:10,6.799,14.9083,3.4573,0.8768,92.894982,116.043,7.8344,75.92,7.496,271.1595,42.601,0.0564,0.15,0,220.4236111,ccr50
8/8/2018 10:10,6.831,14.839,3.4412,0.8097,92.918592,116.266,7.8572,76.019,7.492,271.7274,41.381,0.0565,0.14,0,220.4236111,ccr50
8/8/2018 10:10,6.884,14.6961,3.4735,0.8902,92.719607,116.148,7.8254,75.633,7.483,272.5224,39.894,0.0564,0.138,0,220.4236111,ccr50
8/8/2018 10:10,6.947,14.5184,3.421,0.7962,92.399125,115.954,7.7273,74.612,7.472,272.9388,38.42,0.0563,0.143,0,220.4236111,ccr50
8/8/2018 10:10,7.003,14.3726,3.1783,0.8365,92.187323,116.096,7.6076,73.389,7.463,272.636,37.428,0.0563,0.155,0,220.4236111,ccr50
8/8/2018 10:10,7.046,14.265,3.1864,0.8768,92.120842,116.55,7.4846,72.121,7.457,272.371,36.989,0.0565,0.168,0,220.4236111,ccr50
8/8/2018 10:10,7.077,14.1741,3.1662,0.8097,92.125166,116.98,7.3778,70.982,7.455,272.2195,36.474,0.0566,0.176,0,220.4236111,ccr50
8/8/2018 10:10,7.1,14.1029,3.1905,0.7962,92.033418,117.195,7.3222,70.3,7.449,272.1817,36.07,0.0567,0.176,0,220.4236111,ccr50
8/8/2018 10:10,7.116,14.0628,3.057,0.7828,91.99723,117.391,7.2958,69.888,7.445,272.5981,35.813,0.0568,0.168,0,220.4236111,ccr50
8/8/2018 10:10,7.139,14.0091,3.0732,0.8902,92.051349,117.72,7.2969,69.811,7.442,272.7874,35.23,0.0569,0.151,0,220.4236111,ccr50
8/8/2018 10:10,7.176,13.9255,3.0692,0.8634,91.995899,117.724,7.3227,69.974,7.437,273.3174,34.449,0.0569,0.133,0,220.4236111,ccr50
8/8/2018 10:10,7.212,13.854,3.053,0.9171,91.917595,117.818,7.363,70.302,7.431,273.2796,33.782,0.0569,0.118,0,220.4236111,ccr50
8/8/2018 10:10,7.245,13.8055,2.9964,0.9305,91.851454,117.963,7.4136,70.73,7.425,272.8631,33.229,0.0569,0.111,0,220.4236111,ccr50
8/8/2018 10:10,7.274,13.7619,2.9883,0.7962,91.691666,118.003,7.47,71.098,7.42,273.0903,32.758,0.0569,0.111,0,220.4236111,ccr50
8/8/2018 10:10,7.307,13.7201,2.9762,0.7962,91.581195,117.965,7.5103,71.24,7.412,273.696,32.122,0.0569,0.116,0,220.4236111,ccr50
8/8/2018 10:10,7.347,13.6687,2.9883,0.8231,91.602366,118.174,7.5528,71.423,7.409,274.5667,31.379,0.057,0.124,0,220.4236111,ccr50
8/8/2018 10:10,7.39,13.5996,3.0732,0.6351,91.457189,118.081,7.5842,71.556,7.401,275.2103,30.703,0.0569,0.134,0,220.4236111,ccr50
8/8/2018 10:10,7.438,13.5032,3.0692,0.5277,91.286069,118.021,7.5458,71.093,7.395,275.7781,29.778,0.0569,0.142,0,220.4236111,ccr50
8/8/2018 10:10,7.5,13.4049,3.053,0.6888,91.071871,117.98,7.5153,70.81,7.386,276.1567,28.973,0.0568,0.153,0,220.4236111,ccr50
8/8/2018 10:10,7.544,13.3446,3.0368,0.6619,90.891113,117.98,7.4493,70.29,7.38,276.346,28.362,0.0568,0.164,0,220.4236111,ccr50
8/8/2018 10:10,7.581,13.2929,2.7982,0.7425,90.88659,118.366,7.373,69.653,7.375,276.8003,27.677,0.0569,0.172,0,220.4236111,ccr50
8/8/2018 10:10,7.613,13.2561,2.8144,0.7828,90.690993,118.211,7.3014,68.981,7.371,276.7624,27.398,0.0568,0.175,0,220.4236111,ccr50
8/8/2018 10:10,7.637,13.2183,2.8063,0.9036,90.658777,118.379,7.2375,68.284,7.369,276.7624,27.023,0.0569,0.17,0,220.4236111,ccr50
8/8/2018 10:10,7.68,13.1131,2.7821,0.9305,90.569867,118.381,7.1711,67.55,7.364,277.2546,26.027,0.0569,0.164,0,220.4236111,ccr50
8/8/2018 10:10,7.755,12.9619,3.1258,0.9171,90.206904,117.978,7.1329,67.123,7.359,277.8981,24.809,0.0567,0.165,0,220.4236111,ccr50
8/8/2018 10:10,7.835,12.8245,3.1419,0.8231,90.010196,118.087,7.1079,66.863,7.351,278.0117,23.816,0.0567,0.175,0,220.4236111,ccr50
8/8/2018 10:10,7.903,12.7229,3.1298,0.9036,89.95236,118.449,7.0822,66.61,7.338,278.8824,23.212,0.0568,0.189,0,220.4236111,ccr50
8/8/2018 10:10,7.949,12.6603,3.1177,0.8634,89.862706,118.807,7.0768,66.539,7.334,278.3903,22.955,0.0569,0.206,0,220.4236111,ccr50
8/8/2018 10:10,7.967,12.6636,3.1096,0.9842,89.73533,118.903,7.082,66.528,7.331,278.3903,22.959,0.0569,0.212,0,220.4236111,ccr50
8/8/2018 10:10,7.963,12.725,3.1298,0.9305,89.932573,119.4,7.0811,66.422,7.323,278.6931,23.074,0.0571,0.201,0,220.4236111,ccr50
8/8/2018 10:10,7.955,12.7798,3.1298,0.9171,90.182349,119.727,7.0809,66.342,7.32,278.466,23.089,0.0573,0.174,0,220.4236111,ccr50
8/8/2018 10:10,7.962,12.7804,3.1419,0.7962,90.138217,119.449,7.0756,66.261,7.315,278.7689,22.708,0.0572,0.134,0,220.4236111,ccr50
8/8/2018 10:10,7.987,12.7225,3.1339,0.8634,90.046913,119.167,7.0741,66.225,7.311,278.9581,22.259,0.0571,0.093,0,220.4236111,ccr50
8/8/2018 10:10,8.021,12.6511,2.9964,0.6351,89.879577,118.938,7.0622,66.053,7.305,279.3367,21.797,0.057,0.066,0,220.4236111,ccr50
8/8/2018 10:10,8.053,12.6074,2.9923,0.6351,89.78143,118.979,7.0485,65.837,7.296,279.4503,21.418,0.057,0.056,0,220.4236111,ccr50
8/8/2018 10:10,8.073,12.5901,2.9923,0.6082,89.812252,119.278,7.0164,65.466,7.29,279.1853,21.347,0.0571,0.059,0,220.4236111,ccr50
8/8/2018 10:10,8.079,12.5823,2.9681,0.6351,89.781819,119.344,6.9832,65.114,7.284,279.6396,21.192,0.0571,0.068,0,220.4236111,ccr50
8/8/2018 10:10,8.094,12.5684,2.7538,0.9574,89.819357,119.47,6.948,64.755,7.279,279.8667,20.925,0.0571,0.078,0,220.4236111,ccr50
8/8/2018 10:10,8.128,12.5284,2.7214,0.8634,89.825041,119.497,6.8922,64.213,7.274,280.056,20.357,0.0571,0.087,0,220.4236111,ccr50
8/8/2018 10:10,8.191,12.4643,2.7618,0.8902,89.774761,119.464,6.825,63.57,7.264,281.2296,19.542,0.0571,0.099,0,220.4236111,ccr50
8/8/2018 10:10,8.262,12.4123,2.7497,0.8499,89.644046,119.442,6.7774,63.078,7.254,281.4946,18.924,0.0571,0.117,0,220.4236111,ccr50
8/8/2018 10:10,8.312,12.3912,2.4747,1.0111,89.482213,119.387,6.7466,62.732,7.248,281.4946,18.67,0.057,0.136,0,220.4236111,ccr50
8/8/2018 10:10,8.343,12.3758,2.4909,1.0916,89.530156,119.666,6.723,62.463,7.246,281.4189,18.334,0.0571,0.153,0,220.4236111,ccr50
8/8/2018 10:10,8.39,12.3352,2.4788,1.0379,89.554704,119.733,6.7146,62.348,7.239,281.7596,17.774,0.0572,0.172,0,220.4236111,ccr50
8/8/2018 10:10,8.442,12.2772,2.4505,0.9842,89.392222,119.592,6.7184,62.353,7.232,281.911,17.287,0.0571,0.189,0,220.4236111,ccr50
8/8/2018 10:10,8.492,12.2291,2.224,1.0916,89.316059,119.573,6.7384,62.516,7.228,281.9489,16.922,0.0571,0.197,0,220.4236111,ccr50
8/8/2018 10:10,8.522,12.1999,2.2362,1.0648,89.411634,119.949,6.7669,62.762,7.223,282.2896,16.82,0.0572,0.191,0,220.4236111,ccr50
8/8/2018 10:10,8.541,12.1787,2.224,1.0916,89.422035,120.067,6.8009,63.065,7.219,282.5167,16.552,0.0573,0.173,0,220.4236111,ccr50
8/8/2018 10:10,8.57,12.1643,2.224,1.0379,89.392385,120.16,6.811,63.153,7.213,282.5167,16.102,0.0573,0.155,0,220.4236111,ccr50
8/8/2018 10:10,8.606,12.1512,1.9369,1.3065,89.418834,120.227,6.8108,63.153,7.21,283.1603,15.715,0.0573,0.146,0,220.4236111,ccr50
8/8/2018 10:10,8.654,12.1189,1.9531,1.2393,89.389147,120.277,6.8206,63.242,7.205,283.2739,15.097,0.0573,0.143,0,220.4236111,ccr50
8/8/2018 10:10,8.718,12.077,1.9652,1.3602,89.3104,120.164,6.8119,63.141,7.195,283.5767,14.426,0.0573,0.145,0,220.4236111,ccr50
8/8/2018 10:10,8.781,12.0424,1.9572,1.2931,89.278955,120.271,6.8079,63.074,7.189,283.9932,13.903,0.0573,0.154,0,220.4236111,ccr50
8/8/2018 10:10,8.831,12.0155,1.9531,1.575,89.249892,120.332,6.8029,63.008,7.185,283.6903,13.47,0.0573,0.168,0,220.4236111,ccr50
8/8/2018 10:10,8.866,11.9944,1.9652,1.5348,89.227666,120.444,6.794,62.903,7.182,283.9174,13.225,0.0574,0.182,0,220.4236111,ccr50
8/8/2018 10:10,8.893,11.9782,1.9693,1.5213,89.187707,120.456,6.7777,62.729,7.177,283.6524,12.975,0.0574,0.188,0,220.4236111,ccr50
8/8/2018 10:10,8.923,11.9658,1.9652,1.4273,89.121227,120.449,6.7656,62.593,7.171,283.6524,12.631,0.0573,0.184,0,220.4236111,ccr50
8/8/2018 10:10,8.956,11.9568,1.945,1.5348,89.132001,120.502,6.7474,62.393,7.168,283.7282,12.297,0.0574,0.173,0,220.4236111,ccr50
8/8/2018 10:10,8.981,11.9533,1.6822,1.4542,89.174322,120.618,6.7113,62.022,7.164,283.9932,12.135,0.0574,0.155,0,220.4236111,ccr50
8/8/2018 10:10,8.998,11.9542,1.7267,1.4676,89.247003,120.723,6.6795,61.693,7.16,284.0689,12.031,0.0574,0.132,0,220.4236111,ccr50
8/8/2018 10:10,9.018,11.9528,1.7064,1.6153,89.219987,120.735,6.6424,61.325,7.159,284.1446,11.7,0.0575,0.114,0,220.4236111,ccr50
8/8/2018 10:10,9.051,11.9386,1.7064,1.4945,89.148471,120.58,6.6218,61.122,7.152,284.3339,11.396,0.0574,0.105,0,220.4236111,ccr50
8/8/2018 10:10,9.09,11.918,1.4436,1.8167,89.157579,120.659,6.5928,60.844,7.149,284.6746,10.945,0.0574,0.105,0,220.4236111,ccr50
8/8/2018 10:10,9.14,11.9039,1.4315,1.9376,89.149183,120.63,6.5728,60.655,7.145,284.9396,10.403,0.0574,0.112,0,220.4236111,ccr50
8/8/2018 10:10,9.188,11.8891,1.4153,1.9645,89.099462,120.7,6.565,60.568,7.137,285.2046,10.164,0.0574,0.123,0,220.4236111,ccr50
8/8/2018 10:10,9.216,11.8723,1.4517,1.8839,89.070792,120.629,6.5865,60.744,7.134,285.356,9.9743,0.0574,0.132,0,220.4236111,ccr50
8/8/2018 10:10,9.242,11.8553,1.573,1.9107,89.155147,120.869,6.6072,60.917,7.13,285.5453,9.6308,0.0575,0.139,0,220.4236111,ccr50
8/8/2018 10:10,9.282,11.8331,1.6054,1.9376,89.143192,120.848,6.6348,61.163,7.128,285.5832,9.1198,0.0575,0.146,0,220.4236111,ccr50
8/8/2018 10:10,9.336,11.8075,1.5973,1.9107,89.026215,120.789,6.6589,61.369,7.125,285.9239,8.4432,0.0574,0.153,0,220.4236111,ccr50
8/8/2018 10:10,9.392,11.7821,1.5568,2.0182,88.973633,120.748,6.6797,61.536,7.12,286.3782,7.8707,0.0574,0.159,0,220.4236111,ccr50
8/8/2018 10:10,9.437,11.7644,1.5771,2.0853,89.030232,120.947,6.7009,61.714,7.113,286.3403,7.5344,0.0575,0.164,0,220.4236111,ccr50
8/8/2018 10:10,9.469,11.7546,1.5568,2.045,89.134236,121.144,6.6983,61.686,7.11,286.2646,7.3091,0.0576,0.164,0,220.4236111,ccr50
8/8/2018 10:10,9.497,11.7481,1.5447,2.1122,89.171346,121.28,6.6784,61.495,7.107,286.4917,7.0645,0.0576,0.163,0,220.4236111,ccr50
8/8/2018 10:10,9.526,11.7437,1.5568,2.2062,89.132759,121.234,6.6828,61.526,7.106,286.8324,6.8571,0.0576,0.162,0,220.4236111,ccr50
8/8/2018 10:10,9.56,11.7334,1.5002,2.3002,89.122795,121.258,6.6817,61.503,7.101,286.5296,6.469,0.0576,0.157,0,220.4236111,ccr50
8/8/2018 10:10,9.617,11.7173,1.5366,2.3002,89.064805,121.193,6.6867,61.536,7.096,286.946,5.9048,0.0576,0.153,0,220.4236111,ccr50
8/8/2018 10:10,9.672,11.7049,1.5245,2.2733,88.9373,121.038,6.6636,61.31,7.094,287.211,5.618,0.0575,0.152,0,220.4236111,ccr50
8/8/2018 10:10,9.712,11.6979,1.5245,2.2733,88.984113,121.167,6.6624,61.287,7.088,287.7789,5.3449,0.0576,0.153,0,220.4236111,ccr50
8/8/2018 10:10,9.755,11.6872,1.4315,2.515,89.006565,121.247,6.6639,61.29,7.083,287.5896,4.9815,0.0576,0.159,0,220.4236111,ccr50
8/8/2018 10:10,9.811,11.6696,1.4194,2.4747,88.939113,121.154,6.6712,61.347,7.082,287.8925,4.657,0.0575,0.172,0,220.4236111,ccr50
8/8/2018 10:10,9.857,11.6573,1.4274,2.5016,88.949118,121.228,6.6837,61.45,7.077,287.476,4.4133,0.0576,0.182,0,220.4236111,ccr50
8/8/2018 10:10,9.893,11.6535,1.4436,2.515,88.934654,121.248,6.6842,61.438,7.076,288.1575,4.2359,0.0576,0.185,0,220.4236111,ccr50
8/8/2018 10:10,9.925,11.6491,1.4921,2.9178,88.927396,121.29,6.6859,61.44,7.071,287.8167,4.0633,0.0576,0.18,0,220.4236111,ccr50
8/8/2018 10:10,9.956,11.6415,1.48,2.9715,88.958167,121.339,6.6659,61.245,7.068,288.0439,3.9267,0.0576,0.169,0,220.4236111,ccr50
8/8/2018 10:10,9.988,11.6327,1.4881,2.9715,88.926106,121.317,6.6309,60.914,7.065,287.7032,3.755,0.0576,0.158,0,220.4236111,ccr50
8/8/2018 10:10,10.024,11.6233,1.4962,2.797,88.99704,121.417,6.5781,60.422,7.062,288.6117,3.5361,0.0576,0.151,0,220.4236111,ccr50
8/8/2018 10:10,10.078,11.6136,1.5124,2.891,89.048326,121.562,6.5236,59.911,7.06,288.1953,3.2612,0.0577,0.148,0,220.4236111,ccr50
8/8/2018 10:10,10.135,11.605,1.48,2.9044,88.951507,121.401,6.4613,59.328,7.054,288.3089,3.0456,0.0576,0.149,0,220.4236111,ccr50
8/8/2018 10:10,10.177,11.5978,1.5124,3.0118,88.968856,121.511,6.4102,58.851,7.052,288.6875,2.9575,0.0577,0.156,0,220.4236111,ccr50
8/8/2018 10:10,10.204,11.5907,1.5043,3.0521,88.907797,121.424,6.363,58.413,7.047,288.536,2.9171,0.0576,0.16,0,220.4236111,ccr50
8/8/2018 10:10,10.236,11.5816,1.5124,2.8641,88.759869,121.257,6.3349,58.148,7.046,288.3467,2.7286,0.0575,0.162,0,220.4236111,ccr50
8/8/2018 10:10,10.289,11.5703,1.29,2.6359,88.766377,121.28,6.3193,57.998,7.042,288.9146,2.4868,0.0576,0.166,0,220.4236111,ccr50
8/8/2018 10:10,10.35,11.5605,1.3102,2.6627,88.78076,121.349,6.3051,57.857,7.039,288.8767,2.3218,0.0576,0.172,0,220.4236111,ccr50
8/8/2018 10:10,10.397,11.5525,1.3061,2.7164,88.712245,121.271,6.2976,57.78,7.037,288.7632,2.1954,0.0575,0.175,0,220.4236111,ccr50
8/8/2018 10:10,10.43,11.5461,1.29,2.6761,88.702971,121.304,6.2986,57.784,7.032,288.7253,2.132,0.0576,0.172,0,220.4236111,ccr50
8/8/2018 10:10,10.457,11.5405,1.3223,2.7298,88.73284,121.369,6.3048,57.835,7.033,289.1796,2.051,0.0576,0.166,0,220.4236111,ccr50
8/8/2018 10:10,10.49,11.5333,1.3223,2.7164,88.704821,121.352,6.3089,57.866,7.031,288.8767,1.9455,0.0576,0.164,0,220.4236111,ccr50
8/8/2018 10:10,10.532,11.5252,1.3061,2.7298,88.648639,121.293,6.3367,58.113,7.028,289.2553,1.8045,0.0575,0.163,0,220.4236111,ccr50
8/8/2018 10:10,10.567,11.5195,1.3223,2.7701,88.624346,121.279,6.3549,58.271,7.026,289.1796,1.7266,0.0575,0.156,0,220.4236111,ccr50
8/8/2018 10:10,10.592,11.5155,1.383,2.8507,88.645851,121.344,6.369,58.394,7.024,289.4825,1.6866,0.0576,0.144,0,220.4236111,ccr50
8/8/2018 10:10,10.631,11.5108,1.3668,2.8776,88.651623,121.364,6.3822,58.51,7.019,289.9746,1.507,0.0576,0.135,0,220.4236111,ccr50
8/8/2018 10:10,10.698,11.5051,1.3587,2.8776,88.676645,121.415,6.3917,58.594,7.018,290.2017,1.343,0.0576,0.141,0,220.4236111,ccr50
8/8/2018 10:10,10.762,11.498,1.3466,2.9044,88.70393,121.469,6.3834,58.509,7.012,290.3153,1.2434,0.0576,0.157,0,220.4236111,ccr50
8/8/2018 10:10,10.809,11.4915,1.294,2.6493,88.736626,121.526,6.3709,58.387,7.012,290.0882,1.1682,0.0576,0.171,0,220.4236111,ccr50
8/8/2018 10:10,10.846,11.4873,1.3183,2.7433,88.754913,121.588,6.3575,58.258,7.009,290.2396,1.1152,0.0577,0.18,0,220.4236111,ccr50
8/8/2018 10:10,10.884,11.4832,1.3061,2.7164,88.651444,121.457,6.3431,58.124,7.006,290.2017,1.0271,0.0576,0.184,0,220.4236111,ccr50
8/8/2018 10:10,10.925,11.4781,1.3061,2.7164,88.627503,121.432,6.3262,57.968,7.003,290.5046,0.98875,0.0576,0.186,0,220.4236111,ccr50
8/8/2018 10:10,10.954,11.4721,1.3102,2.4479,88.636029,121.484,6.3104,57.826,7.001,290.5425,0.95006,0.0576,0.182,0,220.4236111,ccr50
8/8/2018 10:10,10.983,11.4656,1.3304,2.515,88.581368,121.386,6.3,57.734,6.999,290.8832,0.85647,0.0576,0.168,0,220.4236111,ccr50
8/8/2018 10:10,11.023,11.4607,1.2819,2.4747,88.54685,121.405,6.2878,57.618,6.995,290.7317,0.82273,0.0576,0.152,0,220.4236111,ccr50
8/8/2018 10:10,11.064,11.4576,1.3102,2.515,88.530309,121.351,6.2794,57.537,6.995,290.7696,0.82316,0.0575,0.143,0,220.4236111,ccr50
8/8/2018 10:10,11.105,11.4539,1.3223,2.4747,88.542489,121.444,6.2799,57.536,6.992,290.8075,0.7736,0.0576,0.142,0,220.4236111,ccr50
8/8/2018 10:10,11.16,11.4482,1.3061,2.515,88.472227,121.301,6.2762,57.498,6.988,291.2617,0.69253,0.0575,0.148,0,220.4236111,ccr50
8/8/2018 10:10,11.217,11.4423,1.3223,2.5016,88.498808,121.389,6.2711,57.447,6.985,291.2239,0.64381,0.0575,0.158,0,220.4236111,ccr50
8/8/2018 10:10,11.255,11.4381,1.3021,2.515,88.568889,121.486,6.2652,57.389,6.984,291.5267,0.66378,0.0576,0.166,0,220.4236111,ccr50
8/8/2018 10:10,11.271,11.436,1.3142,2.4479,88.563441,121.505,6.2596,57.335,6.982,291.3375,0.67268,0.0576,0.168,0,220.4236111,ccr50
8/8/2018 10:10,11.286,11.4357,1.1808,2.233,88.565068,121.519,6.2611,57.345,6.981,291.3753,0.65045,0.0576,0.16,0,220.4236111,ccr50
8/8/2018 10:10,11.311,11.4379,1.1767,2.3673,88.566869,121.526,6.25,57.241,6.982,291.5267,0.63206,0.0576,0.146,0,220.4236111,ccr50
8/8/2018 10:10,11.34,11.4396,1.1646,2.2464,88.561204,121.527,6.2527,57.264,6.977,291.6403,0.62642,0.0576,0.132,0,220.4236111,ccr50
8/8/2018 10:10,11.371,11.4373,1.1767,2.3136,88.512645,121.443,6.2441,57.185,6.982,291.4132,0.61337,0.0576,0.119,0,220.4236111,ccr50
8/8/2018 10:10,11.407,11.4335,1.1403,2.2464,88.508352,121.436,6.2417,57.162,6.976,291.5267,0.56564,0.0576,0.109,0,220.4236111,ccr50
8/8/2018 10:10,11.449,11.4297,1.201,2.3136,88.507075,121.445,6.2534,57.268,6.974,292.0189,0.52335,0.0576,0.107,0,220.4236111,ccr50
8/8/2018 10:10,11.497,11.4266,1.1686,2.2196,88.573711,121.534,6.2632,57.356,6.972,292.1703,0.49954,0.0576,0.118,0,220.4236111,ccr50
8/8/2018 10:10,11.552,11.4235,1.1848,2.3404,88.693062,121.74,6.2482,57.216,6.97,292.4353,0.48401,0.0577,0.138,0,220.4236111,ccr50
8/8/2018 10:10,11.609,11.4203,1.1161,2.2464,88.685659,121.711,6.2781,57.486,6.965,292.4732,0.46602,0.0577,0.158,0,220.4236111,ccr50
8/8/2018 10:10,11.654,11.4179,1.1161,2.3136,88.642404,121.683,6.3054,57.734,6.964,292.5868,0.45954,0.0577,0.172,0,220.4236111,ccr50
8/8/2018 10:10,11.692,11.4156,1.0999,2.4076,88.717159,121.771,6.3266,57.924,6.961,292.7382,0.44828,0.0577,0.181,0,220.4236111,ccr50
