
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000001,-0.000219,1.003133,-0.000022,0.001997,0.421111,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:42,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:42,1.000000,0.560000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230023 ,,Modbus Addr., 3 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 131"
Sensor Name,FCR DO 1m  (3),,Uploaded,"Aqua4Plus 1.9.10"
File Name,DO_1m_20190208,,Exported,"Aqua4Plus 1.9.10"
# Records,  3631 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,4.625,6.526,12.549,8.930,4.100,
,Maximum,10.313,14.842,13.920,14.980,9.430,
,Mean,6.028,12.774,13.183,10.989,5.457,
,Variance,1.2147,1.4388,0.2273,0.7090,1.1109,
,Std Deviation,1.1021,1.1995,0.4768,0.8420,1.0540,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
2714,8-Mar-19 21:15:00,5.438,12.559,12.788,10.080,4.970
2715,8-Mar-19 21:30:00,5.438,12.590,12.817,10.080,4.960
2716,8-Mar-19 21:45:00,5.438,12.605,12.788,10.080,4.950
2717,8-Mar-19 22:00:00,5.438,12.516,12.788,9.970,4.950
2718,8-Mar-19 22:15:00,5.438,12.444,12.788,9.970,4.950
2719,8-Mar-19 22:30:00,5.438,12.439,12.758,9.970,4.930
2720,8-Mar-19 22:45:00,5.438,12.532,12.788,9.960,4.930
2721,8-Mar-19 23:00:00,5.438,12.514,12.758,9.980,4.930
2722,8-Mar-19 23:15:00,5.438,12.522,12.758,9.980,4.930
2723,8-Mar-19 23:30:00,5.438,12.564,12.758,9.940,4.920
2724,8-Mar-19 23:45:00,5.438,12.630,12.758,9.950,4.910
2725,9-Mar-19 00:00:00,5.375,12.586,12.758,9.860,4.910
2726,9-Mar-19 00:15:00,5.375,12.600,12.728,9.810,4.900
2727,9-Mar-19 00:30:00,5.375,12.560,12.758,9.800,4.890
2728,9-Mar-19 00:45:00,5.375,12.548,12.758,9.900,4.890
2729,9-Mar-19 01:00:00,5.375,12.569,12.758,9.960,4.890
2730,9-Mar-19 01:15:00,5.375,12.495,12.728,10.040,4.890
2731,9-Mar-19 01:30:00,5.375,12.605,12.728,9.940,4.890
2732,9-Mar-19 01:45:00,5.375,12.530,12.758,10.040,4.870
2733,9-Mar-19 02:00:00,5.375,12.616,12.758,10.080,4.860
2734,9-Mar-19 02:15:00,5.375,12.644,12.728,10.120,4.850
2735,9-Mar-19 02:30:00,5.375,12.540,12.728,10.080,4.850
2736,9-Mar-19 02:45:00,5.375,12.603,12.728,9.990,4.860
2737,9-Mar-19 03:00:00,5.375,12.631,12.728,10.070,4.860
2738,9-Mar-19 03:15:00,5.313,12.635,12.728,10.010,4.850
2739,9-Mar-19 03:30:00,5.375,12.620,12.728,9.980,4.850
2740,9-Mar-19 03:45:00,5.375,12.687,12.728,10.010,4.860
2741,9-Mar-19 04:00:00,5.375,12.668,12.728,10.100,4.860
2742,9-Mar-19 04:15:00,5.375,12.635,12.698,10.080,4.860
2743,9-Mar-19 04:30:00,5.375,12.630,12.728,10.090,4.860
2744,9-Mar-19 04:45:00,5.375,12.678,12.728,10.010,4.840
2745,9-Mar-19 05:00:00,5.313,12.644,12.728,10.030,4.850
2746,9-Mar-19 05:15:00,5.375,12.652,12.728,10.000,4.850
2747,9-Mar-19 05:30:00,5.375,12.738,12.728,10.010,4.850
2748,9-Mar-19 05:45:00,5.313,12.701,12.698,9.990,4.830
2749,9-Mar-19 06:00:00,5.313,12.672,12.728,10.010,4.840
2750,9-Mar-19 06:15:00,5.313,12.732,12.728,10.020,4.840
2751,9-Mar-19 06:30:00,5.375,12.685,12.728,10.050,4.840
2752,9-Mar-19 06:45:00,5.313,12.636,12.758,10.050,4.840
2753,9-Mar-19 07:00:00,5.313,12.640,12.698,10.040,4.840
2754,9-Mar-19 07:15:00,5.313,12.711,12.668,10.040,4.830
2755,9-Mar-19 07:30:00,5.313,12.766,12.728,10.050,4.830
2756,9-Mar-19 07:45:00,5.375,12.757,12.788,10.230,4.830
2757,9-Mar-19 08:00:00,5.313,12.716,12.966,10.470,4.830
2758,9-Mar-19 08:15:00,5.375,12.702,13.145,10.750,4.840
2759,9-Mar-19 08:30:00,5.375,12.704,13.473,11.030,4.840
2760,9-Mar-19 08:45:00,5.375,12.649,13.592,11.320,4.860
2761,9-Mar-19 09:00:00,5.438,12.710,13.891,11.710,4.880
2762,9-Mar-19 09:15:00,5.438,12.637,13.891,12.000,4.890
2763,9-Mar-19 09:30:00,5.500,12.568,13.891,12.270,4.900
2764,9-Mar-19 09:45:00,5.500,12.555,13.891,12.360,4.900
2765,9-Mar-19 10:00:00,5.438,12.558,13.891,12.480,4.920
2766,9-Mar-19 10:15:00,5.500,12.604,13.920,12.750,4.940
2767,9-Mar-19 10:30:00,5.500,12.458,13.891,12.970,4.930
2768,9-Mar-19 10:45:00,5.500,12.450,13.891,12.760,4.920
2769,9-Mar-19 11:00:00,5.500,12.713,13.920,12.500,4.910
2770,9-Mar-19 11:15:00,5.438,12.703,13.920,12.550,4.920
2771,9-Mar-19 11:30:00,5.500,12.780,13.920,12.700,4.930
2772,9-Mar-19 11:45:00,5.500,12.875,13.920,12.680,4.930
2773,9-Mar-19 12:00:00,5.563,12.887,13.920,12.740,4.950
2774,9-Mar-19 12:15:00,5.563,12.799,13.920,12.800,4.950
2775,9-Mar-19 12:30:00,5.563,12.781,13.891,12.910,4.960
2776,9-Mar-19 12:45:00,5.563,12.874,13.920,12.930,4.980
2777,9-Mar-19 13:00:00,5.563,12.786,13.891,12.830,4.990
2778,9-Mar-19 13:15:00,5.563,12.811,13.920,12.940,5.000
2779,9-Mar-19 13:30:00,5.563,12.783,13.891,12.980,4.990
2780,9-Mar-19 13:45:00,5.500,12.815,13.891,12.740,4.980
2781,9-Mar-19 14:00:00,5.563,12.873,13.891,12.440,4.970
2782,9-Mar-19 14:15:00,5.500,12.828,13.861,12.210,4.970
2783,9-Mar-19 14:30:00,5.500,12.802,13.920,12.150,4.960
2784,9-Mar-19 14:45:00,5.500,12.829,13.891,12.070,4.960
2785,9-Mar-19 15:00:00,5.500,12.883,13.831,12.100,4.960
2786,9-Mar-19 15:15:00,5.500,12.583,13.861,11.930,4.950
2787,9-Mar-19 15:30:00,5.438,12.986,13.771,11.740,4.920
2788,9-Mar-19 15:45:00,5.438,12.714,13.861,11.480,4.890
2789,9-Mar-19 16:00:00,5.375,12.786,13.801,11.320,4.870
2790,9-Mar-19 16:15:00,5.438,12.722,13.622,11.130,4.870
2791,9-Mar-19 16:30:00,5.375,12.684,13.801,11.110,4.870
2792,9-Mar-19 16:45:00,5.375,12.537,13.473,10.970,4.870
2793,9-Mar-19 17:00:00,5.375,12.643,13.354,10.830,4.850
2794,9-Mar-19 17:15:00,5.375,12.635,13.235,10.780,4.840
2795,9-Mar-19 17:30:00,5.375,12.597,13.145,10.680,4.830
2796,9-Mar-19 17:45:00,5.313,12.587,13.056,10.650,4.820
2797,9-Mar-19 18:00:00,5.313,12.468,13.026,10.550,4.820
2798,9-Mar-19 18:15:00,5.313,12.563,12.996,10.490,4.810
2799,9-Mar-19 18:30:00,5.313,12.465,12.996,10.420,4.810
2800,9-Mar-19 18:45:00,5.313,12.595,12.996,10.350,4.800
2801,9-Mar-19 19:00:00,5.313,12.574,12.996,10.340,4.800
2802,9-Mar-19 19:15:00,5.313,12.605,12.966,10.350,4.800
2803,9-Mar-19 19:30:00,5.313,12.549,12.937,10.390,4.800
2804,9-Mar-19 19:45:00,5.313,12.594,12.937,10.340,4.800
2805,9-Mar-19 20:00:00,5.313,12.641,12.966,10.250,4.790
2806,9-Mar-19 20:15:00,5.250,12.591,12.907,10.230,4.790
2807,9-Mar-19 20:30:00,5.313,12.580,12.937,10.260,4.790
2808,9-Mar-19 20:45:00,5.313,12.626,12.937,10.250,4.790
2809,9-Mar-19 21:00:00,5.250,12.647,12.907,10.150,4.780
2810,9-Mar-19 21:15:00,5.313,12.526,12.877,10.140,4.780
2811,9-Mar-19 21:30:00,5.250,12.589,12.907,10.280,4.780
2812,9-Mar-19 21:45:00,5.250,12.654,12.907,10.230,4.770
2813,9-Mar-19 22:00:00,5.313,12.674,12.907,10.240,4.770
2814,9-Mar-19 22:15:00,5.250,12.660,12.877,10.200,4.770
2815,9-Mar-19 22:30:00,5.250,12.611,12.877,10.180,4.770
2816,9-Mar-19 22:45:00,5.250,12.632,12.877,10.200,4.760
2817,9-Mar-19 23:00:00,5.250,12.681,12.877,10.230,4.750
2818,9-Mar-19 23:15:00,5.250,12.658,12.847,10.280,4.760
2819,9-Mar-19 23:30:00,5.250,12.659,12.847,10.240,4.750
2820,9-Mar-19 23:45:00,5.250,12.713,12.847,10.310,4.750
2821,10-Mar-19 00:00:00,5.250,12.740,12.817,10.350,4.740
2822,10-Mar-19 00:15:00,5.250,12.823,12.847,10.390,4.740
2823,10-Mar-19 00:30:00,5.250,12.691,12.847,10.300,4.740
2824,10-Mar-19 00:45:00,5.250,12.700,12.847,10.240,4.740
2825,10-Mar-19 01:00:00,5.250,12.768,12.877,10.260,4.730
2826,10-Mar-19 01:15:00,5.250,12.774,12.847,10.190,4.740
2827,10-Mar-19 01:30:00,5.250,12.680,12.847,10.200,4.720
2828,10-Mar-19 01:45:00,5.250,12.733,12.847,10.250,4.710
2829,10-Mar-19 02:00:00,5.188,12.723,12.817,10.260,4.720
2830,10-Mar-19 02:15:00,5.250,12.891,12.817,10.200,4.710
2831,10-Mar-19 02:30:00,5.188,12.847,12.847,10.140,4.700
2832,10-Mar-19 02:45:00,5.188,12.964,12.847,10.150,4.710
2833,10-Mar-19 03:00:00,5.188,12.853,12.847,10.030,4.710
2834,10-Mar-19 03:15:00,5.188,12.834,12.817,9.940,4.720
2835,10-Mar-19 03:30:00,5.188,12.901,12.817,9.830,4.710
2836,10-Mar-19 03:45:00,5.250,12.783,12.817,9.750,4.720
2837,10-Mar-19 04:00:00,5.188,12.771,12.817,9.680,4.730
2838,10-Mar-19 04:15:00,5.188,12.773,12.788,9.650,4.730
2839,10-Mar-19 04:30:00,5.250,12.850,12.817,9.670,4.730
2840,10-Mar-19 04:45:00,5.250,12.773,12.847,9.740,4.730
2841,10-Mar-19 05:00:00,5.250,12.723,12.817,9.730,4.730
2842,10-Mar-19 05:15:00,5.250,12.985,12.758,9.700,4.730
2843,10-Mar-19 05:30:00,5.188,12.726,12.817,9.670,4.730
2844,10-Mar-19 05:45:00,5.188,12.847,12.817,9.630,4.720
2845,10-Mar-19 06:00:00,5.188,12.940,12.817,9.590,4.720
2846,10-Mar-19 06:15:00,5.250,12.787,12.788,9.560,4.720
2847,10-Mar-19 06:30:00,5.250,12.826,12.609,9.620,4.720
2848,10-Mar-19 06:45:00,5.250,12.870,12.728,9.620,4.720
2849,10-Mar-19 07:00:00,5.250,12.963,12.728,9.580,4.720
2850,10-Mar-19 07:15:00,5.188,12.918,12.728,9.700,4.720
2851,10-Mar-19 07:30:00,5.250,12.869,12.847,9.880,4.730
2852,10-Mar-19 07:45:00,5.250,12.880,13.026,10.200,4.730
2853,10-Mar-19 08:00:00,5.250,13.002,13.294,10.530,4.750
2854,10-Mar-19 08:15:00,5.313,12.912,13.682,11.020,4.770
2855,10-Mar-19 08:30:00,5.313,12.936,13.891,11.540,4.780
2856,10-Mar-19 08:45:00,5.375,12.851,13.891,12.030,4.800
2857,10-Mar-19 09:00:00,5.438,12.917,13.920,12.480,4.830
2858,10-Mar-19 09:15:00,5.500,12.879,13.920,13.030,4.860
2859,10-Mar-19 09:30:00,5.500,12.842,13.891,13.340,4.870
2860,10-Mar-19 09:45:00,5.563,12.899,13.920,13.280,4.880
2861,10-Mar-19 10:00:00,5.625,12.851,13.891,13.510,4.930
2862,10-Mar-19 10:15:00,5.625,12.875,13.920,14.070,4.960
2863,10-Mar-19 10:30:00,5.688,12.993,13.891,14.360,5.010
2864,10-Mar-19 10:45:00,5.688,12.910,13.920,14.620,4.970
2865,10-Mar-19 11:00:00,5.750,12.801,13.891,14.700,4.930
2866,10-Mar-19 11:15:00,5.750,12.672,13.920,14.850,4.980
2867,10-Mar-19 11:30:00,5.813,12.578,13.920,14.920,5.020
2868,10-Mar-19 11:45:00,5.938,12.616,13.920,14.960,5.060
2869,10-Mar-19 12:00:00,6.000,12.682,13.891,14.980,5.110
2870,10-Mar-19 12:15:00,6.063,12.657,13.920,14.970,5.150
2871,10-Mar-19 12:30:00,6.125,12.688,13.920,14.950,5.160
2872,10-Mar-19 12:45:00,6.125,12.646,13.920,14.940,5.210
2873,10-Mar-19 13:00:00,6.188,12.584,13.920,14.940,5.310
2874,10-Mar-19 13:15:00,6.188,12.507,13.920,14.840,5.320
2875,10-Mar-19 13:30:00,6.250,12.539,13.920,14.790,5.300
2876,10-Mar-19 13:45:00,6.125,12.374,13.891,14.660,5.230
2877,10-Mar-19 14:00:00,6.063,12.546,13.891,14.660,5.180
2878,10-Mar-19 14:15:00,6.063,12.597,13.891,14.670,5.200
2879,10-Mar-19 14:30:00,6.000,12.558,13.891,14.760,5.210
2880,10-Mar-19 14:45:00,6.000,12.608,13.891,14.730,5.230
2881,10-Mar-19 15:00:00,6.063,12.580,13.891,14.740,5.190
2882,10-Mar-19 15:15:00,6.000,12.490,13.920,14.680,5.140
2883,10-Mar-19 15:30:00,6.125,12.541,13.891,14.680,5.150
2884,10-Mar-19 15:45:00,6.063,12.579,13.891,14.640,5.090
2885,10-Mar-19 16:00:00,6.063,12.643,13.920,14.510,5.030
2886,10-Mar-19 16:15:00,5.938,12.623,13.861,14.390,5.000
2887,10-Mar-19 16:30:00,5.875,12.452,13.920,14.050,4.930
2888,10-Mar-19 16:45:00,6.125,12.473,13.920,14.040,4.940
2889,10-Mar-19 17:00:00,6.125,12.567,13.891,13.790,4.910
2890,10-Mar-19 17:15:00,5.875,12.576,13.920,13.150,4.950
2891,10-Mar-19 17:30:00,5.688,12.645,13.920,12.750,4.960
2892,10-Mar-19 17:45:00,5.563,12.602,13.801,12.310,4.930
2893,10-Mar-19 18:00:00,5.563,12.701,13.801,11.980,4.880
2894,10-Mar-19 18:15:00,5.500,12.688,13.116,11.660,4.880
2895,10-Mar-19 18:30:00,5.500,12.716,13.086,11.150,4.870
2896,10-Mar-19 18:45:00,5.500,12.761,13.056,10.760,4.880
2897,10-Mar-19 19:00:00,5.438,12.729,13.056,10.530,4.870
2898,10-Mar-19 19:15:00,5.375,12.810,12.996,10.430,4.830
2899,10-Mar-19 19:30:00,5.375,12.706,12.996,10.290,4.810
2900,10-Mar-19 19:45:00,5.313,12.721,13.026,10.260,4.820
2901,10-Mar-19 20:00:00,5.313,12.790,12.996,10.200,4.850
2902,10-Mar-19 20:15:00,5.375,12.815,12.996,10.250,4.870
2903,10-Mar-19 20:30:00,5.375,12.028,12.996,10.340,4.930
2904,10-Mar-19 20:45:00,5.438,11.779,12.996,10.390,4.970
2905,10-Mar-19 21:00:00,5.500,11.791,12.996,10.300,5.020
2906,10-Mar-19 21:15:00,5.500,7.460,12.966,10.580,5.070
2907,10-Mar-19 21:30:00,5.625,7.832,12.966,10.550,5.100
2908,10-Mar-19 21:45:00,5.625,8.196,12.966,10.480,5.120
2909,10-Mar-19 22:00:00,5.625,7.918,12.966,10.450,5.090
2910,10-Mar-19 22:15:00,5.625,8.225,12.937,10.370,5.070
2911,10-Mar-19 22:30:00,5.688,7.822,12.966,10.360,5.060
2912,10-Mar-19 22:45:00,5.625,8.198,12.966,10.360,5.110
2913,10-Mar-19 23:00:00,5.625,8.318,12.937,10.400,5.120
2914,10-Mar-19 23:15:00,5.625,8.435,12.937,10.430,5.060
2915,10-Mar-19 23:30:00,5.625,8.448,12.937,10.370,5.060
2916,10-Mar-19 23:45:00,5.563,8.500,12.937,10.380,5.010
2917,11-Mar-19 00:00:00,5.563,8.417,12.937,10.280,4.970
2918,11-Mar-19 00:15:00,5.500,8.439,12.758,10.190,4.930
2919,11-Mar-19 00:30:00,5.500,8.609,12.877,10.230,4.900
2920,11-Mar-19 00:45:00,5.438,11.135,12.877,10.510,4.760
2921,11-Mar-19 01:00:00,5.313,11.694,12.877,10.740,4.710
2922,11-Mar-19 01:15:00,5.250,11.555,12.847,10.640,4.710
2923,11-Mar-19 01:30:00,5.250,11.604,12.877,10.560,4.790
2924,11-Mar-19 01:45:00,5.375,11.653,12.877,10.500,4.850
2925,11-Mar-19 02:00:00,5.500,11.719,12.877,10.470,4.870
2926,11-Mar-19 02:15:00,5.688,11.537,12.847,10.500,5.120
2927,11-Mar-19 02:30:00,5.750,11.623,12.847,10.510,5.270
2928,11-Mar-19 02:45:00,5.813,11.590,12.847,10.530,5.280
2929,11-Mar-19 03:00:00,5.875,11.616,12.847,10.610,5.340
2930,11-Mar-19 03:15:00,5.875,11.666,12.817,10.630,5.380
2931,11-Mar-19 03:30:00,5.875,11.681,12.847,10.660,5.380
2932,11-Mar-19 03:45:00,5.938,11.638,12.847,10.630,5.390
2933,11-Mar-19 04:00:00,5.938,11.580,12.847,10.680,5.400
2934,11-Mar-19 04:15:00,5.938,11.586,12.788,10.730,5.420
2935,11-Mar-19 04:30:00,5.938,11.493,12.817,10.720,5.440
2936,11-Mar-19 04:45:00,5.938,11.529,12.817,10.720,5.440
2937,11-Mar-19 05:00:00,5.938,11.400,12.817,10.740,5.450
2938,11-Mar-19 05:15:00,6.000,11.438,12.817,10.750,5.520
2939,11-Mar-19 05:30:00,6.063,11.448,12.817,10.690,5.610
2940,11-Mar-19 05:45:00,6.188,11.367,12.817,10.680,5.690
2941,11-Mar-19 06:00:00,6.188,11.497,12.788,10.690,5.760
2942,11-Mar-19 06:15:00,6.250,11.447,12.788,10.680,5.780
2943,11-Mar-19 06:30:00,6.250,11.541,12.817,10.680,5.770
2944,11-Mar-19 06:45:00,6.313,11.494,12.788,10.650,5.750
2945,11-Mar-19 07:00:00,6.250,11.607,12.788,10.640,5.720
2946,11-Mar-19 07:15:00,6.250,11.602,12.758,10.690,5.710
2947,11-Mar-19 07:30:00,6.250,11.597,12.788,10.810,5.710
2948,11-Mar-19 07:45:00,6.250,11.616,12.817,10.930,5.730
2949,11-Mar-19 08:00:00,6.313,11.657,12.817,10.990,5.740
2950,11-Mar-19 08:15:00,6.313,11.627,12.847,11.120,5.760
2951,11-Mar-19 08:30:00,6.313,11.611,13.056,11.370,5.780
2952,11-Mar-19 08:45:00,6.438,11.640,13.324,11.560,5.830
2953,11-Mar-19 09:00:00,6.438,11.687,13.414,11.590,5.860
2954,11-Mar-19 09:15:00,6.438,11.653,13.652,11.730,5.870
2955,11-Mar-19 09:30:00,6.438,11.558,13.801,11.800,5.860
2956,11-Mar-19 09:45:00,6.375,11.669,13.831,11.690,5.870
2957,11-Mar-19 10:00:00,6.438,11.640,13.891,11.760,5.880
2958,11-Mar-19 10:15:00,6.438,11.649,13.891,12.070,5.870
2959,11-Mar-19 10:30:00,6.438,11.570,13.861,12.310,5.850
2960,11-Mar-19 10:45:00,6.500,11.607,13.891,12.600,5.870
2961,11-Mar-19 11:00:00,6.500,11.678,13.891,12.680,5.840
2962,11-Mar-19 11:15:00,6.563,11.696,13.920,12.510,5.820
2963,11-Mar-19 11:30:00,6.500,11.631,13.891,12.420,5.830
2964,11-Mar-19 11:45:00,6.563,11.594,13.891,12.390,5.890
2965,11-Mar-19 12:00:00,6.688,11.638,13.861,12.830,5.960
2966,11-Mar-19 12:15:00,6.750,11.670,13.891,13.190,6.070
2967,11-Mar-19 12:30:00,6.875,11.743,13.891,13.720,6.120
2968,11-Mar-19 12:45:00,6.938,11.752,13.891,13.780,6.120
2969,11-Mar-19 13:00:00,6.875,11.535,13.891,13.220,6.060
2970,11-Mar-19 13:15:00,6.875,11.700,13.861,12.920,6.030
2971,11-Mar-19 13:30:00,6.875,11.678,13.861,13.050,6.050
2972,11-Mar-19 13:45:00,6.875,11.691,13.891,13.160,6.060
2973,11-Mar-19 14:00:00,6.875,11.655,13.891,13.130,6.090
2974,11-Mar-19 14:15:00,6.938,11.773,13.920,13.130,6.060
2975,11-Mar-19 14:30:00,6.938,11.769,13.891,13.140,6.050
2976,11-Mar-19 14:45:00,6.875,11.756,13.891,13.220,6.020
2977,11-Mar-19 15:00:00,6.875,11.724,13.891,13.380,6.020
2978,11-Mar-19 15:15:00,6.875,11.706,13.920,13.250,5.980
2979,11-Mar-19 15:30:00,6.813,11.662,13.891,13.480,6.010
2980,11-Mar-19 15:45:00,6.875,11.754,13.920,13.470,5.970
2981,11-Mar-19 16:00:00,6.938,11.740,13.891,13.660,6.090
2982,11-Mar-19 16:15:00,7.000,11.687,13.891,13.560,6.220
2983,11-Mar-19 16:30:00,7.063,11.745,13.891,12.990,6.140
2984,11-Mar-19 16:45:00,6.938,11.751,13.891,12.760,6.050
2985,11-Mar-19 17:00:00,6.875,11.756,13.861,12.490,5.970
2986,11-Mar-19 17:15:00,6.813,11.762,13.920,12.430,5.930
2987,11-Mar-19 17:30:00,6.688,11.760,13.861,12.320,5.900
2988,11-Mar-19 17:45:00,6.688,11.807,13.771,12.180,5.910
2989,11-Mar-19 18:00:00,6.563,11.772,13.652,12.010,5.950
2990,11-Mar-19 18:15:00,6.625,11.798,13.116,11.680,6.000
2991,11-Mar-19 18:30:00,6.563,11.744,13.056,11.320,6.010
2992,11-Mar-19 18:45:00,6.500,11.851,13.056,11.000,6.020
2993,11-Mar-19 19:00:00,6.563,11.838,13.026,10.790,6.030
2994,11-Mar-19 19:15:00,6.563,11.867,12.966,10.680,6.040
2995,11-Mar-19 19:30:00,6.625,11.840,12.966,10.760,6.070
2996,11-Mar-19 19:45:00,6.625,11.061,12.996,10.990,5.930
2997,11-Mar-19 20:00:00,6.625,11.079,12.996,11.010,6.030
2998,11-Mar-19 20:15:00,6.625,11.164,12.937,11.000,6.060
2999,11-Mar-19 20:30:00,6.563,10.610,12.937,10.970,6.050
3000,11-Mar-19 20:45:00,6.563,10.738,12.937,10.960,6.000
3001,11-Mar-19 21:00:00,6.500,10.829,12.937,10.950,5.970
3002,11-Mar-19 21:15:00,6.438,10.873,12.937,10.920,5.940
3003,11-Mar-19 21:30:00,6.438,10.949,12.937,10.910,5.950
3004,11-Mar-19 21:45:00,6.438,10.914,12.907,10.910,5.950
3005,11-Mar-19 22:00:00,6.500,10.969,12.937,10.920,5.950
3006,11-Mar-19 22:15:00,6.438,10.974,12.877,10.850,5.930
3007,11-Mar-19 22:30:00,6.438,11.023,12.907,10.930,5.930
3008,11-Mar-19 22:45:00,6.438,11.021,12.877,10.950,5.930
3009,11-Mar-19 23:00:00,6.438,10.990,12.877,10.980,5.920
3010,11-Mar-19 23:15:00,6.438,11.060,12.847,10.980,5.920
3011,11-Mar-19 23:30:00,6.438,10.944,12.847,10.970,5.920
3012,11-Mar-19 23:45:00,6.375,11.008,12.847,10.910,5.890
3013,12-Mar-19 00:00:00,6.375,11.057,12.847,10.920,5.870
3014,12-Mar-19 00:15:00,6.375,11.051,12.847,10.940,5.890
3015,12-Mar-19 00:30:00,6.375,11.127,12.817,10.960,5.880
3016,12-Mar-19 00:45:00,6.438,11.102,12.817,10.980,5.920
3017,12-Mar-19 01:00:00,6.438,11.060,12.847,10.990,5.920
3018,12-Mar-19 01:15:00,6.375,11.089,12.817,10.970,5.910
3019,12-Mar-19 01:30:00,6.375,11.043,12.817,10.950,5.920
3020,12-Mar-19 01:45:00,6.375,11.066,12.817,10.920,5.930
3021,12-Mar-19 02:00:00,6.438,11.056,12.817,10.920,5.910
3022,12-Mar-19 02:15:00,6.375,11.100,12.788,10.920,5.900
3023,12-Mar-19 02:30:00,6.438,11.125,12.817,10.900,5.890
3024,12-Mar-19 02:45:00,6.375,11.073,12.817,10.900,5.880
3025,12-Mar-19 03:00:00,6.375,11.188,12.817,10.920,5.870
3026,12-Mar-19 03:15:00,6.375,11.134,12.788,10.890,5.850
3027,12-Mar-19 03:30:00,6.313,11.220,12.817,10.880,5.810
3028,12-Mar-19 03:45:00,6.313,11.207,12.788,10.880,5.800
3029,12-Mar-19 04:00:00,6.313,11.123,12.788,10.880,5.780
3030,12-Mar-19 04:15:00,6.250,11.164,12.758,10.920,5.770
3031,12-Mar-19 04:30:00,6.250,11.139,12.788,10.900,5.770
3032,12-Mar-19 04:45:00,6.250,11.218,12.788,10.960,5.770
3033,12-Mar-19 05:00:00,6.250,11.241,12.788,10.940,5.770
3034,12-Mar-19 05:15:00,6.250,11.298,12.758,10.920,5.750
3035,12-Mar-19 05:30:00,6.250,11.285,12.788,10.970,5.740
3036,12-Mar-19 05:45:00,6.188,10.721,12.758,10.970,5.710
3037,12-Mar-19 06:00:00,6.188,11.036,12.758,10.990,5.690
3038,12-Mar-19 06:15:00,6.188,11.477,12.758,11.000,5.700
3039,12-Mar-19 06:30:00,6.188,11.214,12.758,10.980,5.680
3040,12-Mar-19 06:45:00,6.188,11.283,12.698,10.950,5.680
3041,12-Mar-19 07:00:00,6.125,11.308,12.698,10.970,5.650
3042,12-Mar-19 07:15:00,6.125,11.262,12.728,11.050,5.640
3043,12-Mar-19 07:30:00,6.125,11.298,12.877,11.110,5.650
3044,12-Mar-19 07:45:00,6.188,11.414,13.145,11.150,5.640
3045,12-Mar-19 08:00:00,6.188,11.860,13.443,11.190,5.640
3046,12-Mar-19 08:15:00,6.188,11.774,13.682,11.300,5.640
3047,12-Mar-19 08:30:00,6.188,11.774,13.861,11.360,5.640
3048,12-Mar-19 08:45:00,6.188,11.779,13.861,11.350,5.630
3049,12-Mar-19 09:00:00,6.250,11.933,13.891,11.300,5.650
3050,12-Mar-19 09:15:00,6.188,11.705,13.920,11.330,5.650
3051,12-Mar-19 09:30:00,6.188,11.813,13.891,11.380,5.660
3052,12-Mar-19 09:45:00,6.250,11.741,13.891,11.410,5.670
3053,12-Mar-19 10:00:00,6.313,11.718,13.891,11.610,5.720
3054,12-Mar-19 10:15:00,6.375,11.774,13.861,11.750,5.730
3055,12-Mar-19 10:30:00,6.375,11.666,13.891,11.730,5.720
3056,12-Mar-19 10:45:00,6.438,11.761,13.891,11.800,5.720
3057,12-Mar-19 11:00:00,6.500,11.768,13.891,12.010,5.820
3058,12-Mar-19 11:15:00,6.563,11.729,13.891,11.980,5.940
3059,12-Mar-19 11:30:00,6.688,11.723,13.891,11.960,6.060
3060,12-Mar-19 11:45:00,6.688,11.611,13.891,11.860,6.080
3061,12-Mar-19 12:00:00,6.750,11.689,13.891,11.760,6.140
3062,12-Mar-19 12:15:00,6.813,11.679,13.891,11.780,6.190
