
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000000,-0.000189,0.995379,-0.000032,0.003576,0.347366,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:38,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:38,1.000000,0.130000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230019 ,,Modbus Addr., 1 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 130"
Sensor Name,FCR DO (1),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_8m_20190318,,Exported,"Aqua4Plus 1.9.10"
# Records,  2685 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,5.563,26.212,12.579,7.810,5.510,
,Maximum,8.875,26.597,13.980,11.250,7.710,
,Mean,6.768,26.412,13.281,9.572,6.565,
,Variance,0.3837,0.0075,0.2377,0.7779,0.3645,
,Std Deviation,0.6195,0.0868,0.4875,0.8820,0.6038,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
1046,29-Mar-19 09:15:00,6.563,26.459,13.771,9.610,6.270
1047,29-Mar-19 09:30:00,6.563,26.448,13.652,9.760,6.280
1048,29-Mar-19 09:45:00,6.625,26.459,13.712,9.740,6.300
1049,29-Mar-19 10:00:00,6.688,26.455,13.741,9.850,6.330
1050,29-Mar-19 10:15:00,6.625,26.439,13.891,9.830,6.290
1051,29-Mar-19 10:30:00,6.625,26.449,13.920,9.830,6.270
1052,29-Mar-19 10:45:00,6.625,26.445,13.950,9.630,6.230
1053,29-Mar-19 11:00:00,6.563,26.449,13.980,9.600,6.240
1054,29-Mar-19 11:15:00,6.500,26.453,13.950,9.710,6.250
1055,29-Mar-19 11:30:00,6.500,26.443,13.950,9.880,6.240
1056,29-Mar-19 11:45:00,6.438,26.448,13.950,9.710,6.240
1057,29-Mar-19 12:00:00,6.500,26.437,13.980,9.630,6.270
1058,29-Mar-19 12:15:00,6.625,26.437,13.950,9.540,6.310
1059,29-Mar-19 12:30:00,6.688,26.442,13.980,9.950,6.490
1060,29-Mar-19 12:45:00,6.688,26.429,13.950,10.150,6.580
1061,29-Mar-19 13:00:00,6.750,26.442,13.980,10.130,6.440
1062,29-Mar-19 13:15:00,6.688,26.431,13.980,10.000,6.370
1063,29-Mar-19 13:30:00,6.688,26.440,13.980,9.910,6.390
1064,29-Mar-19 13:45:00,6.688,26.438,13.950,10.080,6.430
1065,29-Mar-19 14:00:00,6.750,26.429,13.980,10.080,6.430
1066,29-Mar-19 14:15:00,6.750,26.435,13.950,10.040,6.430
1067,29-Mar-19 14:30:00,6.750,26.429,13.950,9.990,6.450
1068,29-Mar-19 14:45:00,6.688,26.409,13.950,9.940,6.240
1069,29-Mar-19 15:00:00,6.625,26.384,13.950,9.710,6.180
1070,29-Mar-19 15:15:00,6.625,26.402,13.950,9.580,6.170
1071,29-Mar-19 15:30:00,6.438,26.397,13.950,9.550,6.180
1072,29-Mar-19 15:45:00,6.563,26.417,13.950,9.420,6.210
1073,29-Mar-19 16:00:00,6.750,26.394,13.950,9.360,6.220
1074,29-Mar-19 16:15:00,6.750,26.373,13.950,9.660,6.330
1075,29-Mar-19 16:30:00,6.625,26.394,13.950,9.690,6.310
1076,29-Mar-19 16:45:00,8.125,26.437,13.980,9.870,6.410
1077,29-Mar-19 17:00:00,6.688,26.407,13.950,9.570,6.290
1078,29-Mar-19 17:15:00,6.625,26.403,13.950,9.690,6.250
1079,29-Mar-19 17:30:00,6.688,26.390,13.980,9.490,6.240
1080,29-Mar-19 17:45:00,6.688,26.397,13.950,9.570,6.240
1081,29-Mar-19 18:00:00,6.688,26.388,13.920,9.630,6.230
1082,29-Mar-19 18:15:00,6.688,26.405,13.950,9.650,6.280
1083,29-Mar-19 18:30:00,6.688,26.415,13.861,9.800,6.310
1084,29-Mar-19 18:45:00,6.500,26.406,13.741,9.900,6.280
1085,29-Mar-19 19:00:00,6.500,26.398,13.354,9.700,6.340
1086,29-Mar-19 19:15:00,6.500,26.358,13.265,9.980,6.380
1087,29-Mar-19 19:30:00,6.500,26.379,13.086,9.800,6.290
1088,29-Mar-19 19:45:00,6.500,26.384,13.056,9.510,6.280
1089,29-Mar-19 20:00:00,6.500,26.416,13.056,9.630,6.280
1090,29-Mar-19 20:15:00,6.563,26.418,13.026,9.740,6.300
1091,29-Mar-19 20:30:00,6.625,26.416,13.026,9.860,6.360
1092,29-Mar-19 20:45:00,6.563,26.390,13.026,9.900,6.350
1093,29-Mar-19 21:00:00,6.563,26.422,13.026,9.920,6.380
1094,29-Mar-19 21:15:00,6.500,26.426,12.996,9.880,6.440
1095,29-Mar-19 21:30:00,6.625,26.403,12.966,9.880,6.510
1096,29-Mar-19 21:45:00,6.688,26.407,12.996,9.890,6.520
1097,29-Mar-19 22:00:00,6.750,26.367,12.966,9.950,6.560
1098,29-Mar-19 22:15:00,6.750,26.429,12.966,10.000,6.470
1099,29-Mar-19 22:30:00,6.750,26.424,12.966,9.820,6.420
1100,29-Mar-19 22:45:00,6.688,26.410,12.937,9.620,6.330
1101,29-Mar-19 23:00:00,6.688,26.395,12.966,9.680,6.370
1102,29-Mar-19 23:15:00,6.625,26.399,12.937,9.770,6.360
1103,29-Mar-19 23:30:00,6.625,26.418,12.937,9.810,6.400
1104,29-Mar-19 23:45:00,6.625,26.421,12.937,9.800,6.370
1105,30-Mar-19 00:00:00,6.625,26.408,12.937,9.670,6.420
1106,30-Mar-19 00:15:00,6.688,26.423,12.937,9.820,6.480
1107,30-Mar-19 00:30:00,6.813,26.421,12.937,9.770,6.410
1108,30-Mar-19 00:45:00,6.813,26.415,12.907,9.630,6.270
1109,30-Mar-19 01:00:00,6.688,26.418,12.937,9.610,6.260
1110,30-Mar-19 01:15:00,6.625,26.413,12.907,9.580,6.240
1111,30-Mar-19 01:30:00,6.563,26.415,12.877,9.580,6.230
1112,30-Mar-19 01:45:00,6.438,26.423,12.907,9.510,6.240
1113,30-Mar-19 02:00:00,6.500,26.420,12.907,9.630,6.260
1114,30-Mar-19 02:15:00,6.438,26.411,12.907,9.690,6.260
1115,30-Mar-19 02:30:00,6.500,26.405,12.877,9.770,6.350
1116,30-Mar-19 02:45:00,6.625,26.411,12.877,9.880,6.330
1117,30-Mar-19 03:00:00,6.625,26.394,12.877,9.740,6.320
1118,30-Mar-19 03:15:00,6.625,26.395,12.877,9.630,6.340
1119,30-Mar-19 03:30:00,6.625,26.391,12.877,9.840,6.410
1120,30-Mar-19 03:45:00,6.688,26.387,12.877,9.900,6.450
1121,30-Mar-19 04:00:00,6.688,26.393,12.877,9.820,6.440
1122,30-Mar-19 04:15:00,6.688,26.387,12.877,9.830,6.440
1123,30-Mar-19 04:30:00,6.688,26.380,12.847,9.890,6.410
1124,30-Mar-19 04:45:00,6.688,26.378,12.877,9.910,6.380
1125,30-Mar-19 05:00:00,6.688,26.385,12.877,9.860,6.330
1126,30-Mar-19 05:15:00,6.688,26.380,12.847,9.690,6.370
1127,30-Mar-19 05:30:00,6.625,26.357,12.817,9.880,6.390
1128,30-Mar-19 05:45:00,6.625,26.353,12.847,9.920,6.400
1129,30-Mar-19 06:00:00,6.625,26.386,12.877,9.900,6.390
1130,30-Mar-19 06:15:00,6.625,26.382,12.847,9.950,6.400
1131,30-Mar-19 06:30:00,6.625,26.378,12.847,9.900,6.410
1132,30-Mar-19 06:45:00,6.563,26.350,12.817,9.790,6.380
1133,30-Mar-19 07:00:00,6.563,26.389,12.847,9.590,6.370
1134,30-Mar-19 07:15:00,6.563,26.352,12.817,9.610,6.340
1135,30-Mar-19 07:30:00,6.563,26.381,12.817,9.690,6.320
1136,30-Mar-19 07:45:00,6.625,26.381,12.817,9.510,6.330
1137,30-Mar-19 08:00:00,6.625,26.384,12.847,9.460,6.320
1138,30-Mar-19 08:15:00,6.625,26.407,13.026,9.440,6.320
1139,30-Mar-19 08:30:00,6.625,26.397,13.354,9.390,6.350
1140,30-Mar-19 08:45:00,6.688,26.404,13.533,9.440,6.360
1141,30-Mar-19 09:00:00,6.625,26.391,13.592,9.430,6.350
1142,30-Mar-19 09:15:00,6.625,26.401,13.622,9.410,6.370
1143,30-Mar-19 09:30:00,6.625,26.392,13.741,9.740,6.390
1144,30-Mar-19 09:45:00,6.625,26.402,13.891,9.970,6.400
1145,30-Mar-19 10:00:00,6.625,26.391,13.950,10.010,6.400
1146,30-Mar-19 10:15:00,6.563,26.386,13.920,10.000,6.420
1147,30-Mar-19 10:30:00,6.625,26.395,13.950,9.980,6.400
1148,30-Mar-19 10:45:00,6.625,26.380,13.950,9.850,6.410
1149,30-Mar-19 11:00:00,6.625,26.391,13.950,9.660,6.390
1150,30-Mar-19 11:15:00,6.625,26.384,13.950,9.540,6.380
1151,30-Mar-19 11:30:00,6.625,26.371,13.950,9.530,6.400
1152,30-Mar-19 11:45:00,6.625,26.379,13.950,9.730,6.420
1153,30-Mar-19 12:00:00,6.625,26.369,13.950,9.880,6.430
1154,30-Mar-19 12:15:00,6.625,26.380,13.980,9.910,6.470
1155,30-Mar-19 12:30:00,6.625,26.381,13.980,9.860,6.510
1156,30-Mar-19 12:45:00,6.750,26.368,13.950,9.940,6.550
1157,30-Mar-19 13:00:00,6.750,26.365,13.980,9.890,6.500
1158,30-Mar-19 13:15:00,6.750,26.362,13.950,9.860,6.480
1159,30-Mar-19 13:30:00,6.750,26.326,13.950,9.630,6.420
1160,30-Mar-19 13:45:00,6.813,26.309,13.950,9.680,6.410
1161,30-Mar-19 14:00:00,6.813,26.331,13.950,9.490,6.440
1162,30-Mar-19 14:15:00,6.813,26.355,13.950,9.800,6.420
1163,30-Mar-19 14:30:00,6.813,26.339,13.950,9.410,6.350
1164,30-Mar-19 14:45:00,6.750,26.353,13.980,9.470,6.380
1165,30-Mar-19 15:00:00,6.813,26.343,13.950,9.560,6.310
1166,30-Mar-19 15:15:00,6.875,26.310,13.950,9.500,6.300
1167,30-Mar-19 15:30:00,6.813,26.284,13.950,9.560,6.290
1168,30-Mar-19 15:45:00,6.750,26.299,13.950,9.540,6.290
1169,30-Mar-19 16:00:00,6.688,26.324,13.950,9.380,6.320
1170,30-Mar-19 16:15:00,6.563,26.297,13.950,9.570,6.310
1171,30-Mar-19 16:30:00,6.438,26.318,13.950,9.620,6.320
1172,30-Mar-19 16:45:00,6.375,26.290,13.950,9.690,6.310
1173,30-Mar-19 17:00:00,6.375,26.303,13.950,9.470,6.320
1174,30-Mar-19 17:15:00,6.563,26.317,13.920,9.480,6.380
1175,30-Mar-19 17:30:00,6.625,26.311,13.950,9.760,6.450
1176,30-Mar-19 17:45:00,6.625,26.314,13.950,9.810,6.430
1177,30-Mar-19 18:00:00,6.750,26.309,13.950,9.840,6.630
1178,30-Mar-19 18:15:00,6.875,26.313,13.950,9.940,6.550
1179,30-Mar-19 18:30:00,6.875,26.316,13.831,9.850,6.350
1180,30-Mar-19 18:45:00,6.875,26.313,13.652,9.640,6.330
1181,30-Mar-19 19:00:00,6.750,26.316,13.414,9.590,6.350
1182,30-Mar-19 19:15:00,6.625,26.302,13.235,9.720,6.380
1183,30-Mar-19 19:30:00,6.500,26.306,13.086,9.690,6.380
1184,30-Mar-19 19:45:00,6.500,26.299,13.056,9.680,6.370
1185,30-Mar-19 20:00:00,6.500,26.304,13.056,9.670,6.440
1186,30-Mar-19 20:15:00,6.688,26.260,13.026,9.890,6.610
1187,30-Mar-19 20:30:00,6.750,26.313,13.026,9.850,6.500
1188,30-Mar-19 20:45:00,6.688,26.288,13.026,9.820,6.440
1189,30-Mar-19 21:00:00,6.563,26.288,12.996,9.740,6.480
1190,30-Mar-19 21:15:00,6.625,26.249,12.966,9.810,6.490
1191,30-Mar-19 21:30:00,6.625,26.301,12.996,9.710,6.450
1192,30-Mar-19 21:45:00,6.563,26.251,12.966,9.680,6.330
1193,30-Mar-19 22:00:00,6.563,26.286,12.996,9.580,6.330
1194,30-Mar-19 22:15:00,6.563,26.289,12.966,9.650,6.360
1195,30-Mar-19 22:30:00,6.563,26.280,12.966,9.450,6.350
1196,30-Mar-19 22:45:00,6.625,26.290,12.996,9.390,6.350
1197,30-Mar-19 23:00:00,6.625,26.295,12.937,9.630,6.540
1198,30-Mar-19 23:15:00,6.750,26.280,12.966,9.840,6.590
1199,30-Mar-19 23:30:00,6.750,26.239,12.937,9.860,6.640
1200,30-Mar-19 23:45:00,6.750,26.263,12.937,10.010,6.610
1201,31-Mar-19 00:00:00,6.688,26.289,12.966,9.920,6.550
1202,31-Mar-19 00:15:00,6.688,26.251,12.877,9.710,6.430
1203,31-Mar-19 00:30:00,6.688,26.247,12.907,9.440,6.410
1204,31-Mar-19 00:45:00,6.688,26.275,12.937,9.440,6.380
1205,31-Mar-19 01:00:00,6.688,26.252,12.907,9.390,6.420
1206,31-Mar-19 01:15:00,6.688,26.261,12.907,9.460,6.410
1207,31-Mar-19 01:30:00,6.688,26.219,12.877,9.370,6.390
1208,31-Mar-19 01:45:00,6.625,26.270,12.937,9.390,6.340
1209,31-Mar-19 02:00:00,6.688,26.261,12.907,9.410,6.480
1210,31-Mar-19 02:15:00,6.688,26.231,12.877,9.740,6.450
1211,31-Mar-19 02:30:00,6.688,26.231,12.847,9.430,6.410
1212,31-Mar-19 02:45:00,6.688,26.229,12.877,9.450,6.380
1213,31-Mar-19 03:00:00,6.688,26.253,12.907,9.540,6.370
1214,31-Mar-19 03:15:00,6.688,26.249,12.877,9.480,6.340
1215,31-Mar-19 03:30:00,6.625,26.245,12.877,9.400,6.330
1216,31-Mar-19 03:45:00,6.688,26.218,12.847,9.320,6.360
1217,31-Mar-19 04:00:00,6.750,26.212,12.877,9.350,6.510
1218,31-Mar-19 04:15:00,6.813,26.250,12.877,9.680,6.630
1219,31-Mar-19 04:30:00,6.813,26.216,12.877,9.830,6.670
1220,31-Mar-19 04:45:00,6.813,26.213,12.877,9.870,6.630
1221,31-Mar-19 05:00:00,6.813,26.249,12.877,9.780,6.480
1222,31-Mar-19 05:15:00,6.813,26.254,12.847,9.660,6.430
1223,31-Mar-19 05:30:00,6.813,26.260,12.877,9.550,6.360
1224,31-Mar-19 05:45:00,6.688,26.229,12.847,9.380,6.340
1225,31-Mar-19 06:00:00,6.563,26.266,12.907,9.310,6.330
1226,31-Mar-19 06:15:00,6.563,26.268,12.817,9.350,6.370
1227,31-Mar-19 06:30:00,6.625,26.260,12.817,9.450,6.380
1228,31-Mar-19 06:45:00,6.625,26.258,12.847,9.480,6.390
1229,31-Mar-19 07:00:00,6.625,26.264,12.847,9.590,6.450
1230,31-Mar-19 07:15:00,6.625,26.265,12.817,9.560,6.440
1231,31-Mar-19 07:30:00,6.563,26.278,12.847,9.550,6.440
1232,31-Mar-19 07:45:00,6.688,26.275,12.817,9.500,6.430
1233,31-Mar-19 08:00:00,6.625,26.256,12.817,9.490,6.390
1234,31-Mar-19 08:15:00,6.625,26.260,12.788,9.480,6.410
1235,31-Mar-19 08:30:00,6.625,26.299,12.907,9.370,6.430
1236,31-Mar-19 08:45:00,6.625,26.294,12.996,9.550,6.490
1237,31-Mar-19 09:00:00,6.625,26.299,13.473,9.430,6.460
1238,31-Mar-19 09:15:00,6.688,26.269,13.920,9.640,6.460
1239,31-Mar-19 09:30:00,6.750,26.294,13.891,9.660,6.520
1240,31-Mar-19 09:45:00,6.875,26.321,13.891,9.610,6.470
1241,31-Mar-19 10:00:00,6.813,26.292,13.920,9.710,6.440
1242,31-Mar-19 10:15:00,6.688,26.302,13.920,9.590,6.420
1243,31-Mar-19 10:30:00,6.563,26.270,13.920,9.550,6.450
1244,31-Mar-19 10:45:00,6.625,26.306,13.950,9.640,6.460
1245,31-Mar-19 11:00:00,6.563,26.321,13.950,9.610,6.460
1246,31-Mar-19 11:15:00,6.625,26.301,13.950,9.660,6.490
1247,31-Mar-19 11:30:00,6.625,26.330,13.950,9.660,6.470
1248,31-Mar-19 11:45:00,6.688,26.319,13.950,9.470,6.470
1249,31-Mar-19 12:00:00,6.563,26.332,13.950,9.450,6.420
1250,31-Mar-19 12:15:00,6.563,26.341,13.980,9.360,6.440
1251,31-Mar-19 12:30:00,6.563,26.315,13.950,9.470,6.430
1252,31-Mar-19 12:45:00,6.625,26.334,13.980,9.340,6.400
1253,31-Mar-19 13:00:00,6.563,26.345,13.950,9.200,6.430
1254,31-Mar-19 13:15:00,6.625,26.350,13.980,9.350,6.500
1255,31-Mar-19 13:30:00,6.625,26.332,13.980,9.560,6.600
1256,31-Mar-19 13:45:00,6.750,26.331,13.980,9.790,6.710
1257,31-Mar-19 14:00:00,6.750,26.347,13.980,9.830,6.570
1258,31-Mar-19 14:15:00,6.750,26.339,13.980,9.670,6.470
1259,31-Mar-19 14:30:00,8.125,26.382,13.980,9.690,6.590
1260,31-Mar-19 14:45:00,6.813,26.318,13.980,9.650,6.560
1261,31-Mar-19 15:00:00,6.813,26.340,13.980,9.750,6.670
1262,31-Mar-19 15:15:00,6.875,26.347,13.950,9.790,6.620
1263,31-Mar-19 15:30:00,6.938,26.345,13.980,9.780,6.460
1264,31-Mar-19 15:45:00,6.938,26.346,13.980,9.370,6.430
1265,31-Mar-19 16:00:00,6.938,26.329,13.980,9.240,6.460
1266,31-Mar-19 16:15:00,6.938,26.353,13.980,9.510,6.460
1267,31-Mar-19 16:30:00,6.938,26.347,13.980,9.340,6.380
1268,31-Mar-19 16:45:00,7.000,26.359,13.950,9.290,6.370
1269,31-Mar-19 17:00:00,6.938,26.355,13.980,9.350,6.450
1270,31-Mar-19 17:15:00,6.750,26.358,13.950,9.490,6.440
1271,31-Mar-19 17:30:00,6.688,26.365,13.950,9.530,6.440
1272,31-Mar-19 17:45:00,6.563,26.364,13.980,9.460,6.390
1273,31-Mar-19 18:00:00,6.563,26.366,13.980,9.430,6.410
1274,31-Mar-19 18:15:00,6.563,26.329,13.831,9.210,6.400
1275,31-Mar-19 18:30:00,6.625,26.386,13.622,9.270,6.480
1276,31-Mar-19 18:45:00,6.688,26.374,13.414,9.580,6.500
1277,31-Mar-19 19:00:00,6.688,26.382,13.354,9.450,6.530
1278,31-Mar-19 19:15:00,6.750,26.389,13.175,9.600,6.580
1279,31-Mar-19 19:30:00,6.813,26.393,13.086,9.680,6.560
1280,31-Mar-19 19:45:00,6.813,26.366,12.996,9.430,6.540
1281,31-Mar-19 20:00:00,6.875,26.383,12.996,9.370,6.510
1282,31-Mar-19 20:15:00,6.875,26.405,12.966,9.400,6.540
1283,31-Mar-19 20:30:00,6.750,26.384,12.996,9.540,6.550
1284,31-Mar-19 20:45:00,6.750,26.395,12.966,9.490,6.480
1285,31-Mar-19 21:00:00,6.625,26.373,12.937,9.370,6.450
1286,31-Mar-19 21:15:00,6.625,26.417,12.937,9.350,6.440
1287,31-Mar-19 21:30:00,6.625,26.420,12.937,9.260,6.430
1288,31-Mar-19 21:45:00,6.688,26.406,12.937,9.150,6.430
1289,31-Mar-19 22:00:00,6.813,26.387,12.937,9.180,6.480
1290,31-Mar-19 22:15:00,6.875,26.386,12.877,9.200,6.500
1291,31-Mar-19 22:30:00,6.875,26.419,12.907,9.260,6.480
1292,31-Mar-19 22:45:00,6.813,26.414,12.907,9.220,6.470
1293,31-Mar-19 23:00:00,6.750,26.420,12.907,9.350,6.550
1294,31-Mar-19 23:15:00,6.750,26.434,12.907,9.560,6.510
1295,31-Mar-19 23:30:00,6.688,26.441,12.907,9.380,6.470
1296,31-Mar-19 23:45:00,6.688,26.442,12.877,9.230,6.480
1297,1-Apr-19 00:00:00,6.750,26.448,12.907,9.360,6.460
1298,1-Apr-19 00:15:00,6.813,26.448,12.847,9.250,6.470
1299,1-Apr-19 00:30:00,6.875,26.447,12.877,9.290,6.500
1300,1-Apr-19 00:45:00,6.875,26.439,12.847,9.330,6.520
1301,1-Apr-19 01:00:00,6.813,26.433,12.847,9.500,6.590
1302,1-Apr-19 01:15:00,6.813,26.453,12.847,9.660,6.560
1303,1-Apr-19 01:30:00,6.813,26.424,12.817,9.530,6.530
1304,1-Apr-19 01:45:00,6.813,26.437,12.817,9.350,6.430
1305,1-Apr-19 02:00:00,6.813,26.478,12.817,9.260,6.400
1306,1-Apr-19 02:15:00,6.750,26.437,12.788,9.210,6.410
1307,1-Apr-19 02:30:00,6.625,26.460,12.817,9.270,6.430
1308,1-Apr-19 02:45:00,6.563,26.465,12.847,9.260,6.440
1309,1-Apr-19 03:00:00,6.688,26.446,12.788,9.200,6.450
1310,1-Apr-19 03:15:00,6.688,26.446,12.758,9.240,6.490
1311,1-Apr-19 03:30:00,6.750,26.467,12.788,9.320,6.530
1312,1-Apr-19 03:45:00,6.750,26.438,12.788,9.510,6.580
1313,1-Apr-19 04:00:00,6.750,26.441,12.788,9.530,6.560
1314,1-Apr-19 04:15:00,6.750,26.467,12.788,9.560,6.610
1315,1-Apr-19 04:30:00,6.750,26.444,12.788,9.710,6.620
1316,1-Apr-19 04:45:00,6.813,26.453,12.758,9.440,6.580
1317,1-Apr-19 05:00:00,6.875,26.476,12.788,9.370,6.580
1318,1-Apr-19 05:15:00,6.875,26.463,12.728,9.320,6.620
1319,1-Apr-19 05:30:00,6.875,26.463,12.728,9.420,6.600
1320,1-Apr-19 05:45:00,7.000,26.425,12.728,9.580,6.650
1321,1-Apr-19 06:00:00,7.000,26.484,12.728,9.680,6.690
1322,1-Apr-19 06:15:00,8.250,26.518,12.579,9.790,6.860
1323,1-Apr-19 06:30:00,7.063,26.459,12.698,9.800,6.650
1324,1-Apr-19 06:45:00,7.000,26.451,12.698,9.340,6.440
1325,1-Apr-19 07:00:00,7.000,26.482,12.728,9.270,6.410
1326,1-Apr-19 07:15:00,7.000,26.470,12.668,9.240,6.430
1327,1-Apr-19 07:30:00,7.000,26.478,12.668,9.210,6.410
1328,1-Apr-19 07:45:00,7.063,26.500,12.698,9.220,6.430
1329,1-Apr-19 08:00:00,6.875,26.495,12.698,9.200,6.450
1330,1-Apr-19 08:15:00,6.688,26.491,12.728,9.490,6.460
1331,1-Apr-19 08:30:00,6.688,26.508,12.847,9.130,6.500
1332,1-Apr-19 08:45:00,6.875,26.512,12.996,9.160,6.470
1333,1-Apr-19 09:00:00,6.875,26.508,13.175,9.290,6.470
1334,1-Apr-19 09:15:00,6.875,26.489,13.354,9.380,6.500
1335,1-Apr-19 09:30:00,6.813,26.502,13.533,9.390,6.510
1336,1-Apr-19 09:45:00,6.813,26.487,13.682,9.190,6.480
1337,1-Apr-19 10:00:00,6.813,26.503,13.771,9.170,6.480
1338,1-Apr-19 10:15:00,6.750,26.521,13.831,9.280,6.470
1339,1-Apr-19 10:30:00,6.750,26.522,13.831,9.120,6.470
1340,1-Apr-19 10:45:00,6.750,26.535,13.891,9.110,6.540
1341,1-Apr-19 11:00:00,6.750,26.520,13.891,9.160,6.520
1342,1-Apr-19 11:15:00,6.813,26.519,13.920,9.110,6.510
1343,1-Apr-19 11:30:00,6.813,26.527,13.920,9.080,6.510
1344,1-Apr-19 11:45:00,6.813,26.530,13.920,9.100,6.510
1345,1-Apr-19 12:00:00,6.813,26.493,13.920,9.080,6.490
1346,1-Apr-19 12:15:00,6.813,26.521,13.950,9.090,6.490
1347,1-Apr-19 12:30:00,6.813,26.523,13.950,9.090,6.500
1348,1-Apr-19 12:45:00,6.875,26.458,13.950,9.090,6.530
1349,1-Apr-19 13:00:00,6.875,26.486,13.950,9.500,6.640
1350,1-Apr-19 13:15:00,6.875,26.505,13.950,9.540,6.620
1351,1-Apr-19 13:30:00,6.875,26.496,13.980,9.570,6.620
1352,1-Apr-19 13:45:00,6.875,26.502,13.950,9.570,6.580
1353,1-Apr-19 14:00:00,6.875,26.481,13.920,9.350,6.550
1354,1-Apr-19 14:15:00,6.875,26.491,13.980,9.280,6.520
1355,1-Apr-19 14:30:00,6.875,26.491,13.980,9.160,6.530
1356,1-Apr-19 14:45:00,8.250,26.528,13.980,9.270,6.690
1357,1-Apr-19 15:00:00,6.938,26.461,13.950,9.300,6.580
1358,1-Apr-19 15:15:00,6.813,26.475,13.950,9.590,6.580
1359,1-Apr-19 15:30:00,6.750,26.483,13.950,9.590,6.580
1360,1-Apr-19 15:45:00,6.750,26.466,13.950,9.420,6.610
1361,1-Apr-19 16:00:00,6.750,26.492,13.980,9.500,6.620
1362,1-Apr-19 16:15:00,6.813,26.467,13.980,9.580,6.630
1363,1-Apr-19 16:30:00,6.813,26.477,13.950,9.650,6.660
1364,1-Apr-19 16:45:00,6.813,26.482,13.950,9.360,6.630
1365,1-Apr-19 17:00:00,6.813,26.471,13.980,9.280,6.620
1366,1-Apr-19 17:15:00,6.813,26.481,13.950,9.330,6.620
1367,1-Apr-19 17:30:00,6.875,26.469,13.950,9.470,6.660
1368,1-Apr-19 17:45:00,6.875,26.480,13.950,9.530,6.630
1369,1-Apr-19 18:00:00,6.875,26.479,13.980,9.350,6.660
1370,1-Apr-19 18:15:00,6.875,26.478,13.950,9.340,6.640
1371,1-Apr-19 18:30:00,6.938,26.480,13.801,9.360,6.610
1372,1-Apr-19 18:45:00,7.000,26.485,13.771,9.310,6.530
1373,1-Apr-19 19:00:00,7.000,26.490,13.473,8.970,6.520
1374,1-Apr-19 19:15:00,6.938,26.486,13.414,9.220,6.530
1375,1-Apr-19 19:30:00,7.000,26.477,13.205,9.170,6.450
1376,1-Apr-19 19:45:00,7.063,26.470,13.086,8.910,6.530
1377,1-Apr-19 20:00:00,7.000,26.458,13.056,8.970,6.520
1378,1-Apr-19 20:15:00,7.000,26.491,13.056,8.910,6.500
1379,1-Apr-19 20:30:00,7.000,26.496,13.026,9.180,6.500
1380,1-Apr-19 20:45:00,6.938,26.479,12.996,9.270,6.480
1381,1-Apr-19 21:00:00,6.938,26.489,12.996,9.120,6.470
1382,1-Apr-19 21:15:00,6.938,26.490,12.966,9.120,6.510
1383,1-Apr-19 21:30:00,6.938,26.504,12.966,9.160,6.560
1384,1-Apr-19 21:45:00,6.938,26.507,12.966,9.200,6.590
1385,1-Apr-19 22:00:00,7.000,26.503,12.966,9.340,6.590
1386,1-Apr-19 22:15:00,7.000,26.474,12.937,9.280,6.540
1387,1-Apr-19 22:30:00,7.000,26.507,12.937,9.120,6.430
1388,1-Apr-19 22:45:00,6.750,26.501,12.937,9.120,6.440
1389,1-Apr-19 23:00:00,6.688,26.482,12.937,9.200,6.450
1390,1-Apr-19 23:15:00,6.625,26.513,12.907,9.120,6.460
1391,1-Apr-19 23:30:00,6.688,26.500,12.907,8.990,6.480
1392,1-Apr-19 23:45:00,6.688,26.486,12.907,8.980,6.480
1393,2-Apr-19 00:00:00,6.750,26.479,12.877,9.040,6.550
1394,2-Apr-19 00:15:00,6.750,26.501,12.877,9.130,6.540
