
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000000,-0.000189,0.995379,-0.000032,0.003576,0.347366,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:38,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:38,1.000000,0.130000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230019 ,,Modbus Addr., 1 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 130"
Sensor Name,FCR DO (1),,Uploaded,"Aqua4Plus 1.9.10"
File Name,DO_8m_20190208,,Exported,"Aqua4Plus 1.9.10"
# Records,  3631 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,4.250,26.193,12.639,11.020,4.130,
,Maximum,6.813,26.722,14.010,13.210,6.290,
,Mean,5.104,26.457,13.220,12.088,5.058,
,Variance,0.1800,0.0102,0.2307,0.2508,0.1533,
,Std Deviation,0.4242,0.1008,0.4803,0.5008,0.3915,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
2715,8-Mar-19 21:30:00,4.938,26.475,12.847,11.780,4.900
2716,8-Mar-19 21:45:00,4.938,26.474,12.847,11.770,4.910
2717,8-Mar-19 22:00:00,4.938,26.475,12.817,11.790,4.910
2718,8-Mar-19 22:15:00,4.938,26.482,12.817,11.820,4.910
2719,8-Mar-19 22:30:00,4.938,26.481,12.817,11.820,4.910
2720,8-Mar-19 22:45:00,4.938,26.463,12.817,11.830,4.910
2721,8-Mar-19 23:00:00,4.938,26.475,12.788,11.820,4.910
2722,8-Mar-19 23:15:00,4.938,26.467,12.788,11.820,4.920
2723,8-Mar-19 23:30:00,4.938,26.463,12.788,11.810,4.900
2724,8-Mar-19 23:45:00,4.938,26.477,12.788,11.790,4.910
2725,9-Mar-19 00:00:00,4.938,26.466,12.788,11.780,4.900
2726,9-Mar-19 00:15:00,4.938,26.453,12.728,11.770,4.900
2727,9-Mar-19 00:30:00,4.938,26.461,12.758,11.780,4.900
2728,9-Mar-19 00:45:00,4.938,26.451,12.788,11.800,4.900
2729,9-Mar-19 01:00:00,5.000,26.453,12.758,11.820,4.910
2730,9-Mar-19 01:15:00,5.000,26.469,12.758,11.790,4.930
2731,9-Mar-19 01:30:00,5.000,26.464,12.758,11.800,4.960
2732,9-Mar-19 01:45:00,5.063,26.461,12.758,11.810,5.000
2733,9-Mar-19 02:00:00,5.125,26.465,12.788,11.810,5.010
2734,9-Mar-19 02:15:00,5.063,26.470,12.758,11.810,4.990
2735,9-Mar-19 02:30:00,5.063,26.452,12.758,11.820,4.940
2736,9-Mar-19 02:45:00,5.063,26.459,12.758,11.770,4.910
2737,9-Mar-19 03:00:00,5.063,26.465,12.758,11.730,4.990
2738,9-Mar-19 03:15:00,5.125,26.450,12.758,11.720,4.930
2739,9-Mar-19 03:30:00,5.000,26.466,12.758,11.760,4.900
2740,9-Mar-19 03:45:00,5.000,26.461,12.758,11.760,4.900
2741,9-Mar-19 04:00:00,4.938,26.442,12.758,11.730,4.900
2742,9-Mar-19 04:15:00,4.938,26.466,12.758,11.730,4.890
2743,9-Mar-19 04:30:00,4.938,26.464,12.758,11.760,4.900
2744,9-Mar-19 04:45:00,4.875,26.435,12.758,11.780,4.900
2745,9-Mar-19 05:00:00,4.875,26.467,12.758,11.780,4.900
2746,9-Mar-19 05:15:00,4.875,26.462,12.758,11.810,4.910
2747,9-Mar-19 05:30:00,4.938,26.462,12.758,11.780,4.910
2748,9-Mar-19 05:45:00,4.938,26.472,12.758,11.830,4.910
2749,9-Mar-19 06:00:00,4.938,26.486,12.788,11.780,4.910
2750,9-Mar-19 06:15:00,4.875,26.467,12.758,11.730,4.900
2751,9-Mar-19 06:30:00,4.875,26.474,12.758,11.780,4.900
2752,9-Mar-19 06:45:00,4.875,26.488,12.788,11.810,4.900
2753,9-Mar-19 07:00:00,4.938,26.481,12.698,11.820,4.910
2754,9-Mar-19 07:15:00,4.938,26.492,12.728,11.820,4.910
2755,9-Mar-19 07:30:00,4.938,26.484,12.728,11.780,4.910
2756,9-Mar-19 07:45:00,4.938,26.470,12.817,11.780,4.920
2757,9-Mar-19 08:00:00,4.938,26.502,12.966,11.810,4.940
2758,9-Mar-19 08:15:00,4.938,26.508,13.175,11.810,4.930
2759,9-Mar-19 08:30:00,4.938,26.506,13.533,11.800,4.930
2760,9-Mar-19 08:45:00,6.313,26.540,13.652,11.770,5.020
2761,9-Mar-19 09:00:00,5.000,26.516,13.950,11.770,4.970
2762,9-Mar-19 09:15:00,4.938,26.513,13.950,11.800,4.940
2763,9-Mar-19 09:30:00,4.938,26.507,13.950,11.810,4.940
2764,9-Mar-19 09:45:00,4.938,26.511,13.950,11.790,4.940
2765,9-Mar-19 10:00:00,4.938,26.503,13.950,11.810,4.940
2766,9-Mar-19 10:15:00,4.938,26.503,13.950,11.790,4.950
2767,9-Mar-19 10:30:00,4.938,26.503,13.950,11.790,4.940
2768,9-Mar-19 10:45:00,5.000,26.495,13.950,11.790,4.940
2769,9-Mar-19 11:00:00,4.938,26.508,13.950,11.790,4.940
2770,9-Mar-19 11:15:00,4.938,26.496,13.950,11.770,4.940
2771,9-Mar-19 11:30:00,4.938,26.506,13.950,11.770,4.940
2772,9-Mar-19 11:45:00,4.938,26.518,13.950,11.750,4.950
2773,9-Mar-19 12:00:00,4.938,26.501,13.950,11.750,4.960
2774,9-Mar-19 12:15:00,4.938,26.509,13.950,11.770,4.960
2775,9-Mar-19 12:30:00,4.938,26.493,13.950,11.750,4.960
2776,9-Mar-19 12:45:00,5.000,26.512,13.950,11.740,4.960
2777,9-Mar-19 13:00:00,5.000,26.510,13.920,11.760,4.960
2778,9-Mar-19 13:15:00,4.938,26.492,13.950,11.660,4.960
2779,9-Mar-19 13:30:00,4.938,26.497,13.950,11.750,4.960
2780,9-Mar-19 13:45:00,4.938,26.491,13.920,11.740,4.980
2781,9-Mar-19 14:00:00,5.000,26.501,13.920,11.720,4.980
2782,9-Mar-19 14:15:00,5.000,26.500,13.920,11.710,4.990
2783,9-Mar-19 14:30:00,5.000,26.460,13.891,11.690,4.990
2784,9-Mar-19 14:45:00,5.000,26.482,13.891,11.770,4.990
2785,9-Mar-19 15:00:00,5.000,26.458,13.891,11.790,4.990
2786,9-Mar-19 15:15:00,5.000,26.488,13.891,11.790,4.980
2787,9-Mar-19 15:30:00,5.000,26.485,13.771,11.780,4.980
2788,9-Mar-19 15:45:00,5.000,26.460,13.831,11.730,4.980
2789,9-Mar-19 16:00:00,5.000,26.475,13.771,11.770,4.990
2790,9-Mar-19 16:15:00,5.000,26.449,13.652,11.760,4.980
2791,9-Mar-19 16:30:00,5.000,26.458,13.682,11.790,4.980
2792,9-Mar-19 16:45:00,5.000,26.467,13.473,11.790,4.970
2793,9-Mar-19 17:00:00,5.000,26.470,13.384,11.760,4.980
2794,9-Mar-19 17:15:00,5.000,26.491,13.235,11.700,4.970
2795,9-Mar-19 17:30:00,5.000,26.481,13.175,11.730,4.970
2796,9-Mar-19 17:45:00,4.938,26.444,13.086,11.720,4.960
2797,9-Mar-19 18:00:00,4.938,26.452,13.056,11.750,4.950
2798,9-Mar-19 18:15:00,4.938,26.471,13.026,11.760,4.960
2799,9-Mar-19 18:30:00,4.938,26.465,12.996,11.750,4.960
2800,9-Mar-19 18:45:00,4.938,26.454,13.026,11.740,4.950
2801,9-Mar-19 19:00:00,5.000,26.401,12.996,11.770,4.960
2802,9-Mar-19 19:15:00,4.938,26.480,12.996,11.720,4.960
2803,9-Mar-19 19:30:00,5.000,26.478,12.996,11.720,4.960
2804,9-Mar-19 19:45:00,5.000,26.473,12.996,11.730,4.960
2805,9-Mar-19 20:00:00,5.000,26.475,12.966,11.720,4.960
2806,9-Mar-19 20:15:00,5.000,26.489,12.937,11.750,4.970
2807,9-Mar-19 20:30:00,5.000,26.495,12.937,11.740,4.970
2808,9-Mar-19 20:45:00,5.000,26.477,12.966,11.740,4.980
2809,9-Mar-19 21:00:00,5.000,26.465,12.937,11.790,4.990
2810,9-Mar-19 21:15:00,5.000,26.451,12.907,11.720,5.030
2811,9-Mar-19 21:30:00,5.000,26.452,12.907,11.730,5.020
2812,9-Mar-19 21:45:00,5.000,26.475,12.937,11.730,5.030
2813,9-Mar-19 22:00:00,5.000,26.480,12.937,11.740,5.040
2814,9-Mar-19 22:15:00,5.000,26.479,12.907,11.730,5.030
2815,9-Mar-19 22:30:00,5.000,26.467,12.907,11.710,5.030
2816,9-Mar-19 22:45:00,5.000,26.475,12.907,11.710,5.020
2817,9-Mar-19 23:00:00,5.000,26.473,12.907,11.720,5.030
2818,9-Mar-19 23:15:00,5.000,26.446,12.877,11.750,5.030
2819,9-Mar-19 23:30:00,5.000,26.466,12.907,11.730,5.030
2820,9-Mar-19 23:45:00,5.000,26.459,12.877,11.730,5.040
2821,10-Mar-19 00:00:00,5.000,26.443,12.877,11.750,5.050
2822,10-Mar-19 00:15:00,5.000,26.461,12.877,11.760,5.040
2823,10-Mar-19 00:30:00,5.000,26.459,12.847,11.760,5.030
2824,10-Mar-19 00:45:00,5.000,26.437,12.877,11.770,5.030
2825,10-Mar-19 01:00:00,5.000,26.461,12.877,11.800,5.030
2826,10-Mar-19 01:15:00,5.000,26.454,12.847,11.800,5.030
2827,10-Mar-19 01:30:00,5.000,26.449,12.847,11.760,5.040
2828,10-Mar-19 01:45:00,5.000,26.406,12.847,11.790,5.030
2829,10-Mar-19 02:00:00,5.000,26.411,12.847,11.780,5.040
2830,10-Mar-19 02:15:00,5.000,26.454,12.847,11.780,5.050
2831,10-Mar-19 02:30:00,5.000,26.437,12.847,11.730,5.030
2832,10-Mar-19 02:45:00,5.000,26.432,12.877,11.730,5.030
2833,10-Mar-19 03:00:00,5.000,26.403,12.847,11.790,5.020
2834,10-Mar-19 03:15:00,5.000,26.452,12.847,11.790,5.000
2835,10-Mar-19 03:30:00,5.000,26.455,12.877,11.790,5.000
2836,10-Mar-19 03:45:00,5.000,26.420,12.847,11.780,5.020
2837,10-Mar-19 04:00:00,5.000,26.426,12.847,11.770,5.020
2838,10-Mar-19 04:15:00,5.000,26.426,12.817,11.740,5.030
2839,10-Mar-19 04:30:00,5.000,26.436,12.847,11.780,5.020
2840,10-Mar-19 04:45:00,5.000,26.428,12.847,11.750,5.020
2841,10-Mar-19 05:00:00,5.000,26.430,12.847,11.770,5.010
2842,10-Mar-19 05:15:00,5.000,26.436,12.817,11.750,5.020
2843,10-Mar-19 05:30:00,5.000,26.435,12.817,11.750,5.010
2844,10-Mar-19 05:45:00,5.000,26.419,12.817,11.720,5.030
2845,10-Mar-19 06:00:00,5.000,26.442,12.817,11.750,5.020
2846,10-Mar-19 06:15:00,5.000,26.434,12.788,11.730,5.020
2847,10-Mar-19 06:30:00,6.188,26.467,12.698,11.670,5.100
2848,10-Mar-19 06:45:00,5.063,26.435,12.788,11.700,5.060
2849,10-Mar-19 07:00:00,5.000,26.437,12.788,11.730,5.030
2850,10-Mar-19 07:15:00,5.000,26.430,12.758,11.740,5.030
2851,10-Mar-19 07:30:00,5.000,26.411,12.877,11.760,5.030
2852,10-Mar-19 07:45:00,5.000,26.406,13.056,11.750,5.040
2853,10-Mar-19 08:00:00,5.000,26.434,13.354,11.750,5.020
2854,10-Mar-19 08:15:00,5.000,26.433,13.741,11.740,5.020
2855,10-Mar-19 08:30:00,5.000,26.437,13.950,11.740,5.020
2856,10-Mar-19 08:45:00,5.000,26.433,13.950,11.770,5.020
2857,10-Mar-19 09:00:00,5.000,26.432,13.950,11.780,5.020
2858,10-Mar-19 09:15:00,5.000,26.430,13.950,11.770,5.020
2859,10-Mar-19 09:30:00,5.000,26.421,13.950,11.750,5.040
2860,10-Mar-19 09:45:00,5.000,26.425,13.920,11.770,5.030
2861,10-Mar-19 10:00:00,5.000,26.423,13.950,11.760,5.030
2862,10-Mar-19 10:15:00,5.000,26.427,13.980,11.740,5.040
2863,10-Mar-19 10:30:00,5.000,26.431,13.950,11.760,5.030
2864,10-Mar-19 10:45:00,5.000,26.420,13.950,11.750,5.030
2865,10-Mar-19 11:00:00,5.000,26.417,13.950,11.750,5.030
2866,10-Mar-19 11:15:00,5.000,26.411,13.950,11.740,5.030
2867,10-Mar-19 11:30:00,5.063,26.405,13.950,11.730,5.050
2868,10-Mar-19 11:45:00,5.000,26.353,13.950,11.750,5.040
2869,10-Mar-19 12:00:00,5.063,26.381,13.980,11.760,5.040
2870,10-Mar-19 12:15:00,5.063,26.405,13.950,11.750,5.040
2871,10-Mar-19 12:30:00,5.000,26.386,13.950,11.740,5.040
2872,10-Mar-19 12:45:00,5.063,26.398,13.980,11.720,5.040
2873,10-Mar-19 13:00:00,5.000,26.390,13.980,11.730,5.040
2874,10-Mar-19 13:15:00,5.000,26.405,13.980,11.710,5.040
2875,10-Mar-19 13:30:00,5.000,26.400,13.980,11.730,5.040
2876,10-Mar-19 13:45:00,5.000,26.388,13.950,11.730,5.040
2877,10-Mar-19 14:00:00,5.000,26.388,13.980,11.720,5.040
2878,10-Mar-19 14:15:00,5.000,26.380,13.950,11.730,5.040
2879,10-Mar-19 14:30:00,5.000,26.394,13.950,11.720,5.030
2880,10-Mar-19 14:45:00,5.000,26.388,13.950,11.740,5.030
2881,10-Mar-19 15:00:00,5.000,26.386,13.980,11.750,5.030
2882,10-Mar-19 15:15:00,5.000,26.383,13.980,11.740,5.030
2883,10-Mar-19 15:30:00,5.000,26.379,13.950,11.730,5.040
2884,10-Mar-19 15:45:00,5.000,26.384,13.980,11.730,5.040
2885,10-Mar-19 16:00:00,5.000,26.388,13.980,11.720,5.030
2886,10-Mar-19 16:15:00,6.438,26.423,13.980,11.710,5.130
2887,10-Mar-19 16:30:00,5.125,26.394,13.950,11.680,5.070
2888,10-Mar-19 16:45:00,5.063,26.386,13.950,11.720,5.040
2889,10-Mar-19 17:00:00,5.063,26.389,13.950,11.710,5.030
2890,10-Mar-19 17:15:00,5.000,26.393,13.950,11.730,5.020
2891,10-Mar-19 17:30:00,5.000,26.392,13.861,11.720,5.030
2892,10-Mar-19 17:45:00,5.000,26.400,13.741,11.700,5.030
2893,10-Mar-19 18:00:00,5.000,26.400,13.712,11.650,5.030
2894,10-Mar-19 18:15:00,5.000,26.385,13.145,11.670,5.030
2895,10-Mar-19 18:30:00,5.000,26.392,13.086,11.700,5.030
2896,10-Mar-19 18:45:00,5.000,26.360,13.086,11.720,4.950
2897,10-Mar-19 19:00:00,5.000,26.415,13.086,11.870,4.930
2898,10-Mar-19 19:15:00,4.938,26.417,13.056,11.810,4.990
2899,10-Mar-19 19:30:00,5.000,26.406,13.056,11.750,4.980
2900,10-Mar-19 19:45:00,4.938,26.420,13.056,11.790,4.950
2901,10-Mar-19 20:00:00,4.938,26.424,13.056,11.800,4.970
2902,10-Mar-19 20:15:00,5.063,26.394,13.026,11.780,5.050
2903,10-Mar-19 20:30:00,5.125,26.410,12.996,11.780,5.030
2904,10-Mar-19 20:45:00,5.125,26.434,13.026,11.770,5.020
2905,10-Mar-19 21:00:00,5.063,26.431,13.026,11.750,4.990
2906,10-Mar-19 21:15:00,5.063,26.431,12.996,11.730,5.050
2907,10-Mar-19 21:30:00,5.063,26.402,12.996,11.740,5.060
2908,10-Mar-19 21:45:00,5.063,26.453,13.026,11.730,5.050
2909,10-Mar-19 22:00:00,5.063,26.452,13.026,11.760,5.000
2910,10-Mar-19 22:15:00,5.000,26.448,12.996,11.860,4.900
2911,10-Mar-19 22:30:00,4.938,26.441,12.996,11.920,4.900
2912,10-Mar-19 22:45:00,4.938,26.442,12.996,11.900,4.900
2913,10-Mar-19 23:00:00,4.938,26.452,12.996,11.890,4.890
2914,10-Mar-19 23:15:00,4.938,26.446,12.937,11.880,4.910
2915,10-Mar-19 23:30:00,4.938,26.445,12.966,11.850,4.960
2916,10-Mar-19 23:45:00,4.938,26.457,12.966,11.830,4.960
2917,11-Mar-19 00:00:00,4.938,26.454,12.966,11.840,4.940
2918,11-Mar-19 00:15:00,6.188,26.494,12.817,11.800,5.010
2919,11-Mar-19 00:30:00,5.000,26.456,12.907,11.850,4.940
2920,11-Mar-19 00:45:00,5.000,26.451,12.907,11.880,4.920
2921,11-Mar-19 01:00:00,4.938,26.453,12.907,11.850,4.940
2922,11-Mar-19 01:15:00,4.938,26.454,12.877,11.830,4.940
2923,11-Mar-19 01:30:00,4.938,26.457,12.907,11.840,4.930
2924,11-Mar-19 01:45:00,4.938,26.459,12.907,11.860,4.940
2925,11-Mar-19 02:00:00,4.938,26.468,12.907,11.870,4.950
2926,11-Mar-19 02:15:00,4.938,26.466,12.877,11.840,4.960
2927,11-Mar-19 02:30:00,4.938,26.465,12.877,11.810,4.990
2928,11-Mar-19 02:45:00,5.000,26.463,12.907,11.770,5.020
2929,11-Mar-19 03:00:00,5.063,26.465,12.907,11.760,5.060
2930,11-Mar-19 03:15:00,5.063,26.472,12.877,11.740,5.080
2931,11-Mar-19 03:30:00,5.063,26.444,12.877,11.750,5.100
2932,11-Mar-19 03:45:00,5.125,26.441,12.877,11.730,5.090
2933,11-Mar-19 04:00:00,5.125,26.467,12.877,11.760,5.070
2934,11-Mar-19 04:15:00,5.125,26.454,12.847,11.770,5.080
2935,11-Mar-19 04:30:00,5.125,26.456,12.877,11.770,5.030
2936,11-Mar-19 04:45:00,5.125,26.469,12.877,11.770,5.030
2937,11-Mar-19 05:00:00,5.063,26.453,12.847,11.760,5.040
2938,11-Mar-19 05:15:00,5.000,26.469,12.817,11.770,5.040
2939,11-Mar-19 05:30:00,5.063,26.433,12.817,11.770,5.010
2940,11-Mar-19 05:45:00,5.000,26.492,12.877,11.770,5.010
2941,11-Mar-19 06:00:00,5.000,26.500,12.847,11.790,5.000
2942,11-Mar-19 06:15:00,5.000,26.476,12.817,11.800,5.000
2943,11-Mar-19 06:30:00,5.000,26.469,12.847,11.740,5.030
2944,11-Mar-19 06:45:00,5.000,26.469,12.847,11.740,5.050
2945,11-Mar-19 07:00:00,5.063,26.500,12.817,11.740,5.050
2946,11-Mar-19 07:15:00,5.000,26.494,12.817,11.740,5.030
2947,11-Mar-19 07:30:00,5.000,26.491,12.817,11.760,5.010
2948,11-Mar-19 07:45:00,5.000,26.519,12.877,11.760,5.010
2949,11-Mar-19 08:00:00,5.000,26.516,12.847,11.750,5.010
2950,11-Mar-19 08:15:00,5.000,26.504,12.877,11.770,5.020
2951,11-Mar-19 08:30:00,5.000,26.520,13.145,11.750,5.030
2952,11-Mar-19 08:45:00,5.000,26.519,13.384,11.730,5.030
2953,11-Mar-19 09:00:00,5.000,26.511,13.473,11.730,5.030
2954,11-Mar-19 09:15:00,5.000,26.505,13.741,11.740,5.040
2955,11-Mar-19 09:30:00,5.000,26.487,13.861,11.750,5.050
2956,11-Mar-19 09:45:00,5.063,26.456,13.861,11.750,5.050
2957,11-Mar-19 10:00:00,5.063,26.483,13.950,11.740,5.040
2958,11-Mar-19 10:15:00,5.063,26.499,13.920,11.740,5.040
2959,11-Mar-19 10:30:00,5.063,26.480,13.950,11.750,5.020
2960,11-Mar-19 10:45:00,5.063,26.498,13.950,11.750,5.030
2961,11-Mar-19 11:00:00,5.063,26.465,13.920,11.750,5.010
2962,11-Mar-19 11:15:00,5.000,26.485,13.950,11.730,5.010
2963,11-Mar-19 11:30:00,5.000,26.496,13.950,11.750,5.010
2964,11-Mar-19 11:45:00,5.000,26.489,13.950,11.740,5.010
2965,11-Mar-19 12:00:00,5.000,26.493,13.950,11.720,5.010
2966,11-Mar-19 12:15:00,5.000,26.466,13.950,11.710,5.010
2967,11-Mar-19 12:30:00,5.000,26.478,13.980,11.720,5.010
2968,11-Mar-19 12:45:00,5.000,26.502,13.980,11.720,5.020
2969,11-Mar-19 13:00:00,5.000,26.477,13.950,11.690,5.020
2970,11-Mar-19 13:15:00,5.000,26.493,13.950,11.700,5.020
2971,11-Mar-19 13:30:00,5.063,26.478,13.980,11.710,5.020
2972,11-Mar-19 13:45:00,5.000,26.494,13.950,11.670,5.040
2973,11-Mar-19 14:00:00,5.000,26.492,13.950,11.700,5.030
2974,11-Mar-19 14:15:00,5.063,26.475,13.950,11.700,5.030
2975,11-Mar-19 14:30:00,5.063,26.482,13.950,11.690,5.020
2976,11-Mar-19 14:45:00,5.063,26.471,13.980,11.700,5.040
2977,11-Mar-19 15:00:00,5.000,26.477,13.950,11.700,5.040
2978,11-Mar-19 15:15:00,5.000,26.471,13.980,11.680,5.030
2979,11-Mar-19 15:30:00,5.063,26.462,13.980,11.670,5.040
2980,11-Mar-19 15:45:00,5.063,26.460,14.010,11.690,5.050
2981,11-Mar-19 16:00:00,5.063,26.468,13.980,11.690,5.030
2982,11-Mar-19 16:15:00,5.063,26.462,13.980,11.710,5.030
2983,11-Mar-19 16:30:00,5.063,26.458,13.980,11.680,5.030
2984,11-Mar-19 16:45:00,5.063,26.469,13.950,11.710,5.020
2985,11-Mar-19 17:00:00,5.000,26.467,13.950,11.710,5.010
2986,11-Mar-19 17:15:00,5.000,26.451,13.920,11.690,5.020
2987,11-Mar-19 17:30:00,5.000,26.464,13.831,11.690,5.020
2988,11-Mar-19 17:45:00,5.063,26.465,13.741,11.670,5.030
2989,11-Mar-19 18:00:00,5.063,26.461,13.652,11.650,5.020
2990,11-Mar-19 18:15:00,5.063,26.451,13.175,11.640,5.030
2991,11-Mar-19 18:30:00,5.063,26.412,13.086,11.670,5.020
2992,11-Mar-19 18:45:00,5.000,26.484,13.086,11.660,5.010
2993,11-Mar-19 19:00:00,5.000,26.477,13.056,11.690,5.020
2994,11-Mar-19 19:15:00,5.000,26.449,13.026,11.700,5.020
2995,11-Mar-19 19:30:00,5.000,26.481,13.056,11.700,5.020
2996,11-Mar-19 19:45:00,5.000,26.480,13.026,11.720,5.020
2997,11-Mar-19 20:00:00,5.000,26.432,12.996,11.630,5.020
2998,11-Mar-19 20:15:00,5.000,26.492,12.996,11.680,5.010
2999,11-Mar-19 20:30:00,5.000,26.475,12.996,11.700,5.010
3000,11-Mar-19 20:45:00,5.000,26.502,12.996,11.680,5.010
3001,11-Mar-19 21:00:00,5.000,26.457,12.996,11.680,5.000
3002,11-Mar-19 21:15:00,5.000,26.491,12.966,11.680,5.010
3003,11-Mar-19 21:30:00,5.000,26.484,12.966,11.670,5.000
3004,11-Mar-19 21:45:00,5.000,26.450,12.937,11.660,5.010
3005,11-Mar-19 22:00:00,5.000,26.467,12.966,11.620,5.020
3006,11-Mar-19 22:15:00,5.000,26.500,12.937,11.660,5.020
3007,11-Mar-19 22:30:00,5.000,26.483,12.937,11.640,5.020
3008,11-Mar-19 22:45:00,5.000,26.480,12.937,11.670,5.020
3009,11-Mar-19 23:00:00,5.000,26.449,12.907,11.670,5.020
3010,11-Mar-19 23:15:00,5.000,26.504,12.907,11.700,5.030
3011,11-Mar-19 23:30:00,5.063,26.500,12.907,11.700,5.030
3012,11-Mar-19 23:45:00,5.063,26.476,12.877,11.680,5.040
3013,12-Mar-19 00:00:00,5.063,26.500,12.907,11.720,5.050
3014,12-Mar-19 00:15:00,5.063,26.503,12.877,11.690,5.080
3015,12-Mar-19 00:30:00,5.063,26.480,12.877,11.690,5.060
3016,12-Mar-19 00:45:00,5.063,26.478,12.877,11.690,5.060
3017,12-Mar-19 01:00:00,5.063,26.484,12.847,11.710,5.070
3018,12-Mar-19 01:15:00,5.063,26.499,12.877,11.720,5.080
3019,12-Mar-19 01:30:00,5.063,26.501,12.877,11.710,5.100
3020,12-Mar-19 01:45:00,5.063,26.497,12.847,11.660,5.090
3021,12-Mar-19 02:00:00,5.063,26.463,12.847,11.700,5.100
3022,12-Mar-19 02:15:00,5.063,26.466,12.847,11.670,5.090
3023,12-Mar-19 02:30:00,5.063,26.497,12.847,11.660,5.090
3024,12-Mar-19 02:45:00,5.063,26.461,12.847,11.660,5.090
3025,12-Mar-19 03:00:00,5.063,26.466,12.847,11.670,5.100
3026,12-Mar-19 03:15:00,5.125,26.495,12.817,11.670,5.110
3027,12-Mar-19 03:30:00,5.125,26.455,12.847,11.690,5.090
3028,12-Mar-19 03:45:00,5.063,26.456,12.847,11.680,5.080
3029,12-Mar-19 04:00:00,5.063,26.499,12.817,11.700,5.100
3030,12-Mar-19 04:15:00,5.125,26.495,12.817,11.700,5.090
3031,12-Mar-19 04:30:00,5.063,26.502,12.817,11.680,5.080
3032,12-Mar-19 04:45:00,5.063,26.488,12.817,11.620,5.060
3033,12-Mar-19 05:00:00,5.063,26.485,12.817,11.670,5.060
3034,12-Mar-19 05:15:00,5.063,26.500,12.817,11.640,5.070
3035,12-Mar-19 05:30:00,5.063,26.479,12.788,11.650,5.070
3036,12-Mar-19 05:45:00,5.063,26.489,12.788,11.650,5.070
3037,12-Mar-19 06:00:00,5.063,26.479,12.788,11.650,5.060
3038,12-Mar-19 06:15:00,5.063,26.468,12.728,11.690,5.060
3039,12-Mar-19 06:30:00,5.063,26.507,12.817,11.700,5.060
3040,12-Mar-19 06:45:00,5.063,26.498,12.758,11.710,5.060
3041,12-Mar-19 07:00:00,5.063,26.501,12.758,11.690,5.060
3042,12-Mar-19 07:15:00,5.063,26.515,12.817,11.640,5.060
3043,12-Mar-19 07:30:00,5.063,26.522,12.937,11.640,5.050
3044,12-Mar-19 07:45:00,5.063,26.509,13.205,11.680,5.050
3045,12-Mar-19 08:00:00,5.063,26.485,13.503,11.700,5.050
3046,12-Mar-19 08:15:00,5.000,26.505,13.771,11.670,5.070
3047,12-Mar-19 08:30:00,5.063,26.486,13.891,11.640,5.060
3048,12-Mar-19 08:45:00,5.063,26.508,13.950,11.650,5.060
3049,12-Mar-19 09:00:00,5.063,26.529,13.950,11.620,5.060
3050,12-Mar-19 09:15:00,5.125,26.513,13.950,11.670,5.080
3051,12-Mar-19 09:30:00,5.125,26.524,13.950,11.670,5.100
3052,12-Mar-19 09:45:00,5.125,26.518,13.950,11.640,5.080
3053,12-Mar-19 10:00:00,5.125,26.542,13.980,11.670,5.070
3054,12-Mar-19 10:15:00,5.125,26.543,13.950,11.670,5.060
3055,12-Mar-19 10:30:00,5.063,26.534,13.920,11.670,5.060
3056,12-Mar-19 10:45:00,5.125,26.541,13.980,11.630,5.050
3057,12-Mar-19 11:00:00,5.063,26.527,13.950,11.620,5.060
3058,12-Mar-19 11:15:00,5.063,26.542,13.950,11.640,5.050
3059,12-Mar-19 11:30:00,5.000,26.544,13.980,11.580,5.060
3060,12-Mar-19 11:45:00,5.063,26.531,13.920,11.540,5.060
3061,12-Mar-19 12:00:00,5.063,26.541,13.980,11.560,5.060
3062,12-Mar-19 12:15:00,5.063,26.530,13.980,11.580,5.060
3063,12-Mar-19 12:30:00,5.063,26.527,13.950,11.590,5.060
