
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000001,-0.000219,1.003133,-0.000022,0.001997,0.421111,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:42,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:42,1.000000,0.560000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230023 ,,Modbus Addr., 3 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 131"
Sensor Name,FCR DO 1m  (3),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_1m_20181119,,Exported,"Aqua4Plus 1.9.10"
# Records,  7788 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,1.188,5.636,12.341,5.970,0.960,
,Maximum,9.563,15.322,14.010,13.650,8.930,
,Mean,4.981,14.661,13.118,10.768,4.455,
,Variance,2.7206,0.7806,0.1872,0.6470,2.6032,
,Std Deviation,1.6494,0.8835,0.4326,0.8044,1.6135,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
6965,31-Jan-19 01:00:00,2.313,13.845,12.728,11.790,1.980
6966,31-Jan-19 01:15:00,2.250,13.826,12.490,11.780,2.050
6967,31-Jan-19 01:30:00,2.250,13.853,12.341,11.730,2.030
6968,31-Jan-19 01:45:00,2.250,13.870,12.341,11.710,2.010
6969,31-Jan-19 02:00:00,2.250,13.866,12.341,11.700,2.070
6970,31-Jan-19 02:15:00,2.125,13.869,12.341,11.730,2.190
6971,31-Jan-19 02:30:00,2.188,13.875,12.341,11.730,2.220
6972,31-Jan-19 02:45:00,2.375,13.873,12.341,11.780,2.170
6973,31-Jan-19 03:00:00,2.438,13.884,12.341,11.800,2.130
6974,31-Jan-19 03:15:00,2.313,13.951,12.341,11.840,2.030
6975,31-Jan-19 03:30:00,2.188,13.955,12.341,11.860,1.970
6976,31-Jan-19 03:45:00,2.063,13.978,12.341,11.930,1.710
6977,31-Jan-19 04:00:00,2.125,13.959,12.341,11.990,1.780
6978,31-Jan-19 04:15:00,2.125,14.004,12.341,11.900,1.810
6979,31-Jan-19 04:30:00,2.125,13.975,12.370,11.890,1.820
6980,31-Jan-19 04:45:00,2.000,13.994,12.609,11.830,1.790
6981,31-Jan-19 05:00:00,1.938,13.900,12.639,11.770,1.810
6982,31-Jan-19 05:15:00,2.000,13.952,12.609,11.760,1.870
6983,31-Jan-19 05:30:00,2.000,13.935,12.639,11.660,1.900
6984,31-Jan-19 05:45:00,1.938,13.878,12.668,11.590,1.920
6985,31-Jan-19 06:00:00,1.875,13.941,12.668,11.620,1.840
6986,31-Jan-19 06:15:00,1.875,13.903,12.579,11.600,1.840
6987,31-Jan-19 06:30:00,1.875,13.903,12.639,11.530,1.790
6988,31-Jan-19 06:45:00,1.938,13.900,12.639,11.470,1.790
6989,31-Jan-19 07:00:00,1.938,13.885,12.639,11.360,1.760
6990,31-Jan-19 07:15:00,1.875,13.863,12.609,11.330,1.760
6991,31-Jan-19 07:30:00,1.938,13.824,12.639,11.260,1.760
6992,31-Jan-19 07:45:00,1.938,13.875,12.609,11.320,1.740
6993,31-Jan-19 08:00:00,1.938,13.853,12.639,11.370,1.720
6994,31-Jan-19 08:15:00,1.875,13.898,12.609,11.390,1.710
6995,31-Jan-19 08:30:00,1.813,13.820,12.609,11.420,1.700
6996,31-Jan-19 08:45:00,1.813,13.839,12.639,11.480,1.670
6997,31-Jan-19 09:00:00,1.813,13.838,12.639,11.530,1.670
6998,31-Jan-19 09:15:00,1.813,13.868,12.639,11.530,1.680
6999,31-Jan-19 09:30:00,1.813,13.876,12.639,11.530,1.690
7000,31-Jan-19 09:45:00,1.813,13.769,12.639,11.540,1.710
7001,31-Jan-19 10:00:00,1.938,13.782,12.639,11.570,1.760
7002,31-Jan-19 10:15:00,2.000,13.811,12.698,11.640,1.820
7003,31-Jan-19 10:30:00,2.125,13.862,12.966,11.770,1.860
7004,31-Jan-19 10:45:00,2.188,13.796,13.145,11.900,1.870
7005,31-Jan-19 11:00:00,2.250,13.881,13.384,12.020,1.890
7006,31-Jan-19 11:15:00,2.313,13.871,13.414,12.180,1.920
7007,31-Jan-19 11:30:00,2.375,13.900,13.950,12.250,1.980
7008,31-Jan-19 11:45:00,2.563,13.853,14.010,12.390,2.130
7009,31-Jan-19 12:00:00,2.813,13.844,13.980,12.360,2.270
7010,31-Jan-19 12:15:00,3.188,13.887,13.980,12.490,2.410
7011,31-Jan-19 12:30:00,3.313,13.877,13.980,12.580,2.430
7012,31-Jan-19 12:45:00,3.500,13.901,13.980,12.550,2.470
7013,31-Jan-19 13:00:00,3.625,13.867,13.950,12.560,2.530
7014,31-Jan-19 13:15:00,3.688,13.843,13.950,12.670,2.540
7015,31-Jan-19 13:30:00,3.688,13.859,13.920,12.750,2.550
7016,31-Jan-19 13:45:00,3.563,13.793,13.920,12.700,2.380
7017,31-Jan-19 14:00:00,3.438,13.804,13.920,12.600,2.380
7018,31-Jan-19 14:15:00,3.438,13.825,13.920,12.600,2.410
7019,31-Jan-19 14:30:00,3.438,13.826,13.891,12.540,2.460
7020,31-Jan-19 14:45:00,3.500,13.787,13.920,12.530,2.490
7021,31-Jan-19 15:00:00,3.563,13.789,13.861,12.530,2.530
7022,31-Jan-19 15:15:00,3.625,13.798,13.891,12.530,2.580
7023,31-Jan-19 15:30:00,3.688,13.843,13.891,12.540,2.640
7024,31-Jan-19 15:45:00,3.688,13.819,13.891,12.610,2.600
7025,31-Jan-19 16:00:00,3.625,13.843,13.891,12.720,2.530
7026,31-Jan-19 16:15:00,3.500,13.806,13.891,12.670,2.440
7027,31-Jan-19 16:30:00,3.375,13.858,13.920,12.590,2.400
7028,31-Jan-19 16:45:00,3.250,13.791,13.891,12.470,2.380
7029,31-Jan-19 17:00:00,3.188,13.735,13.801,12.330,2.350
7030,31-Jan-19 17:15:00,3.125,13.887,13.622,12.230,2.340
7031,31-Jan-19 17:30:00,3.063,13.819,13.443,12.190,2.340
7032,31-Jan-19 17:45:00,3.000,13.789,13.294,12.210,2.330
7033,31-Jan-19 18:00:00,3.000,13.779,13.175,12.220,2.330
7034,31-Jan-19 18:15:00,2.938,13.788,13.116,12.220,2.320
7035,31-Jan-19 18:30:00,2.938,13.816,13.116,12.170,2.320
7036,31-Jan-19 18:45:00,2.938,13.833,13.116,12.060,2.320
7037,31-Jan-19 19:00:00,2.938,13.838,13.116,11.980,2.320
7038,31-Jan-19 19:15:00,2.875,13.864,13.056,11.910,2.320
7039,31-Jan-19 19:30:00,2.938,13.847,13.086,11.810,2.320
7040,31-Jan-19 19:45:00,2.875,13.765,13.086,11.830,2.320
7041,31-Jan-19 20:00:00,2.875,13.783,13.056,11.860,2.320
7042,31-Jan-19 20:15:00,2.875,13.763,12.996,12.000,2.310
7043,31-Jan-19 20:30:00,2.875,13.832,13.026,12.020,2.310
7044,31-Jan-19 20:45:00,2.875,13.838,13.026,11.980,2.310
7045,31-Jan-19 21:00:00,2.875,13.842,13.026,11.870,2.300
7046,31-Jan-19 21:15:00,2.875,13.824,12.937,11.760,2.300
7047,31-Jan-19 21:30:00,2.813,13.810,12.996,11.920,2.290
7048,31-Jan-19 21:45:00,2.813,13.823,12.996,11.910,2.290
7049,31-Jan-19 22:00:00,2.750,13.822,12.996,11.790,2.280
7050,31-Jan-19 22:15:00,2.688,13.794,12.966,11.860,2.270
7051,31-Jan-19 22:30:00,2.688,13.840,12.966,11.830,2.260
7052,31-Jan-19 22:45:00,2.625,13.790,12.996,11.800,2.260
7053,31-Jan-19 23:00:00,2.625,13.809,12.966,11.850,2.250
7054,31-Jan-19 23:15:00,2.625,13.825,12.966,11.800,2.250
7055,31-Jan-19 23:30:00,2.563,13.785,12.966,11.690,2.250
7056,31-Jan-19 23:45:00,2.500,13.802,12.966,11.590,2.250
7057,1-Feb-19 00:00:00,2.500,13.815,12.966,11.490,2.260
7058,1-Feb-19 00:15:00,2.438,13.821,12.937,11.430,2.260
7059,1-Feb-19 00:30:00,2.500,13.779,12.966,11.070,2.270
7060,1-Feb-19 00:45:00,2.500,13.809,12.966,9.940,2.270
7061,1-Feb-19 01:00:00,2.500,13.816,12.966,9.050,2.260
7062,1-Feb-19 01:15:00,2.438,13.791,12.907,8.360,2.260
7063,1-Feb-19 01:30:00,2.438,13.771,12.966,8.210,2.270
7064,1-Feb-19 01:45:00,2.438,13.839,12.966,8.490,2.270
7065,1-Feb-19 02:00:00,2.438,13.821,12.937,8.520,2.280
7066,1-Feb-19 02:15:00,2.500,13.787,12.907,8.340,2.290
7067,1-Feb-19 02:30:00,2.500,13.846,12.937,8.030,2.300
7068,1-Feb-19 02:45:00,2.500,13.826,12.937,7.920,2.310
7069,1-Feb-19 03:00:00,2.500,13.884,12.937,8.480,2.310
7070,1-Feb-19 03:15:00,2.500,13.864,12.907,8.440,2.320
7071,1-Feb-19 03:30:00,2.500,13.861,12.937,7.950,2.320
7072,1-Feb-19 03:45:00,2.438,13.880,12.937,7.670,2.320
7073,1-Feb-19 04:00:00,2.438,13.918,12.937,7.480,2.320
7074,1-Feb-19 04:15:00,2.438,13.911,12.907,7.760,2.320
7075,1-Feb-19 04:30:00,2.375,13.933,12.907,8.200,2.330
7076,1-Feb-19 04:45:00,2.438,13.895,12.937,8.430,2.330
7077,1-Feb-19 05:00:00,2.438,13.881,12.937,8.550,2.340
7078,1-Feb-19 05:15:00,2.438,13.894,12.877,8.550,2.340
7079,1-Feb-19 05:30:00,2.375,13.924,12.907,8.610,2.340
7080,1-Feb-19 05:45:00,2.375,13.903,12.937,8.180,2.340
7081,1-Feb-19 06:00:00,2.375,13.943,12.937,8.080,2.330
7082,1-Feb-19 06:15:00,2.313,13.895,12.758,8.690,2.330
7083,1-Feb-19 06:30:00,2.375,13.887,12.877,9.060,2.340
7084,1-Feb-19 06:45:00,2.375,14.039,12.907,9.770,2.330
7085,1-Feb-19 07:00:00,2.375,13.916,12.907,10.230,2.330
7086,1-Feb-19 07:15:00,2.375,13.941,12.877,10.490,2.330
7087,1-Feb-19 07:30:00,2.313,13.980,12.907,10.680,2.330
7088,1-Feb-19 07:45:00,2.375,13.966,12.907,10.890,2.340
7089,1-Feb-19 08:00:00,2.313,13.907,12.907,10.930,2.330
7090,1-Feb-19 08:15:00,2.313,13.949,12.877,11.010,2.340
7091,1-Feb-19 08:30:00,2.313,13.965,12.937,11.080,2.350
7092,1-Feb-19 08:45:00,2.313,13.958,13.056,11.170,2.360
7093,1-Feb-19 09:00:00,2.313,13.964,13.265,11.150,2.370
7094,1-Feb-19 09:15:00,2.250,13.943,13.175,11.160,2.380
7095,1-Feb-19 09:30:00,2.313,13.984,13.175,11.010,2.380
7096,1-Feb-19 09:45:00,2.250,13.985,13.175,10.900,2.370
7097,1-Feb-19 10:00:00,2.188,13.967,13.324,10.760,2.370
7098,1-Feb-19 10:15:00,2.250,13.956,13.443,10.710,2.360
7099,1-Feb-19 10:30:00,2.250,13.990,13.592,10.710,2.360
7100,1-Feb-19 10:45:00,2.313,14.003,13.891,10.780,2.370
7101,1-Feb-19 11:00:00,2.375,14.008,13.861,10.860,2.380
7102,1-Feb-19 11:15:00,2.375,13.982,13.891,10.900,2.380
7103,1-Feb-19 11:30:00,2.438,13.953,13.891,10.890,2.390
7104,1-Feb-19 11:45:00,2.500,13.918,13.861,10.900,2.400
7105,1-Feb-19 12:00:00,2.563,13.986,13.891,11.060,2.390
7106,1-Feb-19 12:15:00,2.563,13.975,13.920,11.290,2.360
7107,1-Feb-19 12:30:00,2.625,13.930,13.920,11.580,2.340
7108,1-Feb-19 12:45:00,2.688,13.942,13.920,12.000,2.360
7109,1-Feb-19 13:00:00,2.688,13.949,13.891,12.330,2.360
7110,1-Feb-19 13:15:00,2.688,13.930,13.891,12.590,2.360
7111,1-Feb-19 13:30:00,2.688,13.963,13.920,12.630,2.350
7112,1-Feb-19 13:45:00,2.750,13.927,13.891,12.710,2.350
7113,1-Feb-19 14:00:00,2.688,13.915,13.891,12.760,2.340
7114,1-Feb-19 14:15:00,2.688,13.942,13.861,12.800,2.340
7115,1-Feb-19 14:30:00,2.750,13.914,13.891,12.820,2.350
7116,1-Feb-19 14:45:00,2.750,13.959,13.861,12.810,2.360
7117,1-Feb-19 15:00:00,2.750,13.918,13.891,12.790,2.360
7118,1-Feb-19 15:15:00,2.750,13.961,13.831,12.730,2.360
7119,1-Feb-19 15:30:00,2.813,13.953,13.831,12.670,2.370
7120,1-Feb-19 15:45:00,2.813,13.980,13.592,12.660,2.370
7121,1-Feb-19 16:00:00,2.750,14.026,13.414,12.670,2.370
7122,1-Feb-19 16:15:00,2.750,13.984,13.235,12.730,2.360
7123,1-Feb-19 16:30:00,2.750,13.968,13.145,12.680,2.360
7124,1-Feb-19 16:45:00,2.750,13.991,13.116,12.640,2.360
7125,1-Feb-19 17:00:00,2.750,14.023,13.086,12.570,2.360
7126,1-Feb-19 17:15:00,2.750,14.087,13.026,12.550,2.360
7127,1-Feb-19 17:30:00,2.750,14.077,13.026,12.480,2.360
7128,1-Feb-19 17:45:00,2.750,14.084,13.056,12.420,2.370
7129,1-Feb-19 18:00:00,2.750,14.081,13.026,12.370,2.360
7130,1-Feb-19 18:15:00,2.750,14.092,12.966,12.290,2.370
7131,1-Feb-19 18:30:00,2.750,14.011,13.026,12.190,2.360
7132,1-Feb-19 18:45:00,2.750,14.030,13.026,12.080,2.370
7133,1-Feb-19 19:00:00,2.688,14.024,13.026,11.970,2.360
7134,1-Feb-19 19:15:00,2.750,14.024,12.966,11.900,2.370
7135,1-Feb-19 19:30:00,2.688,14.047,13.026,11.790,2.370
7136,1-Feb-19 19:45:00,2.688,14.116,12.996,11.560,2.370
7137,1-Feb-19 20:00:00,2.688,14.067,12.996,11.110,2.370
7138,1-Feb-19 20:15:00,2.750,14.047,12.966,10.580,2.370
7139,1-Feb-19 20:30:00,2.688,14.071,12.966,9.330,2.370
7140,1-Feb-19 20:45:00,2.688,14.118,12.996,8.660,2.370
7141,1-Feb-19 21:00:00,2.688,14.017,12.966,8.500,2.380
7142,1-Feb-19 21:15:00,2.625,14.120,12.937,7.840,2.380
7143,1-Feb-19 21:30:00,2.625,14.126,12.966,7.060,2.370
7144,1-Feb-19 21:45:00,2.625,14.134,12.966,6.510,2.370
7145,1-Feb-19 22:00:00,2.625,14.138,12.966,6.310,2.370
7146,1-Feb-19 22:15:00,2.625,14.121,12.907,5.970,2.370
7147,1-Feb-19 22:30:00,2.625,14.082,12.847,6.590,2.370
7148,1-Feb-19 22:45:00,2.563,14.130,12.937,7.650,2.370
7149,1-Feb-19 23:00:00,2.625,14.147,12.937,7.580,2.370
7150,1-Feb-19 23:15:00,2.563,14.082,12.907,7.120,2.370
7151,1-Feb-19 23:30:00,2.563,14.112,12.937,7.380,2.370
7152,1-Feb-19 23:45:00,2.563,14.120,12.937,7.400,2.370
7153,2-Feb-19 00:00:00,2.563,14.121,12.937,8.440,2.370
7154,2-Feb-19 00:15:00,2.563,14.162,12.877,9.650,2.370
7155,2-Feb-19 00:30:00,2.563,14.161,12.937,10.260,2.380
7156,2-Feb-19 00:45:00,2.563,14.156,12.937,10.610,2.380
7157,2-Feb-19 01:00:00,2.563,14.154,12.907,10.810,2.370
7158,2-Feb-19 01:15:00,2.500,14.156,12.877,11.000,2.370
7159,2-Feb-19 01:30:00,2.500,14.131,12.907,11.080,2.370
7160,2-Feb-19 01:45:00,2.500,14.161,12.907,11.110,2.370
7161,2-Feb-19 02:00:00,2.438,14.122,12.877,11.030,2.370
7162,2-Feb-19 02:15:00,2.438,14.163,12.847,10.770,2.370
7163,2-Feb-19 02:30:00,2.438,14.167,12.907,10.790,2.370
7164,2-Feb-19 02:45:00,2.438,14.161,12.877,10.840,2.370
7165,2-Feb-19 03:00:00,2.375,14.141,12.877,10.730,2.370
7166,2-Feb-19 03:15:00,2.438,14.141,12.877,10.660,2.370
7167,2-Feb-19 03:30:00,2.375,14.155,12.907,10.780,2.370
7168,2-Feb-19 03:45:00,2.438,14.145,12.877,10.890,2.370
7169,2-Feb-19 04:00:00,2.375,14.116,12.877,10.970,2.380
7170,2-Feb-19 04:15:00,2.375,14.094,12.847,11.120,2.380
7171,2-Feb-19 04:30:00,2.375,14.142,12.847,11.240,2.380
7172,2-Feb-19 04:45:00,2.375,14.094,12.877,11.270,2.380
7173,2-Feb-19 05:00:00,2.375,14.097,12.877,11.340,2.380
7174,2-Feb-19 05:15:00,2.375,14.126,12.817,11.430,2.380
7175,2-Feb-19 05:30:00,2.313,14.086,12.877,11.440,2.390
7176,2-Feb-19 05:45:00,2.313,14.081,12.877,11.410,2.390
7177,2-Feb-19 06:00:00,2.313,14.099,12.877,11.350,2.390
7178,2-Feb-19 06:15:00,2.313,14.128,12.817,11.400,2.390
7179,2-Feb-19 06:30:00,2.313,14.083,12.847,11.380,2.400
7180,2-Feb-19 06:45:00,2.313,14.053,12.877,11.440,2.400
7181,2-Feb-19 07:00:00,2.313,14.065,12.877,11.520,2.400
7182,2-Feb-19 07:15:00,2.250,14.068,12.817,11.560,2.400
7183,2-Feb-19 07:30:00,2.313,14.129,12.847,11.570,2.400
7184,2-Feb-19 07:45:00,2.313,14.089,12.847,11.560,2.400
7185,2-Feb-19 08:00:00,2.313,14.086,12.847,11.600,2.410
7186,2-Feb-19 08:15:00,2.313,14.132,12.847,11.580,2.420
7187,2-Feb-19 08:30:00,2.313,14.103,12.877,11.540,2.420
7188,2-Feb-19 08:45:00,2.375,14.099,13.026,11.500,2.430
7189,2-Feb-19 09:00:00,2.375,14.069,13.116,11.470,2.440
7190,2-Feb-19 09:15:00,2.438,14.079,13.145,11.470,2.450
7191,2-Feb-19 09:30:00,2.438,14.034,13.294,11.500,2.470
7192,2-Feb-19 09:45:00,2.500,14.063,13.354,11.450,2.480
7193,2-Feb-19 10:00:00,2.563,14.025,13.443,11.400,2.500
7194,2-Feb-19 10:15:00,2.563,14.040,13.473,11.350,2.520
7195,2-Feb-19 10:30:00,2.688,14.017,13.533,11.390,2.540
7196,2-Feb-19 10:45:00,2.688,14.053,13.592,11.500,2.570
7197,2-Feb-19 11:00:00,2.750,14.016,13.622,11.690,2.610
7198,2-Feb-19 11:15:00,2.875,14.001,13.622,11.800,2.650
7199,2-Feb-19 11:30:00,2.938,14.038,13.920,12.000,2.730
7200,2-Feb-19 11:45:00,3.188,14.011,13.920,12.210,2.890
7201,2-Feb-19 12:00:00,3.500,14.011,13.891,12.350,3.090
7202,2-Feb-19 12:15:00,3.875,14.018,13.891,12.430,3.250
7203,2-Feb-19 12:30:00,4.188,13.988,13.891,12.590,3.380
7204,2-Feb-19 12:45:00,4.438,14.034,13.891,12.770,3.480
7205,2-Feb-19 13:00:00,4.625,14.025,13.891,12.910,3.550
7206,2-Feb-19 13:15:00,4.813,14.005,13.891,12.980,3.610
7207,2-Feb-19 13:30:00,4.875,13.981,13.891,13.040,3.640
7208,2-Feb-19 13:45:00,5.000,13.958,13.920,13.120,3.650
7209,2-Feb-19 14:00:00,5.000,13.974,13.891,13.130,3.570
7210,2-Feb-19 14:15:00,5.063,13.961,13.920,13.010,3.660
7211,2-Feb-19 14:30:00,5.063,13.922,13.861,12.920,3.690
7212,2-Feb-19 14:45:00,5.125,13.878,13.920,12.940,3.720
7213,2-Feb-19 15:00:00,5.063,13.912,13.920,12.890,3.720
7214,2-Feb-19 15:15:00,5.000,13.919,13.920,12.850,3.730
7215,2-Feb-19 15:30:00,4.938,13.886,13.891,12.800,3.730
7216,2-Feb-19 15:45:00,4.875,13.852,13.920,12.890,3.630
7217,2-Feb-19 16:00:00,4.750,13.844,13.920,12.830,3.500
7218,2-Feb-19 16:15:00,4.563,13.848,13.920,12.850,3.360
7219,2-Feb-19 16:30:00,4.375,13.922,13.891,12.820,3.260
7220,2-Feb-19 16:45:00,4.250,13.839,13.891,12.750,3.180
7221,2-Feb-19 17:00:00,4.125,13.839,13.920,12.690,3.140
7222,2-Feb-19 17:15:00,4.063,13.978,13.324,12.630,3.100
7223,2-Feb-19 17:30:00,3.938,13.820,13.235,12.710,3.060
7224,2-Feb-19 17:45:00,3.875,13.851,13.145,12.830,3.030
7225,2-Feb-19 18:00:00,3.813,13.831,13.086,13.070,3.000
7226,2-Feb-19 18:15:00,3.688,13.876,13.026,13.110,2.960
7227,2-Feb-19 18:30:00,3.625,13.873,13.086,13.020,2.940
7228,2-Feb-19 18:45:00,3.500,13.910,13.056,13.060,2.920
7229,2-Feb-19 19:00:00,3.500,13.840,13.026,12.970,2.900
7230,2-Feb-19 19:15:00,3.500,13.874,12.996,12.830,2.880
7231,2-Feb-19 19:30:00,3.438,13.878,12.996,12.740,2.870
7232,2-Feb-19 19:45:00,3.438,13.873,12.996,12.570,2.860
7233,2-Feb-19 20:00:00,3.438,13.877,12.996,12.470,2.860
7234,2-Feb-19 20:15:00,3.438,13.941,12.937,12.330,2.860
7235,2-Feb-19 20:30:00,3.438,13.911,12.966,12.240,2.860
7236,2-Feb-19 20:45:00,3.375,13.941,12.937,12.160,2.860
7237,2-Feb-19 21:00:00,3.438,13.901,12.937,12.080,2.860
7238,2-Feb-19 21:15:00,3.438,13.877,12.907,12.040,2.870
7239,2-Feb-19 21:30:00,3.438,13.892,12.937,11.960,2.870
7240,2-Feb-19 21:45:00,3.375,13.914,12.937,11.870,2.870
7241,2-Feb-19 22:00:00,3.375,13.952,12.937,11.750,2.870
7242,2-Feb-19 22:15:00,3.375,13.986,12.907,11.650,2.870
7243,2-Feb-19 22:30:00,3.313,13.970,12.937,11.560,2.860
7244,2-Feb-19 22:45:00,3.313,13.955,12.937,11.450,2.860
7245,2-Feb-19 23:00:00,3.313,13.935,12.907,11.370,2.860
7246,2-Feb-19 23:15:00,3.313,13.944,12.847,11.300,2.860
7247,2-Feb-19 23:30:00,3.250,13.939,12.877,11.240,2.860
7248,2-Feb-19 23:45:00,3.250,13.925,12.877,11.170,2.860
7249,3-Feb-19 00:00:00,3.250,13.967,12.907,11.090,2.850
7250,3-Feb-19 00:15:00,3.250,13.943,12.847,11.010,2.850
7251,3-Feb-19 00:30:00,3.250,13.930,12.907,10.960,2.850
7252,3-Feb-19 00:45:00,3.250,13.969,12.877,10.930,2.850
7253,3-Feb-19 01:00:00,3.188,13.940,12.877,10.930,2.840
7254,3-Feb-19 01:15:00,3.188,13.964,12.847,10.940,2.840
7255,3-Feb-19 01:30:00,3.250,13.974,12.877,10.900,2.840
7256,3-Feb-19 01:45:00,3.250,13.963,12.877,10.920,2.830
7257,3-Feb-19 02:00:00,3.250,13.976,12.877,10.900,2.830
7258,3-Feb-19 02:15:00,3.250,13.966,12.847,11.030,2.830
7259,3-Feb-19 02:30:00,3.250,13.931,12.877,11.110,2.830
7260,3-Feb-19 02:45:00,3.250,13.956,12.877,11.140,2.840
7261,3-Feb-19 03:00:00,3.188,13.927,12.877,11.220,2.840
7262,3-Feb-19 03:15:00,3.125,13.881,12.817,11.260,2.840
7263,3-Feb-19 03:30:00,3.125,13.929,12.847,11.210,2.840
7264,3-Feb-19 03:45:00,3.125,13.954,12.877,11.200,2.840
7265,3-Feb-19 04:00:00,3.063,13.938,12.847,11.130,2.850
7266,3-Feb-19 04:15:00,3.063,13.946,12.847,11.070,2.840
7267,3-Feb-19 04:30:00,3.063,13.947,12.847,11.100,2.850
7268,3-Feb-19 04:45:00,3.063,13.885,12.877,11.170,2.850
7269,3-Feb-19 05:00:00,3.063,13.889,12.847,11.240,2.850
7270,3-Feb-19 05:15:00,3.000,13.938,12.788,11.300,2.860
7271,3-Feb-19 05:30:00,3.000,13.902,12.847,11.320,2.860
7272,3-Feb-19 05:45:00,3.000,13.915,12.877,11.320,2.860
7273,3-Feb-19 06:00:00,3.063,13.882,12.877,11.200,2.860
7274,3-Feb-19 06:15:00,3.063,13.922,12.788,11.140,2.870
7275,3-Feb-19 06:30:00,3.000,13.897,12.847,11.150,2.870
7276,3-Feb-19 06:45:00,3.000,13.902,12.847,11.160,2.870
7277,3-Feb-19 07:00:00,3.000,13.912,12.847,11.100,2.880
7278,3-Feb-19 07:15:00,3.000,13.941,12.788,11.190,2.870
7279,3-Feb-19 07:30:00,3.000,13.938,12.847,11.230,2.880
7280,3-Feb-19 07:45:00,3.000,13.912,12.817,11.310,2.880
7281,3-Feb-19 08:00:00,3.063,13.942,12.847,11.280,2.880
7282,3-Feb-19 08:15:00,3.000,13.957,12.847,11.300,2.880
7283,3-Feb-19 08:30:00,3.063,13.960,12.966,11.340,2.890
7284,3-Feb-19 08:45:00,3.063,13.918,13.145,11.340,2.900
7285,3-Feb-19 09:00:00,3.063,13.922,13.384,11.390,2.920
7286,3-Feb-19 09:15:00,3.063,13.920,13.592,11.400,2.930
7287,3-Feb-19 09:30:00,3.125,13.932,13.920,11.490,2.950
7288,3-Feb-19 09:45:00,3.188,13.929,13.891,11.490,2.960
7289,3-Feb-19 10:00:00,3.188,13.912,13.920,11.560,2.970
7290,3-Feb-19 10:15:00,3.250,13.916,13.861,11.590,2.980
7291,3-Feb-19 10:30:00,3.250,13.927,13.920,11.610,2.990
7292,3-Feb-19 10:45:00,3.313,13.928,13.920,11.650,3.010
7293,3-Feb-19 11:00:00,3.375,13.881,13.891,11.700,3.050
7294,3-Feb-19 11:15:00,3.500,13.902,13.891,11.810,3.130
7295,3-Feb-19 11:30:00,3.625,13.831,13.891,11.880,3.190
7296,3-Feb-19 11:45:00,3.750,13.845,13.920,12.050,3.310
7297,3-Feb-19 12:00:00,4.000,13.854,13.891,12.100,3.460
7298,3-Feb-19 12:15:00,4.313,13.847,13.891,12.160,3.650
7299,3-Feb-19 12:30:00,4.563,13.784,13.891,12.320,3.850
7300,3-Feb-19 12:45:00,4.875,13.649,13.891,12.370,4.000
7301,3-Feb-19 13:00:00,5.063,13.614,13.920,12.400,4.130
7302,3-Feb-19 13:15:00,5.125,13.597,13.920,12.480,4.190
7303,3-Feb-19 13:30:00,5.188,13.540,13.891,12.780,4.190
7304,3-Feb-19 13:45:00,5.250,13.592,13.920,12.960,4.190
7305,3-Feb-19 14:00:00,5.313,13.576,13.891,12.980,4.250
7306,3-Feb-19 14:15:00,5.375,13.560,13.891,12.900,4.200
7307,3-Feb-19 14:30:00,5.250,13.567,13.920,12.890,4.170
7308,3-Feb-19 14:45:00,5.125,13.513,13.920,12.870,3.780
7309,3-Feb-19 15:00:00,4.938,13.559,13.891,12.880,3.710
7310,3-Feb-19 15:15:00,4.750,13.573,13.891,12.720,3.690
7311,3-Feb-19 15:30:00,4.625,13.600,13.920,12.580,3.710
7312,3-Feb-19 15:45:00,4.563,13.555,13.920,12.580,3.650
7313,3-Feb-19 16:00:00,4.438,13.544,13.920,12.840,3.540
